"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","SP2"
"73","GTD","Patrick Lindsey","6","2:08.504","15:28.078","Finish","Track","5.458","10.334","20.944","0.513","23.220","29.394","21.373","12.329","4.939","160.265"
"44","GTD","John Potter","7","2:10.533","15:42.554","Finish","Track","5.508","10.451","21.251","0.518","23.576","29.734","21.969","12.523","5.003","158.718"
"96","GTD","Bret Curtis","7","2:08.845","15:46.884","Finish","Track","5.442","10.336","21.000","0.515","23.280","29.364","21.521","12.463","4.924","159.643"
"63","GTD","Christina Nielsen","7","2:26.705","15:53.166","Finish","Pit","5.500","10.416","20.880","0.519","24.238","30.632","22.079","14.018","18.423","158.412"
"22","GTD","Cooper MacNeil","6","2:09.398","16:03.533","Finish","Track","5.482","10.512","20.992","0.510","23.271","29.476","21.679","12.492","4.984","161.208"
"6","GTD","Andrew Davis","7","2:24.992","16:20.833","Finish","Pit","5.444","10.348","20.887","0.512","23.089","29.229","21.312","15.454","18.717","160.578"
"33","GTD","Ben Keating","7","2:53.603","16:27.191","Finish","Pit","6.533","13.255","26.590","0.725","27.346","35.379","27.157","18.131","18.487","113.401"
"97","GTD","Michael Marsal","7","2:29.920","16:29.671","Finish","Pit","5.440","10.382","21.007","0.513","23.242","29.711","22.439","17.664","19.522","160.265"
"80","GTD","Dan Knox","7","2:11.623","16:30.079","Finish","Track","5.406","10.587","21.182","0.511","23.986","30.163","22.209","12.693","4.886","160.892"
"16","GTD","Spencer Pumpelly","7","2:26.418","16:37.872","Finish","Pit","5.379","10.367","20.855","0.505","23.239","29.569","21.318","15.847","19.339","162.804"
"48","GTD","Madison Snow","7","2:30.148","16:54.223","Finish","Pit","5.384","10.463","21.143","0.564","24.768","31.155","22.992","15.370","18.309","145.773"
"27","GTD","Luca Persiani","7","2:09.021","17:09.863","Finish","Track","5.405","10.517","20.942","0.510","23.334","29.500","21.422","12.452","4.939","161.208"
"4","GTLM","Oliver Gavin","1","27:17.549","27:17.549","Green","Track","1577.839","15.379","22.376","0.521","24.182","29.776","21.512","12.167","4.871","157.804"
"3","GTLM","Antonio Garcia","1","27:26.153","27:26.153","Green","Track","1576.115","17.387","23.542","0.600","25.309","31.034","22.161","12.331","4.894","137.027"
"66","GTLM","Dirk Mueller","1","27:30.086","27:30.086","Green","Track","561.330","15.228","21.994","0.560","24.749","29.599","22.340","12.125","4.850","146.814"
"62","GTLM","Giancarlo Fisichella","1","27:45.579","27:45.579","Green","Track","0.000","13.858","27.755","0.635","23.513","33.718","22.306","12.336","4.861","129.474"
"25","GTLM","Bill Auberlen","1","27:55.540","27:55.540","Green","Pit","0.000","15.366","24.336","0.556","25.338","32.096","22.341","14.953","18.414","147.870"
"911","GTLM","Patrick Pilet","1","28:04.753","28:04.753","Green","Track","0.000","13.473","21.969","0.561","24.996","30.044","21.194","12.086","4.832","146.552"
"100","GTLM","Lucas Luhr","1","28:08.702","28:08.702","Green","Pit","0.000","15.499","24.072","0.535","24.924","46.896","23.207","15.653","18.419","153.675"
"23","GTD","Alex Riberas","4","18:50.361","28:15.184","Green","Pit","5.441","10.331","20.769","0.513","23.116","39.703","41.023","27.594","961.871","160.265"
"912","GTLM","Earl Bamber","1","28:42.496","28:42.496","Green","Track","0.000","15.523","22.264","0.568","25.592","31.775","22.433","12.491","4.878","144.746"
"4","GTLM","Oliver Gavin","2","2:05.492","29:23.041","Green","Track","5.400","10.219","20.605","0.507","22.924","28.309","20.777","11.921","4.830","162.162"
"3","GTLM","Antonio Garcia","2","2:07.707","29:33.860","Green","Track","5.415","10.329","20.914","0.521","23.263","29.376","21.068","11.980","4.841","157.804"
"66","GTLM","Dirk Mueller","2","2:07.210","29:37.296","Green","Track","5.384","10.292","20.480","0.503","22.650","28.333","22.619","12.113","4.836","163.451"
"62","GTLM","Giancarlo Fisichella","2","2:03.877","29:49.456","Green","Track","5.423","9.919","20.400","0.508","22.344","28.038","20.532","11.869","4.844","161.842"
"911","GTLM","Patrick Pilet","2","2:05.227","30:09.980","Green","Track","5.382","10.088","20.586","0.505","22.934","28.412","20.601","11.910","4.809","162.804"
"67","GTLM","Ryan Briscoe","1","30:21.291","30:21.291","Green","Track","731.243","15.178","22.196","0.598","24.960","29.456","21.619","12.059","4.881","137.485"
"25","GTLM","Bill Auberlen","2","2:29.956","30:25.496","Green","Track","22.600","13.293","21.515","0.520","23.834","29.271","21.596","12.424","4.903","158.108"
"100","GTLM","Lucas Luhr","2","2:29.950","30:38.652","Green","Track","22.648","13.659","21.502","0.519","23.391","29.231","21.345","12.760","4.895","158.412"
"912","GTLM","Earl Bamber","2","2:08.365","30:50.861","Green","Track","5.415","10.520","20.861","0.507","23.546","29.344","21.304","12.039","4.829","162.162"
"4","GTLM","Oliver Gavin","3","2:03.567","31:26.608","Green","Track","5.354","9.957","20.238","0.504","22.399","28.024","20.454","11.816","4.821","163.127"
"3","GTLM","Antonio Garcia","3","2:05.619","31:39.479","Green","Track","5.370","10.014","20.592","0.505","22.892","28.908","20.669","11.852","4.817","162.804"
"66","GTLM","Dirk Mueller","3","2:03.327","31:40.623","Green","Track","5.357","9.799","20.288","0.500","22.439","27.984","20.281","11.859","4.820","164.432"
"62","GTLM","Giancarlo Fisichella","3","2:03.129","31:52.585","Green","Track","5.394","9.750","20.250","0.503","22.201","27.884","20.392","11.923","4.832","163.451"
"911","GTLM","Patrick Pilet","3","2:04.073","32:14.053","Green","Track","5.361","9.766","20.672","0.505","22.230","28.148","20.468","12.098","4.825","162.804"
"67","GTLM","Ryan Briscoe","2","2:04.901","32:26.192","Green","Track","5.417","10.110","20.643","0.509","22.518","28.328","20.604","11.928","4.844","161.524"
"25","GTLM","Bill Auberlen","3","2:21.310","32:46.806","Green","Pit","5.496","10.027","20.580","0.516","22.880","28.464","20.934","13.957","18.456","159.333"
"912","GTLM","Earl Bamber","3","2:05.205","32:56.066","Green","Track","5.388","9.898","20.412","0.508","22.814","28.731","20.770","11.870","4.814","161.842"
"100","GTLM","Lucas Luhr","3","2:20.976","32:59.628","Green","Pit","5.467","10.083","20.548","0.515","22.684","28.263","20.692","14.351","18.373","159.643"
"4","GTLM","Oliver Gavin","4","2:03.612","33:30.220","Green","Track","5.365","9.929","20.310","0.505","22.396","27.945","20.491","11.866","4.805","162.804"
"3","GTLM","Antonio Garcia","4","2:03.432","33:42.911","Green","Track","5.361","9.889","20.297","0.503","22.354","27.943","20.453","11.843","4.789","163.451"
"66","GTLM","Dirk Mueller","4","2:06.735","33:47.358","Green","Track","5.341","9.735","20.160","0.501","23.821","29.913","20.613","11.849","4.802","164.104"
"62","GTLM","Giancarlo Fisichella","4","2:02.975","33:55.560","Green","Track","5.392","9.758","20.142","0.507","22.027","27.912","20.599","11.833","4.805","162.162"
"911","GTLM","Patrick Pilet","4","2:02.912","34:16.965","Green","Track","5.371","9.780","20.240","0.505","22.023","27.929","20.356","11.902","4.806","162.804"
"67","GTLM","Ryan Briscoe","3","2:03.149","34:29.341","Green","Track","5.382","9.888","20.344","0.506","22.234","27.823","20.366","11.796","4.810","162.482"
"912","GTLM","Earl Bamber","4","2:03.207","34:59.273","Green","Track","5.372","9.722","20.401","0.510","22.143","27.908","20.463","11.875","4.813","161.208"
"25","GTLM","Bill Auberlen","4","2:27.315","35:14.121","Green","Track","22.361","12.755","21.054","0.519","23.554","28.747","21.316","12.156","4.853","158.412"
"100","GTLM","Lucas Luhr","4","2:24.896","35:24.524","Green","Track","22.512","12.488","20.895","0.519","22.616","28.379","20.647","11.978","4.862","158.412"
"4","GTLM","Oliver Gavin","5","2:03.532","35:33.752","Green","Track","5.324","9.859","20.245","0.504","22.389","27.975","20.596","11.846","4.794","163.127"
"66","GTLM","Dirk Mueller","5","2:02.868","35:50.226","Green","Track","5.324","9.773","20.195","0.501","22.206","27.873","20.357","11.837","4.802","164.104"
"62","GTLM","Giancarlo Fisichella","5","2:07.018","36:02.578","Green","Track","5.356","9.836","20.338","0.507","22.122","28.530","23.276","12.240","4.813","162.162"
"3","GTLM","Antonio Garcia","5","2:33.837","36:16.748","Green","Track","5.304","9.795","20.225","0.501","22.365","27.882","20.584","41.178","6.003","164.104"
"911","GTLM","Patrick Pilet","5","2:06.602","36:23.567","Green","Track","5.342","10.100","21.215","0.535","23.398","28.477","20.717","12.021","4.797","153.675"
"67","GTLM","Ryan Briscoe","4","2:06.912","36:36.253","Green","Track","5.329","9.825","21.099","0.570","23.540","29.056","20.602","12.047","4.844","144.238"
"912","GTLM","Earl Bamber","5","2:03.173","37:02.446","Green","Track","5.349","9.755","20.395","0.508","22.130","27.945","20.386","11.881","4.824","161.842"
"25","GTLM","Bill Auberlen","5","2:04.882","37:19.003","Green","Track","5.425","9.973","20.558","0.516","22.689","28.124","20.770","11.963","4.864","159.333"
"100","GTLM","Lucas Luhr","5","2:04.129","37:28.653","Green","Track","5.421","9.869","20.491","0.512","22.406","27.907","20.563","12.072","4.888","160.578"
"4","GTLM","Oliver Gavin","6","2:03.521","37:37.273","Green","Track","5.310","9.864","20.268","0.504","22.225","28.129","20.500","11.907","4.814","163.127"
"66","GTLM","Dirk Mueller","6","2:02.451","37:52.677","Green","Track","5.315","9.792","20.205","0.501","22.093","27.654","20.272","11.819","4.800","164.104"
"3","GTLM","Antonio Garcia","6","2:08.489","38:25.237","Green","Track","5.822","10.929","20.899","0.506","23.390","29.086","21.133","11.926","4.798","162.482"
"911","GTLM","Patrick Pilet","6","2:08.843","38:32.410","Green","Track","5.337","9.880","20.313","0.512","25.114","29.818","21.101","11.969","4.799","160.578"
"62","GTLM","Giancarlo Fisichella","6","2:30.429","38:33.007","Green","Pit","5.368","9.861","20.446","0.506","23.958","31.983","23.813","16.023","18.471","162.482"
"67","GTLM","Ryan Briscoe","5","2:02.936","38:39.189","Green","Track","5.367","9.838","20.300","0.504","22.120","27.833","20.303","11.838","4.833","163.127"
"912","GTLM","Earl Bamber","6","2:03.029","39:05.475","Green","Track","5.365","9.763","20.328","0.507","22.029","27.888","20.393","11.917","4.839","162.162"
"25","GTLM","Bill Auberlen","6","2:28.743","39:47.746","Green","Pit","5.434","10.010","20.532","0.564","25.228","30.742","22.211","15.672","18.350","145.773"
"100","GTLM","Lucas Luhr","6","2:20.797","39:49.450","Green","Pit","5.423","9.876","20.401","0.511","22.275","28.064","20.682","15.239","18.326","160.892"
"4","GTLM","Oliver Gavin","7","2:28.042","40:05.315","Finish","Pit","5.318","9.935","20.508","0.529","24.830","30.553","21.860","15.948","18.561","155.418"
"66","GTLM","Dirk Mueller","7","2:34.788","40:27.465","Finish","Pit","5.305","11.047","23.042","0.610","25.105","32.135","23.248","16.045","18.251","134.780"
"3","GTLM","Antonio Garcia","7","2:03.735","40:28.972","Finish","Track","5.316","9.906","20.231","0.501","22.420","28.065","20.560","11.935","4.801","164.104"
"911","GTLM","Patrick Pilet","7","2:31.889","41:04.299","Finish","Pit","5.341","9.835","20.250","0.503","24.126","33.000","24.943","15.370","18.521","163.451"
"67","GTLM","Ryan Briscoe","6","2:26.137","41:05.326","Finish","Pit","5.343","9.671","20.424","0.505","22.119","30.523","23.474","15.832","18.246","162.804"
"912","GTLM","Earl Bamber","7","2:24.397","41:29.872","Finish","Pit","5.392","9.809","20.687","0.517","23.946","29.761","21.298","14.469","18.518","159.025"
"22","GTD","Cooper MacNeil","7","25:39.058","41:42.591","Finish","Pit","6.026","12.787","26.070","0.683","27.338","41.190","32.768","17.204","1374.992","120.375"
"8","PC","Alex Popow","1","52:18.099","52:18.099","Green","Track","1956.526","13.870","22.109","0.601","24.538","29.324","21.469","12.096","4.697","136.799"
"7","PC","Jose Gutierrez","1","52:23.390","52:23.390","Green","Track","1960.572","13.888","22.225","0.569","25.115","29.743","23.792","11.831","4.710","144.492"
"88","PC","Mark Kvamme","1","52:26.299","52:26.299","Green","Track","0.000","15.372","22.940","0.606","25.929","31.399","22.313","12.279","4.738","135.670"
"52","PC","Robert Alon","1","52:30.774","52:30.774","Green","Track","0.000","14.699","21.797","0.562","25.237","29.985","24.214","14.456","4.713","146.292"
"85","PC","Misha Goikhberg","1","52:39.773","52:39.773","Green","Track","1939.614","13.858","28.720","0.915","27.095","32.363","21.543","11.786","4.722","89.853"
"26","PC","Don Yount","1","52:41.886","52:41.886","Green","Track","1947.742","14.153","23.262","0.688","25.377","29.933","21.622","11.984","4.671","119.500"
"20","PC","Matthew McMurry","1","52:55.248","52:55.248","Green","Track","925.781","14.484","23.776","0.850","33.279","35.832","21.455","11.812","4.681","96.725"
"38","PC","James French","1","53:52.939","53:52.939","Green","Track","0.000","15.766","21.890","0.515","24.219","28.601","21.249","11.675","4.642","159.643"
"8","PC","Alex Popow","2","2:02.003","54:20.102","Green","Track","5.287","9.726","19.998","0.502","22.507","27.564","20.189","11.564","4.666","163.777"
"7","PC","Jose Gutierrez","2","2:01.649","54:25.039","Green","Track","5.287","9.785","20.107","0.501","22.339","27.371","20.041","11.552","4.666","164.104"
"88","PC","Mark Kvamme","2","2:05.887","54:32.186","Green","Track","5.274","10.288","20.483","0.499","23.293","28.473","20.945","11.954","4.678","164.761"
"52","PC","Robert Alon","2","2:07.037","54:37.811","Green","Track","5.259","9.951","20.297","0.496","22.928","30.342","21.513","11.597","4.654","165.758"
"85","PC","Misha Goikhberg","2","2:02.565","54:42.338","Green","Track","5.307","9.910","20.014","0.501","22.649","27.475","20.358","11.678","4.673","164.104"
"26","PC","Don Yount","2","2:04.234","54:46.120","Green","Track","5.226","10.217","20.094","0.494","22.774","27.899","21.067","11.827","4.636","166.429"
"20","PC","Matthew McMurry","2","2:01.929","54:57.177","Green","Track","5.248","10.065","19.952","0.496","22.470","27.336","20.093","11.613","4.656","165.758"
"38","PC","James French","2","2:02.335","55:55.274","Green","Track","5.229","9.895","20.202","0.496","22.839","27.363","20.147","11.545","4.619","165.758"
"8","PC","Alex Popow","3","2:00.508","56:20.610","Green","Track","5.289","9.496","19.819","0.501","21.859","27.238","20.038","11.605","4.663","164.104"
"7","PC","Jose Gutierrez","3","2:00.351","56:25.390","Green","Track","5.287","9.538","19.741","0.500","21.972","27.146","19.858","11.624","4.685","164.432"
"88","PC","Mark Kvamme","3","2:03.447","56:35.633","Green","Track","5.288","9.902","20.059","0.500","22.339","28.383","20.620","11.679","4.677","164.432"
"52","PC","Robert Alon","3","2:00.735","56:38.546","Green","Track","5.255","9.647","19.842","0.498","22.295","27.180","19.872","11.478","4.668","165.092"
"85","PC","Misha Goikhberg","3","2:00.411","56:42.749","Green","Track","5.290","9.751","19.783","0.501","21.792","27.070","19.833","11.677","4.714","164.104"
"26","PC","Don Yount","3","2:02.139","56:48.259","Green","Track","5.223","9.670","19.753","0.493","22.276","27.360","20.729","11.956","4.679","166.767"
"20","PC","Matthew McMurry","3","2:00.113","56:57.290","Green","Track","5.254","9.565","19.623","0.497","21.981","27.024","19.981","11.511","4.677","165.424"
"54","PC","Jonathan Bennett","1","57:41.366","57:41.366","Green","Track","0.000","13.429","21.555","0.507","23.742","29.456","21.232","11.841","4.705","162.162"
"38","PC","James French","3","2:00.075","57:55.349","Green","Track","5.216","9.620","19.702","0.495","22.074","26.958","19.870","11.497","4.643","166.093"
"8","PC","Alex Popow","4","2:00.453","58:21.063","Green","Track","5.269","9.624","19.904","0.501","21.775","27.183","19.981","11.549","4.667","164.104"
"7","PC","Jose Gutierrez","4","1:59.793","58:25.183","Green","Track","5.287","9.533","19.704","0.499","21.913","26.965","19.698","11.507","4.687","164.761"
"88","PC","Mark Kvamme","4","2:03.215","58:38.848","Green","Track","5.276","9.949","19.869","0.501","22.119","28.232","20.735","11.828","4.706","164.104"
"52","PC","Robert Alon","4","2:00.357","58:38.903","Green","Track","5.262","9.552","19.647","0.497","21.934","27.143","20.106","11.616","4.600","165.424"
"85","PC","Misha Goikhberg","4","2:00.315","58:43.064","Green","Track","5.325","9.623","19.874","0.502","21.848","26.855","19.935","11.648","4.705","163.777"
"26","PC","Don Yount","4","2:02.749","58:51.008","Green","Track","5.235","9.854","19.831","0.495","22.491","27.513","20.881","11.806","4.643","166.093"
"20","PC","Matthew McMurry","4","2:00.107","58:57.397","Green","Track","5.259","9.538","19.783","0.496","21.842","27.075","19.809","11.607","4.698","165.758"
"54","PC","Jonathan Bennett","2","2:03.848","59:45.214","Green","Track","5.298","9.889","20.163","0.503","22.511","28.110","20.918","11.750","4.706","163.451"
"38","PC","James French","4","1:59.465","59:54.814","Green","Track","5.210","9.520","19.630","0.494","21.976","26.767","19.759","11.454","4.655","166.429"
"8","PC","Alex Popow","5","1:59.634","1:00:20.697","Green","Track","5.251","9.503","19.660","0.500","21.651","27.008","19.939","11.449","4.673","164.432"
"7","PC","Jose Gutierrez","5","1:59.478","1:00:24.661","Green","Track","5.254","9.496","19.717","0.500","21.798","26.812","19.745","11.459","4.697","164.432"
"52","PC","Robert Alon","5","1:59.772","1:00:38.675","Green","Track","5.186","9.505","19.723","0.500","21.850","27.076","19.814","11.424","4.694","164.432"
