"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP1","SP4"
"23","GTD","Mario Farnbacher","3","2:03.072","6:16.179","Green","Pit","3.506","12.753","0.568","13.740","10.557","9.691","0.566","13.725","12.043","18.426","11.925","15.572","139.245","143.350"
"22","GTD","Cooper MacNeil","4","1:33.067","6:35.756","Green","Track","3.530","12.606","0.563","13.898","10.672","9.680","0.564","13.777","10.442","10.485","2.411","4.439","140.481","143.859"
"33","GTD","Ben Keating","4","1:33.563","6:39.203","Green","Track","3.578","12.901","0.564","13.812","10.729","9.845","0.562","13.725","10.463","10.478","2.452","4.454","140.232","144.371"
"97","GTD","Michael Marsal","4","1:35.192","6:43.894","Green","Track","3.449","13.308","0.573","13.955","10.923","9.890","0.566","14.272","10.749","10.619","2.427","4.461","138.030","143.350"
"63","GTD","Christina Nielsen","4","1:33.863","6:49.293","Green","Track","3.432","12.913","0.567","13.780","10.875","9.646","0.565","13.949","10.709","10.626","2.395","4.406","139.490","143.604"
"96","GTD","Bret Curtis","4","1:34.235","6:55.636","Green","Track","3.408","12.890","0.571","14.166","11.026","9.836","0.570","13.865","10.641","10.369","2.424","4.469","138.513","142.344"
"6","GTD","Robin Liddell","4","1:32.576","6:59.704","Green","Track","3.429","12.906","0.576","13.609","10.495","9.821","0.574","13.416","10.345","10.448","2.442","4.515","137.311","141.353"
"9","GTD","Matt Bell","4","1:32.820","7:04.796","Green","Track","3.325","12.781","0.575","13.588","10.646","10.064","0.580","13.494","10.407","10.376","2.458","4.526","137.549","139.890"
"48","GTD","Bryan Sellers","4","1:32.173","7:10.358","Green","Track","3.449","12.785","0.569","13.458","10.471","9.804","0.572","13.384","10.572","10.230","2.414","4.465","139.000","141.847"
"44","GTD","John Potter","4","1:35.500","7:32.127","Green","Track","3.759","13.178","0.579","14.280","10.893","9.931","0.580","14.120","10.578","10.625","2.450","4.527","136.599","139.890"
"73","GTD","Patrick Lindsey","4","1:32.406","7:32.894","Green","Track","3.398","12.668","0.563","13.711","10.561","9.782","0.565","13.672","10.501","10.214","2.373","4.398","140.481","143.604"
"27","GTD","Cedric Sbirrazzuoli","4","1:33.027","7:40.728","Green","Track","3.375","12.753","0.569","13.691","10.595","9.858","0.574","13.461","10.513","10.605","2.496","4.537","139.000","141.353"
"16","GTD","Spencer Pumpelly","4","1:33.845","7:46.453","Green","Track","3.361","12.685","0.570","14.275","11.085","9.983","0.573","13.887","10.341","10.215","2.401","4.469","138.756","141.599"
"22","GTD","Cooper MacNeil","5","1:32.673","8:08.429","Green","Track","3.482","12.577","0.566","13.611","10.744","9.705","0.565","13.723","10.370","10.494","2.403","4.433","139.737","143.604"
"33","GTD","Ben Keating","5","1:32.624","8:11.827","Green","Track","3.501","12.986","0.565","13.720","10.687","9.625","0.559","13.417","10.352","10.275","2.470","4.467","139.984","145.146"
"97","GTD","Michael Marsal","5","1:34.302","8:18.196","Green","Track","3.385","12.998","0.571","13.823","10.885","9.917","0.569","13.806","10.879","10.596","2.416","4.457","138.513","142.595"
"63","GTD","Christina Nielsen","5","1:33.746","8:23.039","Green","Track","3.532","12.886","0.565","13.804","10.766","9.606","0.561","14.174","10.530","10.515","2.394","4.413","139.984","144.628"
"96","GTD","Bret Curtis","5","1:33.839","8:29.475","Green","Track","3.448","12.840","0.570","13.696","10.797","9.841","0.570","13.751","11.083","10.365","2.417","4.461","138.756","142.344"
"6","GTD","Robin Liddell","5","1:32.496","8:32.200","Green","Track","3.401","12.783","0.574","13.610","10.546","9.851","0.575","13.465","10.327","10.399","2.449","4.516","137.789","141.107"
"9","GTD","Matt Bell","5","1:32.174","8:36.970","Green","Track","3.350","12.913","0.574","13.482","10.454","9.869","0.577","13.372","10.279","10.344","2.452","4.508","137.789","140.618"
"48","GTD","Bryan Sellers","5","1:31.340","8:41.698","Green","Track","3.390","12.753","0.567","13.463","10.301","9.765","0.569","13.154","10.452","10.068","2.407","4.451","139.490","142.595"
"44","GTD","John Potter","5","1:34.247","9:06.374","Green","Track","3.543","12.922","0.578","14.016","10.730","9.896","0.579","13.967","10.453","10.571","2.453","4.539","136.835","140.132"
"73","GTD","Patrick Lindsey","5","1:38.916","9:11.810","Green","Track","3.456","12.649","0.560","15.160","11.660","10.592","0.785","15.860","10.716","10.611","2.422","4.445","141.234","103.358"
"27","GTD","Cedric Sbirrazzuoli","5","1:32.106","9:12.834","Green","Track","3.474","12.639","0.569","13.633","10.549","9.788","0.572","13.277","10.386","10.345","2.415","4.459","139.000","141.847"
"16","GTD","Spencer Pumpelly","5","1:32.897","9:19.350","Green","Track","3.324","12.758","0.570","13.708","10.470","9.905","0.573","14.019","10.324","10.254","2.466","4.526","138.756","141.599"
"33","GTD","Ben Keating","6","1:32.467","9:44.294","Green","Track","3.408","12.806","0.558","13.680","10.800","9.791","0.562","13.415","10.406","10.241","2.394","4.406","141.740","144.371"
"22","GTD","Cooper MacNeil","6","1:38.303","9:46.732","Green","Track","3.435","12.700","0.564","13.769","10.630","9.707","0.564","13.903","11.493","12.499","3.101","5.938","140.232","143.859"
"97","GTD","Michael Marsal","6","1:33.817","9:52.013","Green","Track","3.527","12.757","0.569","13.760","10.818","9.884","0.571","13.937","10.766","10.378","2.407","4.443","139.000","142.095"
"63","GTD","Christina Nielsen","6","1:33.160","9:56.199","Green","Track","3.472","12.744","0.563","13.719","10.668","9.686","0.566","13.847","10.710","10.404","2.382","4.399","140.481","143.350"
"96","GTD","Bret Curtis","6","1:33.266","10:02.741","Green","Track","3.331","12.938","0.573","13.661","10.731","9.920","0.572","13.797","10.641","10.238","2.413","4.451","138.030","141.847"
"6","GTD","Robin Liddell","6","1:32.212","10:04.412","Green","Track","3.369","12.764","0.574","13.693","10.484","9.878","0.576","13.356","10.281","10.311","2.436","4.490","137.789","140.862"
"9","GTD","Matt Bell","6","1:32.017","10:08.987","Green","Track","3.320","12.665","0.572","13.616","10.399","9.865","0.577","13.523","10.231","10.299","2.446","4.504","138.271","140.618"
"48","GTD","Bryan Sellers","6","1:39.513","10:21.211","Green","Track","3.469","13.008","0.618","14.932","11.480","10.005","0.674","15.499","11.579","11.104","2.464","4.681","127.979","120.380"
"44","GTD","John Potter","6","1:34.020","10:40.394","Green","Track","3.534","12.853","0.575","13.932","10.653","9.907","0.578","13.894","10.582","10.556","2.438","4.518","137.549","140.374"
"73","GTD","Patrick Lindsey","6","1:31.650","10:43.460","Green","Track","3.442","12.481","0.561","13.551","10.579","9.703","0.565","13.378","10.292","10.293","2.390","4.415","140.982","143.604"
"27","GTD","Cedric Sbirrazzuoli","6","1:35.070","10:47.904","Green","Track","3.390","12.787","0.570","13.674","10.565","9.929","0.574","13.696","11.563","11.375","2.447","4.500","138.756","141.353"
"16","GTD","Spencer Pumpelly","6","1:32.078","10:51.428","Green","Track","3.348","12.708","0.566","13.614","10.621","9.857","0.570","13.535","10.280","10.141","2.394","4.444","139.737","142.344"
"33","GTD","Ben Keating","7","1:32.320","11:16.614","Green","Track","3.362","12.709","0.561","13.689","10.680","9.660","0.560","13.293","10.329","10.412","2.543","4.522","140.982","144.886"
"97","GTD","Michael Marsal","7","1:34.700","11:26.713","Green","Track","3.447","12.858","0.571","14.373","10.756","9.807","0.570","14.408","10.552","10.488","2.416","4.454","138.513","142.344"
"63","GTD","Christina Nielsen","7","1:32.965","11:29.164","Green","Track","3.437","12.806","0.565","13.724","10.666","9.752","0.564","13.808","10.512","10.375","2.370","4.386","139.984","143.859"
"22","GTD","Cooper MacNeil","7","1:48.290","11:35.022","Green","Track","4.628","15.272","0.742","17.619","11.623","12.648","0.757","16.388","10.894","10.832","2.429","4.458","106.592","107.181"
"96","GTD","Bret Curtis","7","1:33.638","11:36.379","Green","Track","3.371","12.795","0.572","13.712","10.806","9.908","0.572","13.847","10.610","10.361","2.536","4.548","138.271","141.847"
"9","GTD","Matt Bell","7","1:32.784","11:41.771","Green","Track","3.365","12.992","0.572","13.622","10.523","9.931","0.578","13.474","10.344","10.421","2.449","4.513","138.271","140.374"
"6","GTD","Robin Liddell","7","1:43.386","11:47.798","Green","Track","3.352","12.782","0.573","13.570","10.440","9.924","0.576","13.446","16.486","15.267","2.451","4.519","138.030","140.862"
"48","GTD","Bryan Sellers","7","1:41.565","12:02.776","Green","Track","3.833","13.422","0.629","15.460","12.041","9.927","0.640","15.091","11.835","11.302","2.490","4.895","125.741","126.776"
"73","GTD","Patrick Lindsey","7","1:34.008","12:17.468","Green","Track","3.421","12.543","0.560","13.558","10.703","9.738","0.566","13.823","11.031","11.238","2.400","4.427","141.234","143.350"
"44","GTD","John Potter","7","1:38.155","12:18.549","Green","Track","3.805","13.510","0.579","14.257","11.336","10.573","0.654","14.932","10.645","10.896","2.445","4.523","136.599","124.062"
"27","GTD","Cedric Sbirrazzuoli","7","1:32.889","12:20.793","Green","Track","3.511","12.571","0.566","13.706","10.631","9.869","0.573","13.399","10.470","10.667","2.438","4.488","139.737","141.599"
"16","GTD","Spencer Pumpelly","7","1:31.917","12:23.345","Green","Track","3.279","12.651","0.567","13.633","10.605","9.833","0.567","13.475","10.348","10.108","2.399","4.452","139.490","143.098"
"33","GTD","Ben Keating","8","1:32.317","12:48.931","Green","Track","3.344","12.806","0.561","13.831","10.768","9.595","0.559","13.531","10.341","10.214","2.374","4.393","140.982","145.146"
"97","GTD","Michael Marsal","8","1:33.073","12:59.786","Green","Track","3.482","12.626","0.571","13.884","10.691","9.808","0.570","13.815","10.465","10.313","2.402","4.446","138.513","142.344"
"63","GTD","Christina Nielsen","8","1:32.275","13:01.439","Green","Track","3.352","12.703","0.562","13.587","10.653","9.666","0.564","13.623","10.475","10.326","2.375","4.389","140.731","143.859"
"22","GTD","Cooper MacNeil","8","1:33.525","13:08.547","Green","Track","3.548","12.712","0.563","13.992","10.868","9.701","0.564","13.880","10.394","10.518","2.382","4.403","140.481","143.859"
"96","GTD","Bret Curtis","8","1:33.543","13:09.922","Green","Track","3.518","12.937","0.571","13.599","10.741","9.821","0.570","13.812","10.599","10.464","2.434","4.477","138.513","142.344"
"9","GTD","Matt Bell","8","1:32.394","13:14.165","Green","Track","3.356","12.960","0.573","13.454","10.363","9.917","0.577","13.506","10.349","10.330","2.476","4.533","138.030","140.618"
"6","GTD","Robin Liddell","8","1:32.057","13:19.855","Green","Track","3.404","12.726","0.571","13.689","10.508","9.813","0.576","13.321","10.321","10.221","2.418","4.489","138.513","140.862"
"73","GTD","Patrick Lindsey","8","1:31.351","13:48.819","Green","Track","3.436","12.539","0.561","13.453","10.531","9.633","0.564","13.406","10.248","10.196","2.386","4.398","140.982","143.859"
"44","GTD","John Potter","8","1:34.139","13:52.688","Green","Track","3.575","12.781","0.575","14.028","10.829","9.859","0.577","13.911","10.450","10.592","2.447","4.515","137.549","140.618"
"16","GTD","Spencer Pumpelly","8","1:34.245","13:57.590","Green","Track","3.343","12.653","0.567","13.703","10.495","9.835","0.568","13.583","10.361","12.261","2.411","4.465","139.490","142.846"
"27","GTD","Cedric Sbirrazzuoli","8","1:40.300","14:01.093","Green","Track","3.465","12.632","0.565","13.651","10.593","9.752","0.570","13.518","12.933","15.680","2.443","4.498","139.984","142.344"
"33","GTD","Ben Keating","9","1:32.073","14:21.004","Green","Track","3.330","12.842","0.562","13.722","10.540","9.633","0.560","13.510","10.443","10.181","2.371","4.379","140.731","144.886"
"97","GTD","Michael Marsal","9","1:33.785","14:33.571","Green","Track","3.524","12.815","0.571","13.871","10.559","9.878","0.572","13.718","10.544","10.350","2.421","4.962","138.513","141.847"
"63","GTD","Christina Nielsen","9","1:35.264","14:36.703","Green","Track","3.449","12.734","0.562","13.666","10.828","9.983","0.666","14.841","10.938","10.769","2.410","4.418","140.731","121.826"
"22","GTD","Cooper MacNeil","9","1:33.171","14:41.718","Green","Track","3.495","12.716","0.563","13.753","10.689","9.694","0.564","13.936","10.384","10.570","2.396","4.411","140.481","143.859"
"96","GTD","Bret Curtis","9","1:33.876","14:43.798","Green","Track","3.455","12.787","0.571","13.805","10.851","9.845","0.572","14.000","10.572","10.472","2.449","4.497","138.513","141.847"
"9","GTD","Matt Bell","9","1:32.089","14:46.254","Green","Track","3.354","12.766","0.576","13.395","10.310","9.881","0.576","13.474","10.346","10.463","2.448","4.500","137.311","140.862"
"6","GTD","Robin Liddell","9","1:31.637","14:51.492","Green","Track","3.343","12.635","0.568","13.560","10.441","9.795","0.574","13.251","10.302","10.252","2.426","4.490","139.245","141.353"
"44","GTD","John Potter","9","1:34.844","15:27.532","Finish","Track","3.522","12.747","0.574","14.371","10.906","9.885","0.577","14.171","10.476","10.658","2.439","4.518","137.789","140.618"
"9","GTD","Matt Bell","10","1:32.447","16:18.701","Finish","Track","3.344","12.810","0.571","13.432","10.319","9.867","0.577","13.456","10.364","10.460","2.537","4.710","138.513","140.618"
"96","GTD","Bret Curtis","10","1:37.651","16:21.449","Finish","Track","3.462","12.877","0.571","13.919","10.960","9.878","0.574","13.895","10.689","10.508","3.085","7.233","138.513","141.353"
"6","GTD","Robin Liddell","10","1:31.774","16:23.266","Finish","Track","3.299","12.657","0.570","13.549","10.435","9.818","0.576","13.333","10.229","10.382","2.429","4.497","138.756","140.862"
"33","GTD","Ben Keating","10","2:03.879","16:24.883","Finish","Pit","3.468","15.282","0.934","17.593","12.822","12.886","0.912","17.247","11.680","12.131","7.455","11.469","84.680","88.965"
"63","GTD","Christina Nielsen","10","1:49.955","16:26.658","Finish","Pit","3.449","12.735","0.565","13.526","10.655","9.635","0.566","15.343","11.941","12.374","7.768","11.398","139.984","143.350"
"22","GTD","Cooper MacNeil","10","1:48.747","16:30.465","Finish","Pit","3.536","12.808","0.563","13.854","10.740","9.701","0.565","13.840","10.521","11.484","8.401","12.734","140.481","143.604"
"97","GTD","Michael Marsal","10","2:05.469","16:39.040","Finish","Pit","4.140","14.654","0.905","16.960","12.061","12.547","0.897","18.124","12.144","12.198","7.306","13.533","87.393","90.453"
"85","PC","Misha Goikhberg","1","21:46.729","21:46.729","Green","Track","1999.967","16.376","0.752","16.639","11.744","9.823","0.690","15.604","11.381","10.861","2.362","4.478","105.174","117.589"
"52","PC","Robert Alon","1","21:53.034","21:53.034","Green","Track","1481.294","16.444","0.627","16.082","12.277","9.896","0.631","15.506","12.098","11.738","2.392","4.472","126.142","128.584"
"8","PC","Alex Popow","1","22:00.847","22:00.847","Green","Track","9.941","16.235","0.775","16.884","12.660","10.981","0.727","15.684","11.681","12.744","2.339","4.287","102.053","111.604"
"54","PC","Jonathan Bennett","1","22:08.500","22:08.500","Green","Track","11.521","17.758","0.897","17.901","12.684","9.832","0.771","16.589","12.482","12.454","2.510","4.624","88.173","105.235"
"20","PC","Tomy Drissi","1","22:16.121","22:16.121","Green","Track","9.628","16.778","0.722","16.790","12.268","10.158","0.718","17.185","15.955","15.039","2.429","4.692","109.544","113.003"
"88","PC","Mark Kvamme","1","22:38.440","22:38.440","Green","Track","11.633","19.171","0.863","18.092","12.311","10.626","0.705","17.064","12.134","13.061","2.669","5.298","91.646","115.087"
"38","PC","James French","1","23:03.634","23:03.634","Green","Track","9.882","16.967","0.729","16.374","12.048","11.912","0.948","15.895","11.396","11.090","2.326","4.353","108.492","85.587"
"85","PC","Misha Goikhberg","2","1:36.509","23:23.238","Green","Track","3.689","13.248","0.594","14.959","11.339","9.383","0.606","14.719","11.038","10.367","2.311","4.256","133.150","133.888"
"52","PC","Robert Alon","2","1:38.228","23:31.262","Green","Track","3.529","13.057","0.585","15.122","11.737","9.457","0.606","14.975","11.263","11.253","2.357","4.287","135.198","133.888"
"48","GTD","Bryan Sellers","8","11:31.551","23:34.327","Green","Pit","4.140","13.392","0.616","15.358","11.670","9.963","0.667","15.728","12.190","11.724","7.716","588.387","128.394","121.644"
"8","PC","Alex Popow","2","1:33.753","23:34.600","Green","Track","3.554","12.558","0.555","14.266","11.011","9.357","0.568","13.959","10.713","10.630","2.327","4.255","142.506","142.846"
"54","PC","Jonathan Bennett","2","1:36.626","23:45.126","Green","Track","3.745","12.826","0.553","14.663","11.391","9.377","0.576","14.526","11.080","11.068","2.345","4.476","143.022","140.862"
"20","PC","Tomy Drissi","2","1:39.257","23:55.378","Green","Track","4.043","13.260","0.559","14.592","12.226","9.520","0.609","15.152","11.285","11.159","2.354","4.498","141.486","133.229"
"88","PC","Mark Kvamme","2","1:43.257","24:21.697","Green","Track","4.572","14.189","0.639","15.845","11.696","10.152","0.636","15.480","11.252","11.568","2.418","4.810","123.773","127.573"
"38","PC","James French","2","1:33.572","24:37.206","Green","Track","3.660","12.490","0.548","14.616","10.762","9.232","0.550","14.001","10.845","10.391","2.267","4.210","144.326","147.521"
"85","PC","Misha Goikhberg","3","1:32.575","24:55.813","Green","Track","3.437","12.750","0.551","13.977","10.846","9.482","0.569","13.916","10.533","9.978","2.292","4.244","143.541","142.595"
"52","PC","Robert Alon","3","1:31.248","25:02.510","Green","Track","3.341","12.335","0.548","14.035","10.517","9.302","0.553","13.662","10.345","10.095","2.281","4.234","144.326","146.720"
"8","PC","Alex Popow","3","1:30.435","25:05.035","Green","Track","3.369","12.142","0.541","13.487","10.463","9.272","0.546","13.652","10.195","10.225","2.307","4.236","146.194","148.601"
"54","PC","Jonathan Bennett","3","1:31.742","25:16.868","Green","Track","3.608","12.372","0.545","13.742","10.714","9.229","0.559","13.786","10.513","10.168","2.271","4.235","145.121","145.146"
"20","PC","Tomy Drissi","3","1:36.848","25:32.226","Green","Track","4.039","13.225","0.555","14.500","10.980","9.388","0.613","14.876","10.916","10.933","2.348","4.475","142.506","132.359"
"88","PC","Mark Kvamme","3","1:38.127","25:59.824","Green","Track","4.120","13.522","0.556","14.435","10.861","9.642","0.603","15.110","10.897","11.244","2.410","4.727","142.250","134.555"
"38","PC","James French","3","1:29.529","26:06.735","Green","Track","3.445","12.088","0.541","13.433","10.236","9.182","0.547","13.332","10.201","10.069","2.258","4.197","146.194","148.330"
"85","PC","Misha Goikhberg","4","1:31.572","26:27.385","Green","Track","3.419","12.512","0.550","13.842","10.724","9.231","0.561","13.786","10.608","9.875","2.255","4.209","143.802","144.628"
"52","PC","Robert Alon","4","1:29.286","26:31.796","Green","Track","3.221","12.084","0.545","13.592","10.124","9.248","0.548","13.297","10.086","9.987","2.307","4.247","145.121","148.059"
"8","PC","Alex Popow","4","1:29.147","26:34.182","Green","Track","3.224","11.987","0.539","13.287","10.309","9.221","0.543","13.250","10.134","10.151","2.284","4.218","146.736","149.422"
"54","PC","Jonathan Bennett","4","1:31.069","26:47.937","Green","Track","3.372","12.293","0.549","13.480","10.538","9.263","0.551","13.951","10.399","10.153","2.272","4.248","144.064","147.253"
"20","PC","Tomy Drissi","4","1:34.718","27:06.944","Green","Track","3.851","12.872","0.553","14.076","10.787","9.297","0.584","14.658","10.843","10.421","2.317","4.459","143.022","138.932"
"88","PC","Mark Kvamme","4","1:35.857","27:35.681","Green","Track","3.882","13.211","0.556","14.514","10.781","9.338","0.558","14.315","10.833","10.918","2.375","4.576","142.250","145.406"
"38","PC","James French","4","1:29.775","27:36.510","Green","Track","3.371","12.061","0.541","13.387","10.234","9.222","0.549","13.662","10.238","10.087","2.242","4.181","146.194","147.789"
"85","PC","Misha Goikhberg","5","1:30.205","27:57.590","Green","Track","3.429","12.552","0.550","13.576","10.345","9.234","0.547","13.313","10.461","9.724","2.260","4.214","143.802","148.330"
