"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"911","GTLM","Nick Tandy","89","1:23.541","1:37:42.850","Yellow","Track","0.580","1.033","11.366","12.189","20.186","12.540","19.565","6.082","119.612"
"73","GTD","Jorg Bergmeister","93","1:28.226","1:37:43.682","Yellow","Track","0.000","0.000","12.644","11.361","19.534","12.813","19.261","6.011","0.000"
"20","PC","Johnny Mowlem","97","1:19.181","1:37:45.578","Yellow","Track","0.476","0.879","10.734","11.244","17.165","12.794","19.862","6.027","145.746"
"33","GTD","Jeroen Bleekemolen","94","1:13.650","1:37:49.698","Yellow","Track","0.000","0.000","14.551","12.800","15.932","6.148","12.696","4.610","0.000"
"23","GTD","Alex Riberas","94","1:51.735","1:37:52.909","Yellow","Track","0.000","0.000","14.644","13.168","16.686","7.002","11.337","3.500","0.000"
"6","GTD","Robin Liddell","94","1:13.598","1:37:55.167","Yellow","Track","0.000","0.000","13.738","13.412","17.098","7.077","12.190","3.567","0.000"
"48","GTD","Bryan Sellers","94","1:14.571","1:37:56.646","Yellow","Track","0.000","0.000","14.001","13.604","17.595","6.556","12.503","3.849","0.000"
"16","GTD","Spencer Pumpelly","94","1:13.957","1:37:57.418","Yellow","Track","0.000","0.000","13.536","12.837","17.848","6.478","12.467","4.068","0.000"
"9","GTD","Lawson Aschenbach","94","1:11.314","1:37:58.082","Yellow","Track","0.000","0.000","13.248","12.091","16.301","6.425","12.885","3.829","0.000"
"44","GTD","Andy Lally","94","1:52.054","1:37:58.510","Yellow","Track","0.000","0.000","13.195","11.586","15.728","6.738","12.837","3.651","0.000"
"96","GTD","Jens Klingmann","94","1:21.563","1:38:11.081","Yellow","Track","0.000","0.000","14.127","12.240","24.744","10.031","10.862","3.000","0.000"
"38","PC","Kyle Marcelli","97","58.005","1:38:26.634","Yellow","Track","0.681","1.139","11.175","10.924","14.401","5.562","11.155","2.968","101.872"
"85","PC","Misha Goikhberg","62","58.480","1:38:27.432","Yellow","Track","0.675","1.151","11.347","11.194","14.264","5.606","11.248","2.995","102.778"
"88","PC","Remo Ruscitti","96","58.197","1:38:27.723","Yellow","Track","0.681","1.132","11.394","11.022","14.431","5.535","11.045","2.957","101.872"
"7","PC","Jose Gutierrez","96","59.203","1:38:29.240","Yellow","Track","0.687","1.142","11.541","10.984","14.585","5.552","11.601","3.111","100.983"
"27","GTD","Cedric Sbirrazzuoli","92","59.299","1:38:29.911","Yellow","Track","0.712","1.186","11.640","11.369","14.561","5.750","10.856","3.225","97.437"
"540","GTD","Timothy Pappas","94","1:01.074","1:38:32.303","Yellow","Track","0.705","1.189","12.000","11.894","15.160","6.050","11.106","2.970","98.404"
"63","GTD","Christina Nielsen","93","1:01.486","1:38:33.133","Yellow","Track","0.736","1.223","12.210","12.154","15.410","6.034","10.716","3.003","94.260"
"22","GTD","Leh Keen","94","1:01.749","1:38:34.524","Yellow","Track","0.753","1.246","11.586","12.317","15.539","5.892","11.273","3.143","92.131"
"97","GTD","Markus Palttala","94","58.542","1:38:38.126","Yellow","Track","0.510","0.899","11.720","11.536","14.611","5.712","10.527","3.027","136.029"
"73","GTD","Jorg Bergmeister","94","1:23.500","1:39:07.182","Yellow","Track","1.360","2.093","14.551","16.630","21.293","7.095","16.931","3.547","51.011"
"8","PC","Renger van der Zande","98","1:39.288","1:39:12.995","Yellow","Track","0.958","1.766","15.799","16.847","24.024","10.600","21.562","7.732","72.416"
"52","PC","Tom Kimber-Smith","98","1:38.631","1:39:13.796","Yellow","Track","0.980","1.834","16.010","16.239","23.693","10.580","21.548","7.747","70.791"
"62","GTLM","Toni Vilander","98","1:38.646","1:39:14.698","Yellow","Track","0.982","1.993","15.289","16.664","23.677","11.867","20.626","7.548","70.647"
"4","GTLM","Oliver Gavin","98","1:38.869","1:39:16.869","Yellow","Track","1.036","1.999","16.139","15.714","24.261","10.789","20.950","7.981","66.964"
"67","GTLM","Ryan Briscoe","98","1:38.963","1:39:18.080","Yellow","Track","1.007","1.897","15.678","16.348","24.292","10.267","21.704","7.770","68.893"
"66","GTLM","Dirk Mueller","98","1:38.093","1:39:18.987","Yellow","Track","0.997","1.793","15.495","16.487","24.482","9.217","22.326","7.296","69.584"
"3","GTLM","Antonio Garcia","98","1:37.939","1:39:19.944","Yellow","Track","1.105","1.813","14.937","16.514","24.611","9.183","22.304","7.472","62.783"
"911","GTLM","Nick Tandy","90","1:38.236","1:39:21.086","Yellow","Track","1.242","2.042","15.127","16.368","24.956","9.154","22.216","7.131","55.857"
"20","PC","Johnny Mowlem","98","1:37.205","1:39:22.783","Yellow","Track","1.162","2.090","14.407","16.613","23.853","9.439","22.194","7.447","59.703"
"33","GTD","Jeroen Bleekemolen","95","1:34.451","1:39:24.149","Yellow","Track","0.693","1.329","13.406","17.105","23.212","8.894","22.726","7.086","100.108"
"23","GTD","Alex Riberas","95","1:32.691","1:39:25.600","Yellow","Track","0.716","1.325","13.404","15.367","25.735","7.542","20.965","7.637","96.892"
"6","GTD","Robin Liddell","95","1:31.279","1:39:26.446","Yellow","Track","0.613","1.125","12.254","15.871","25.806","7.289","20.647","7.674","113.173"
"48","GTD","Bryan Sellers","95","1:30.409","1:39:27.055","Yellow","Track","0.653","1.164","12.519","14.907","26.088","7.311","20.571","7.196","106.240"
"16","GTD","Spencer Pumpelly","95","1:30.704","1:39:28.122","Yellow","Track","0.686","1.226","12.122","15.239","25.912","7.642","20.505","7.372","101.130"
"9","GTD","Lawson Aschenbach","95","1:30.964","1:39:29.046","Yellow","Track","0.679","1.239","12.058","15.431","25.966","7.984","20.115","7.492","102.172"
"44","GTD","Andy Lally","95","1:31.738","1:39:30.248","Yellow","Track","0.632","1.234","12.207","15.595","25.745","7.853","20.730","7.742","109.771"
"96","GTD","Jens Klingmann","95","1:20.513","1:39:31.594","Yellow","Track","0.498","0.884","10.525","11.091","20.744","7.814","20.512","8.445","139.307"
"85","PC","Misha Goikhberg","63","1:05.147","1:39:32.579","Yellow","Track","0.513","0.967","10.479","10.626","13.860","5.345","15.306","8.051","135.234"
"88","PC","Remo Ruscitti","97","1:05.711","1:39:33.434","Yellow","Track","0.501","0.984","10.762","10.804","13.944","5.296","15.507","7.913","138.473"
"7","PC","Jose Gutierrez","97","1:05.322","1:39:34.562","Yellow","Track","0.504","0.888","10.554","10.718","13.889","5.526","16.224","7.019","137.649"
"27","GTD","Cedric Sbirrazzuoli","93","1:05.620","1:39:35.531","Yellow","Track","0.521","0.919","10.680","11.150","14.180","5.715","15.334","7.121","133.157"
"97","GTD","Markus Palttala","95","59.237","1:39:37.363","Yellow","Track","0.509","0.906","10.682","11.383","14.589","5.708","10.326","5.134","136.297"
"63","GTD","Christina Nielsen","94","1:08.859","1:39:41.992","Yellow","Pit","0.501","0.891","10.845","11.468","14.823","5.869","12.318","12.144","138.473"
"22","GTD","Leh Keen","95","1:08.157","1:39:42.681","Yellow","Pit","0.516","0.913","10.792","11.010","14.443","5.709","12.571","12.203","134.448"
"73","GTD","Jorg Bergmeister","95","55.271","1:40:02.453","Yellow","Track","0.563","0.986","10.489","10.960","14.124","5.683","9.640","2.826","123.224"
"38","PC","Kyle Marcelli","98","1:40.394","1:40:07.028","Yellow","Pit","0.502","0.906","10.549","10.401","13.505","5.267","15.375","43.889","138.197"
"540","GTD","Timothy Pappas","95","2:02.626","1:40:34.929","Yellow","Pit","0.494","0.883","11.135","11.487","14.617","5.985","12.272","65.753","140.435"
"8","PC","Renger van der Zande","99","1:38.115","1:40:51.110","Green","Track","1.371","2.628","18.089","17.076","26.547","16.121","13.562","2.721","50.602"
"52","PC","Tom Kimber-Smith","99","1:37.761","1:40:51.557","Green","Track","1.432","2.651","18.520","16.944","26.002","16.002","13.502","2.708","48.446"
"62","GTLM","Giancarlo Fisichella","99","1:38.122","1:40:52.820","Green","Track","1.309","2.980","19.845","15.366","26.057","15.703","14.018","2.844","52.998"
"4","GTLM","Oliver Gavin","99","1:36.535","1:40:53.404","Green","Track","1.354","2.414","18.853","16.544","24.951","15.742","13.870","2.807","51.237"
"67","GTLM","Ryan Briscoe","99","1:36.223","1:40:54.303","Green","Track","1.334","2.377","19.543","15.555","25.091","15.801","13.733","2.789","52.005"
"66","GTLM","Dirk Mueller","99","1:35.629","1:40:54.616","Green","Track","1.353","2.417","19.324","15.777","25.136","15.697","13.102","2.823","51.275"
"3","GTLM","Antonio Garcia","99","1:35.261","1:40:55.205","Green","Track","1.132","2.609","19.731","15.501","24.777","15.961","12.779","2.771","61.285"
"911","GTLM","Nick Tandy","91","1:34.760","1:40:55.846","Green","Track","1.304","2.530","19.364","16.349","23.804","15.896","12.692","2.821","53.202"
"20","PC","Johnny Mowlem","99","1:33.163","1:40:55.946","Green","Track","1.339","2.433","19.306","16.864","22.059","16.134","12.315","2.713","51.811"
"33","GTD","Jeroen Bleekemolen","96","1:33.179","1:40:57.328","Green","Track","1.419","2.262","18.925","17.083","22.519","16.580","11.560","2.831","48.890"
"23","GTD","Alex Riberas","96","1:32.598","1:40:58.198","Green","Track","1.283","2.320","18.603","17.087","22.517","16.620","11.303","2.865","54.072"
"6","GTD","Robin Liddell","96","1:32.261","1:40:58.707","Green","Track","1.302","2.375","18.517","17.111","22.253","16.510","11.267","2.926","53.283"
"48","GTD","Bryan Sellers","96","1:31.737","1:40:58.792","Green","Track","1.297","2.471","19.201","16.376","22.065","16.420","11.028","2.879","53.489"
"16","GTD","Spencer Pumpelly","96","1:31.211","1:40:59.333","Green","Track","1.258","2.421","18.893","16.364","21.846","16.699","10.870","2.860","55.147"
"9","GTD","Lawson Aschenbach","96","1:30.979","1:41:00.025","Green","Track","1.229","2.320","18.880","16.118","22.392","16.559","10.622","2.859","56.448"
"44","GTD","Andy Lally","96","1:29.971","1:41:00.219","Green","Track","1.086","1.979","18.897","15.947","22.591","16.313","10.341","2.817","63.881"
"96","GTD","Jens Klingmann","96","1:29.047","1:41:00.641","Green","Track","1.178","1.910","18.685","15.401","22.439","16.209","10.425","2.800","58.892"
"85","PC","Misha Goikhberg","64","1:28.294","1:41:00.873","Green","Track","1.366","1.993","18.183","15.276","22.773","16.168","9.849","2.686","50.787"
"88","PC","Remo Ruscitti","98","1:27.799","1:41:01.233","Green","Track","1.520","2.372","17.392","15.384","22.605","15.911","9.948","2.667","45.641"
"73","GTD","Jorg Bergmeister","96","1:00.393","1:41:02.846","Green","Track","0.478","0.850","10.278","10.806","14.464","10.133","10.516","2.868","145.136"
"97","GTD","Markus Palttala","96","1:25.651","1:41:03.014","Green","Track","0.993","2.017","16.596","16.035","20.446","16.099","10.614","2.851","69.864"
"22","GTD","Leh Keen","96","1:20.645","1:41:03.326","Green","Track","0.000","0.000","12.698","11.023","14.148","7.509","10.319","2.866","0.000"
"27","GTD","Cedric Sbirrazzuoli","94","1:28.168","1:41:03.699","Green","Track","1.236","2.475","17.082","16.067","20.512","17.134","10.827","2.835","56.129"
"38","PC","Kyle Marcelli","99","1:00.731","1:41:07.759","Green","Track","0.000","0.000","12.425","11.093","13.772","5.199","8.983","2.679","0.000"
"63","GTD","Alessandro Balzan","95","1:39.066","1:41:21.058","Green","Track","0.000","0.000","13.193","11.354","14.065","5.585","9.443","2.804","0.000"
"540","GTD","Andy Pilgrim","96","1:04.494","1:41:39.423","Green","Track","0.000","0.000","13.015","11.649","14.717","5.799","9.765","2.863","0.000"
"8","PC","Renger van der Zande","100","51.579","1:41:42.689","Green","Track","0.460","0.825","10.063","10.338","13.701","5.080","8.515","2.597","150.815"
"52","PC","Tom Kimber-Smith","100","51.755","1:41:43.312","Green","Track","0.459","0.817","9.890","10.514","13.633","5.205","8.621","2.616","151.144"
"62","GTLM","Giancarlo Fisichella","100","52.787","1:41:45.607","Green","Track","0.477","0.856","10.088","10.610","13.519","5.337","9.163","2.737","145.440"
"4","GTLM","Oliver Gavin","100","53.358","1:41:46.762","Green","Track","0.475","0.853","10.405","10.603","13.730","5.369","9.184","2.739","146.053"
"67","GTLM","Ryan Briscoe","100","53.321","1:41:47.624","Green","Track","0.468","0.843","10.258","10.573","13.834","5.406","9.205","2.734","148.237"
"66","GTLM","Dirk Mueller","100","53.399","1:41:48.015","Green","Track","0.476","0.857","10.396","10.508","13.925","5.402","9.095","2.740","145.746"
"3","GTLM","Antonio Garcia","100","53.105","1:41:48.310","Green","Track","0.467","0.855","10.289","10.470","13.931","5.366","9.022","2.705","148.555"
"20","PC","Johnny Mowlem","100","52.893","1:41:48.839","Green","Track","0.455","0.809","10.207","10.773","13.730","5.352","8.916","2.651","152.473"
"911","GTLM","Nick Tandy","92","53.954","1:41:49.800","Green","Track","0.475","0.846","10.577","10.782","13.920","5.426","9.182","2.746","146.053"
"33","GTD","Jeroen Bleekemolen","97","54.913","1:41:52.241","Green","Track","0.474","0.845","10.580","10.891","14.076","5.640","9.601","2.806","146.361"
"23","GTD","Alex Riberas","97","54.631","1:41:52.829","Green","Track","0.481","0.856","10.372","10.845","14.065","5.590","9.591","2.831","144.231"
"6","GTD","Robin Liddell","97","54.600","1:41:53.307","Green","Track","0.489","0.868","10.431","10.864","14.068","5.536","9.521","2.823","141.871"
"48","GTD","Bryan Sellers","97","55.114","1:41:53.906","Green","Track","0.480","0.851","10.745","11.004","14.109","5.592","9.549","2.784","144.531"
"16","GTD","Spencer Pumpelly","97","54.829","1:41:54.162","Green","Track","0.481","0.853","10.491","11.003","14.090","5.611","9.508","2.792","144.231"
"9","GTD","Lawson Aschenbach","97","54.638","1:41:54.663","Green","Track","0.480","0.855","10.419","10.829","14.169","5.586","9.485","2.815","144.531"
"44","GTD","Andy Lally","97","54.708","1:41:54.927","Green","Track","0.474","0.844","10.577","10.883","14.305","5.540","9.313","2.772","146.361"
"85","PC","Misha Goikhberg","65","54.651","1:41:55.524","Green","Track","0.452","0.807","10.437","11.093","14.208","5.882","9.123","2.649","153.485"
"88","PC","Remo Ruscitti","99","54.836","1:41:56.069","Green","Track","0.448","0.797","10.411","11.120","14.429","5.658","9.302","2.671","154.855"
"73","GTD","Jorg Bergmeister","97","54.347","1:41:57.193","Green","Track","0.480","0.854","10.265","10.786","13.954","5.614","9.596","2.798","144.531"
"97","GTD","Markus Palttala","97","54.659","1:41:57.673","Green","Track","0.477","0.845","10.563","11.001","14.068","5.569","9.351","2.785","145.440"
"22","GTD","Leh Keen","97","55.389","1:41:58.715","Green","Track","0.480","0.851","10.900","10.893","14.139","5.718","9.598","2.810","144.531"
"27","GTD","Cedric Sbirrazzuoli","95","55.514","1:41:59.213","Green","Track","0.473","0.841","10.612","11.391","14.218","5.605","9.594","2.780","146.670"
"38","PC","Kyle Marcelli","100","51.590","1:41:59.349","Green","Track","0.453","0.813","9.974","10.327","13.594","5.142","8.676","2.611","153.146"
"96","GTD","Jens Klingmann","97","1:07.141","1:42:07.782","Green","Pit","0.469","0.833","10.406","11.069","14.316","6.291","11.998","11.759","147.921"
"63","GTD","Alessandro Balzan","96","53.940","1:42:14.998","Green","Track","0.475","0.847","10.141","10.891","13.715","5.642","9.439","2.790","146.053"
"8","PC","Renger van der Zande","101","49.967","1:42:32.656","Green","Track","0.443","0.789","9.459","10.008","13.276","5.051","8.379","2.562","156.603"
"52","PC","Tom Kimber-Smith","101","50.764","1:42:34.076","Green","Track","0.444","0.794","9.552","10.141","13.233","5.209","8.758","2.633","156.250"
"7","PC","Jose Gutierrez","98","3:00.140","1:42:34.702","Green","Pit","1.355","2.455","17.410","15.414","21.817","16.321","12.534","92.834","51.199"
"540","GTD","Andy Pilgrim","97","56.052","1:42:35.475","Green","Track","0.484","0.860","10.418","11.192","14.302","5.830","10.038","2.928","143.337"
"62","GTLM","Giancarlo Fisichella","101","51.818","1:42:37.425","Green","Track","0.463","0.828","9.694","10.383","13.516","5.228","9.001","2.705","149.838"
"4","GTLM","Oliver Gavin","101","52.546","1:42:39.308","Green","Track","0.465","0.828","9.964","10.486","13.685","5.328","9.077","2.713","149.194"
"67","GTLM","Ryan Briscoe","101","52.367","1:42:39.991","Green","Track","0.462","0.829","9.880","10.510","13.562","5.334","9.086","2.704","150.162"
"3","GTLM","Antonio Garcia","101","53.232","1:42:41.542","Green","Track","0.458","0.818","9.926","10.574","13.958","5.638","9.156","2.704","151.474"
"20","PC","Johnny Mowlem","101","53.627","1:42:42.466","Green","Track","0.447","0.798","9.826","10.547","13.709","6.142","9.483","2.675","155.201"
"66","GTLM","Dirk Mueller","101","54.744","1:42:42.759","Green","Track","0.463","0.825","9.917","10.560","14.238","6.202","9.794","2.745","149.838"
"911","GTLM","Nick Tandy","93","53.538","1:42:43.338","Green","Track","0.465","0.831","9.698","10.290","13.709","5.719","10.026","2.800","149.194"
"33","GTD","Jeroen Bleekemolen","98","54.214","1:42:46.455","Green","Track","0.472","0.840","10.166","10.856","13.999","5.553","9.535","2.793","146.981"
"23","GTD","Alex Riberas","98","54.204","1:42:47.033","Green","Track","0.477","0.850","10.162","10.803","13.951","5.607","9.538","2.816","145.440"
"6","GTD","Robin Liddell","98","54.063","1:42:47.370","Green","Track","0.475","0.844","10.125","10.800","14.026","5.513","9.472","2.808","146.053"
"48","GTD","Bryan Sellers","98","54.104","1:42:48.010","Green","Track","0.467","0.831","10.189","10.794","13.875","5.574","9.588","2.786","148.555"
"16","GTD","Spencer Pumpelly","98","54.284","1:42:48.446","Green","Track","0.469","0.834","10.164","10.887","14.035","5.575","9.520","2.800","147.921"
"85","PC","Misha Goikhberg","66","53.214","1:42:48.738","Green","Track","0.448","0.797","9.868","10.817","13.915","5.567","9.128","2.674","154.855"
"9","GTD","Lawson Aschenbach","98","54.176","1:42:48.839","Green","Track","0.473","0.844","10.020","10.836","14.106","5.561","9.518","2.818","146.670"
"88","PC","Remo Ruscitti","100","53.314","1:42:49.383","Green","Track","0.450","0.801","9.964","10.668","13.929","5.435","9.398","2.669","154.167"
"44","GTD","Andy Lally","98","54.519","1:42:49.446","Green","Track","0.467","0.834","10.138","10.793","14.184","5.812","9.498","2.793","148.555"
"73","GTD","Jorg Bergmeister","98","54.200","1:42:51.393","Green","Track","0.471","0.839","10.233","10.891","13.906","5.532","9.540","2.788","147.293"
"38","PC","Kyle Marcelli","101","52.173","1:42:51.522","Green","Track","0.441","0.786","10.031","10.659","13.364","5.227","9.020","2.645","157.313"
"97","GTD","Markus Palttala","98","53.907","1:42:51.580","Green","Track","0.468","0.833","10.098","11.025","13.936","5.466","9.341","2.740","148.237"
"22","GTD","Leh Keen","98","54.476","1:42:53.191","Green","Track","0.473","0.844","10.237","10.788","14.287","5.583","9.468","2.796","146.670"
"27","GTD","Cedric Sbirrazzuoli","96","55.020","1:42:54.233","Green","Track","0.466","0.829","10.570","11.219","14.037","5.628","9.509","2.762","148.873"
"96","GTD","Jens Klingmann","98","1:00.584","1:43:08.366","Green","Track","0.000","0.000","11.981","10.751","13.851","5.403","9.290","2.779","0.000"
"63","GTD","Alessandro Balzan","97","54.003","1:43:09.001","Green","Track","0.472","0.844","10.322","10.973","13.765","5.540","9.309","2.778","146.981"
"8","PC","Renger van der Zande","102","49.776","1:43:22.432","Green","Track","0.437","0.781","9.318","9.944","13.233","5.026","8.461","2.576","158.753"
"52","PC","Tom Kimber-Smith","102","50.064","1:43:24.140","Green","Track","0.446","0.797","9.365","10.033","13.329","5.062","8.446","2.586","155.549"
"62","GTLM","Giancarlo Fisichella","102","52.117","1:43:29.542","Green","Track","0.459","0.821","9.639","10.473","13.577","5.421","9.024","2.703","151.144"
"540","GTD","Andy Pilgrim","98","55.379","1:43:30.854","Green","Track","0.492","0.872","10.304","11.034","14.264","5.878","9.705","2.830","141.006"
"4","GTLM","Oliver Gavin","102","52.165","1:43:31.473","Green","Track","0.459","0.821","0.000","0.000","0.000","0.000","0.000","0.000","151.144"
"67","GTLM","Ryan Briscoe","102","51.963","1:43:31.954","Green","Track","0.457","0.815","0.000","0.000","0.000","0.000","0.000","0.000","151.805"
"3","GTLM","Antonio Garcia","102","51.618","1:43:33.160","Green","Track","0.458","0.817","9.764","10.249","13.512","5.264","8.877","2.677","151.474"
"20","PC","Johnny Mowlem","102","51.056","1:43:33.522","Green","Track","0.451","0.804","9.947","10.235","13.196","5.156","8.669","2.598","153.825"
"66","GTLM","Dirk Mueller","102","52.114","1:43:34.873","Green","Track","0.462","0.823","9.982","10.435","13.508","5.279","8.928","2.697","150.162"
"911","GTLM","Nick Tandy","94","52.739","1:43:36.077","Green","Track","0.471","0.840","10.173","10.455","13.580","5.317","9.156","2.747","147.293"
"33","GTD","Jeroen Bleekemolen","99","54.334","1:43:40.789","Green","Track","0.470","0.836","10.164","10.869","13.904","5.752","9.551","2.788","147.606"
"23","GTD","Alex Riberas","99","54.667","1:43:41.700","Green","Track","0.474","0.845","10.130","10.718","13.922","6.165","9.615","2.798","146.361"
"6","GTD","Robin Liddell","99","54.759","1:43:42.129","Green","Track","0.473","0.842","10.135","10.771","13.958","5.914","9.837","2.829","146.670"
"48","GTD","Bryan Sellers","99","54.849","1:43:42.859","Green","Track","0.468","0.831","10.216","10.854","13.917","5.632","10.088","2.843","148.237"
"85","PC","Misha Goikhberg","67","54.442","1:43:43.180","Green","Track","0.452","0.813","10.188","10.815","13.963","5.863","9.609","2.739","153.485"
"16","GTD","Spencer Pumpelly","99","55.233","1:43:43.679","Green","Track","0.470","0.836","10.247","10.797","14.002","6.277","9.819","2.785","147.606"
"9","GTD","Lawson Aschenbach","99","55.130","1:43:43.969","Green","Track","0.475","0.847","10.411","10.855","14.323","5.705","9.702","2.812","146.053"
"88","PC","Remo Ruscitti","101","54.528","1:43:43.911","Green","Track","0.451","0.800","10.317","10.808","14.199","5.648","9.613","2.692","153.825"
"38","PC","Kyle Marcelli","102","52.541","1:43:44.063","Green","Track","0.450","0.799","10.237","10.352","13.459","5.271","9.310","2.663","154.167"
"44","GTD","Andy Lally","99","55.234","1:43:44.680","Green","Track","0.470","0.839","10.500","10.804","14.286","5.574","9.937","2.824","147.606"
"73","GTD","Jorg Bergmeister","99","54.802","1:43:46.195","Green","Track","0.470","0.835","10.602","11.020","14.153","5.524","9.432","2.766","147.606"
"97","GTD","Markus Palttala","99","54.891","1:43:46.471","Green","Track","0.461","0.822","10.617","11.145","14.147","5.534","9.406","2.759","150.488"
"22","GTD","Leh Keen","99","53.977","1:43:47.168","Green","Track","0.472","0.840","10.159","10.694","13.957","5.526","9.528","2.801","146.981"
"27","GTD","Cedric Sbirrazzuoli","97","54.487","1:43:48.720","Green","Track","0.465","0.826","10.232","11.008","14.008","5.616","9.558","2.774","149.194"
"96","GTD","Jens Klingmann","99","53.075","1:44:01.441","Green","Track","0.469","0.838","9.935","10.656","13.769","5.340","9.289","2.779","147.921"
"63","GTD","Alessandro Balzan","98","53.319","1:44:02.320","Green","Track","0.470","0.839","10.053","10.715","13.716","5.448","9.309","2.769","147.606"
"8","PC","Renger van der Zande","103","50.176","1:44:12.608","Green","Track","0.439","0.785","9.399","10.066","13.385","5.071","8.456","2.575","158.030"
"52","PC","Tom Kimber-Smith","103","49.784","1:44:13.924","Green","Track","0.441","0.788","9.392","9.897","13.146","4.999","8.517","2.604","157.313"
"62","GTLM","Giancarlo Fisichella","103","51.910","1:44:21.452","Green","Track","0.459","0.821","9.715","10.475","13.538","5.211","8.977","2.714","151.144"
"4","GTLM","Oliver Gavin","103","52.485","1:44:23.958","Green","Track","0.459","0.821","9.983","10.588","13.667","5.281","8.979","2.707","151.144"
"67","GTLM","Ryan Briscoe","103","52.658","1:44:24.612","Green","Track","0.457","0.815","9.697","10.625","14.031","5.358","8.977","2.698","151.805"
"3","GTLM","Antonio Garcia","103","51.860","1:44:25.020","Green","Track","0.455","0.813","9.713","10.250","13.685","5.314","8.938","2.692","152.473"
"20","PC","Johnny Mowlem","103","51.748","1:44:25.270","Green","Track","0.440","0.787","9.744","10.392","13.774","5.199","8.789","2.623","157.670"
"66","GTLM","Dirk Mueller","103","52.012","1:44:26.885","Green","Track","0.457","0.816","9.737","10.249","13.541","5.301","9.147","2.764","151.805"
"540","GTD","Andy Pilgrim","99","56.188","1:44:27.042","Green","Track","0.477","0.847","10.275","11.573","14.731","5.726","9.690","2.869","145.440"
"911","GTLM","Nick Tandy","95","52.185","1:44:28.262","Green","Track","0.465","0.830","9.648","10.276","13.499","5.325","9.363","2.779","149.194"
"33","GTD","Jeroen Bleekemolen","100","54.284","1:44:35.073","Green","Track","0.470","0.837","10.155","10.848","14.003","5.602","9.559","2.810","147.606"
"23","GTD","Alex Riberas","100","53.834","1:44:35.534","Green","Track","0.473","0.842","10.010","10.629","13.929","5.612","9.520","2.819","146.670"
"85","PC","Misha Goikhberg","68","52.633","1:44:35.813","Green","Track","0.461","0.830","10.076","10.757","13.726","5.174","8.941","2.668","150.488"
"6","GTD","Robin Liddell","100","53.802","1:44:35.931","Green","Track","0.475","0.846","10.026","10.697","13.890","5.555","9.498","2.815","146.053"
"88","PC","Remo Ruscitti","102","53.482","1:44:37.393","Green","Track","0.456","0.812","10.301","10.622","13.932","5.341","9.323","2.695","152.138"
"38","PC","Kyle Marcelli","103","53.604","1:44:37.667","Green","Track","0.457","0.833","10.323","10.625","14.152","5.264","9.274","2.676","151.805"
"48","GTD","Bryan Sellers","100","55.005","1:44:37.864","Green","Track","0.475","0.843","10.158","10.827","14.438","5.590","9.875","2.799","146.053"
"16","GTD","Spencer Pumpelly","100","55.451","1:44:39.130","Green","Track","0.468","0.832","10.127","10.824","15.461","5.579","9.405","2.755","148.237"
"9","GTD","Lawson Aschenbach","100","55.690","1:44:39.659","Green","Track","0.472","0.843","10.660","10.869","14.711","5.804","9.543","2.788","146.981"
"44","GTD","Andy Lally","100","55.302","1:44:39.982","Green","Track","0.475","0.845","10.198","10.957","14.471","5.815","9.732","2.809","146.053"
"73","GTD","Jorg Bergmeister","100","54.221","1:44:40.416","Green","Track","0.470","0.000","0.000","0.000","0.000","0.000","0.000","0.000","147.606"
"97","GTD","Markus Palttala","100","54.185","1:44:40.656","Green","Track","0.465","0.828","10.309","10.883","13.939","5.499","9.475","2.787","149.194"
"22","GTD","Leh Keen","100","55.409","1:44:42.577","Green","Track","0.470","0.841","10.323","10.979","14.031","6.170","9.776","2.819","147.606"
"27","GTD","Cedric Sbirrazzuoli","98","54.625","1:44:43.345","Green","Track","0.465","0.827","10.278","10.941","13.982","5.646","9.682","2.804","149.194"
"96","GTD","Jens Klingmann","100","53.291","1:44:54.732","Green","Track","0.469","0.838","9.910","10.664","13.818","5.376","9.414","2.802","147.921"
"63","GTD","Alessandro Balzan","99","53.062","1:44:55.382","Green","Track","0.469","0.838","9.827","10.619","13.720","5.446","9.352","2.791","147.921"
"8","PC","Renger van der Zande","104","49.832","1:45:02.440","Green","Track","0.439","0.784","9.449","10.010","13.167","5.027","8.388","2.568","158.030"
"52","PC","Tom Kimber-Smith","104","49.830","1:45:03.754","Green","Track","0.443","0.792","9.319","9.960","13.255","5.013","8.464","2.584","156.603"
"62","GTLM","Giancarlo Fisichella","104","51.573","1:45:13.025","Green","Track","0.461","0.825","9.642","10.342","13.412","5.221","8.971","2.699","150.488"
"4","GTLM","Oliver Gavin","104","51.465","1:45:15.423","Green","Track","0.460","0.820","9.656","10.274","13.396","5.233","8.937","2.689","150.815"
"67","GTLM","Ryan Briscoe","104","51.536","1:45:16.148","Green","Track","0.455","0.817","9.701","10.322","13.402","5.206","8.946","2.687","152.473"
"3","GTLM","Antonio Garcia","104","51.708","1:45:16.728","Green","Track","0.457","0.814","9.823","10.275","13.529","5.237","8.886","2.687","151.805"
"20","PC","Johnny Mowlem","104","51.759","1:45:17.029","Green","Track","0.444","0.796","10.008","10.326","13.311","5.339","8.884","2.651","156.250"
