"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SP3"
"44","GTD","John Potter","19","1:21.227","27:08.446","Green","Track","3.380","21.640","24.582","11.758","0.438","8.132","4.517","6.780","155.926"
"66","GTLM","Joey Hand","16","1:28.456","27:15.850","Green","Pit","3.048","20.589","23.924","11.614","0.434","8.489","7.109","13.249","157.363"
"100","GTLM","Lucas Luhr","15","3:02.033","27:20.691","Green","Track","101.127","25.108","24.805","11.753","0.439","7.834","4.296","6.671","155.571"
"48","GTD","Bryan Sellers","16","1:18.620","27:24.762","Green","Track","3.082","20.773","24.017","11.635","0.434","7.728","4.285","6.666","157.363"
"6","GTD","Andrew Davis","14","1:35.659","27:25.837","Green","Track","11.624","26.623","25.235","11.906","0.464","8.562","4.480","6.765","147.188"
"3","GTLM","Antonio Garcia","16","1:19.765","27:29.773","Green","Track","2.988","19.884","23.382","11.653","0.436","9.025","5.839","6.558","156.641"
"62","GTLM","Giancarlo Fisichella","18","1:19.477","27:32.214","Green","Track","3.017","20.813","23.825","11.765","0.441","8.047","4.947","6.622","154.865"
"85","PC","Stephen Simpson","17","1:15.695","27:32.543","Green","Track","2.844","18.950","23.162","11.129","0.420","8.048","4.566","6.576","162.608"
"96","GTD","Bret Curtis","15","1:21.870","27:33.313","Green","Track","3.135","21.270","24.482","11.998","0.472","8.350","4.840","7.323","144.694"
"54","PC","Colin Braun","14","1:32.246","27:39.901","Green","Track","9.653","21.667","23.543","16.062","0.733","10.255","4.161","6.172","93.173"
"5","P","Joao Barbosa","18","1:10.827","27:40.867","Green","Track","2.755","17.887","22.085","10.850","0.411","6.875","3.856","6.108","166.169"
"70","P","Tom Long","16","1:26.482","27:42.766","Green","Track","9.498","23.033","22.834","11.873","0.538","8.360","4.158","6.188","126.943"
"55","P","Jonathan Bomarito","14","6:34.521","27:43.357","Green","Pit","2.846","18.183","22.024","10.724","0.411","7.110","5.718","327.505","166.169"
"8","PC","Renger van der Zande","14","1:13.745","27:46.023","Green","Track","2.761","18.422","22.844","11.050","0.419","7.759","4.310","6.180","162.996"
"9","GTD","Lawson Aschenbach","11","4:12.756","27:46.250","Green","Pit","3.093","21.015","24.304","11.872","0.442","7.637","6.561","177.832","154.515"
"22","GTD","Cooper MacNeil","17","1:21.415","27:46.992","Green","Track","3.294","21.449","24.546","11.802","0.441","8.367","4.603","6.913","154.865"
"63","GTD","Christina Nielsen","16","1:21.745","27:57.451","Green","Track","3.188","21.034","24.665","11.834","0.442","8.512","4.644","7.426","154.515"
"52","PC","Tom Kimber-Smith","19","1:29.281","27:59.204","Green","Pit","2.859","18.949","22.729","11.133","0.422","6.910","5.978","105.681","161.838"
"38","PC","Kyle Marcelli","15","1:12.958","28:00.234","Green","Track","2.840","18.537","22.622","11.148","0.425","7.047","4.039","6.300","160.695"
"88","PC","Richard Bradley","20","1:12.024","28:01.773","Green","Track","2.776","18.358","22.345","11.037","0.419","6.837","3.951","6.301","162.996"
"4","GTLM","Oliver Gavin","17","1:26.781","28:05.526","Green","Pit","3.016","19.888","23.357","11.561","0.432","7.884","7.127","13.516","158.091"
"10","P","Ricky Taylor","17","1:12.378","28:07.934","Green","Track","3.011","18.797","22.326","10.813","0.409","6.951","3.924","6.147","166.982"
"912","GTLM","Earl Bamber","18","1:17.021","28:12.303","Green","Track","2.987","20.052","23.686","11.868","0.446","7.448","3.956","6.578","153.129"
"73","GTD","Patrick Lindsey","14","1:19.369","28:20.427","Green","Track","3.109","20.694","24.152","11.821","0.443","8.045","4.341","6.764","154.166"
"44","GTD","John Potter","20","1:20.600","28:29.046","Green","Track","3.167","21.193","24.665","11.840","0.443","8.180","4.390","6.722","154.166"
"27","GTD","Cedric Sbirrazzuoli","17","1:21.758","28:29.802","Green","Track","4.293","21.144","24.665","11.657","0.433","8.375","4.508","6.683","157.726"
"97","GTD","Michael Marsal","18","1:35.587","28:35.442","Green","Track","9.592","27.287","26.178","11.835","0.442","8.663","4.716","6.874","154.515"
"100","GTLM","Lucas Luhr","16","1:16.740","28:37.431","Green","Track","3.040","20.002","23.340","11.646","0.436","7.452","4.184","6.640","156.641"
"48","GTD","Bryan Sellers","17","1:18.305","28:43.067","Green","Track","3.094","20.611","23.896","11.655","0.433","7.610","4.340","6.666","157.726"
"6","GTD","Andrew Davis","15","1:19.081","28:44.918","Green","Track","3.130","20.898","24.176","11.827","0.440","7.756","4.284","6.570","155.217"
"3","GTLM","Antonio Garcia","17","1:16.054","28:45.827","Green","Track","2.980","19.634","23.386","11.644","0.436","7.417","4.022","6.535","156.641"
"85","PC","Stephen Simpson","18","1:15.487","28:48.030","Green","Track","3.000","19.755","23.431","11.167","0.424","7.410","3.977","6.323","161.074"
"62","GTLM","Giancarlo Fisichella","19","1:16.647","28:48.861","Green","Track","2.990","19.829","23.395","11.683","0.435","7.737","4.171","6.407","157.001"
"54","PC","Colin Braun","15","1:12.254","28:52.155","Green","Track","2.786","18.397","22.394","11.066","0.418","6.962","3.865","6.366","163.386"
"70","P","Tom Long","17","1:11.879","28:54.645","Green","Track","2.789","18.464","22.249","10.734","0.409","6.982","4.056","6.196","166.982"
"8","PC","Renger van der Zande","15","1:11.884","28:57.907","Green","Track","2.755","18.335","22.331","11.091","0.421","6.901","3.945","6.105","162.222"
"16","GTD","Spencer Pumpelly","17","2:46.293","28:57.932","Green","Pit","3.356","22.223","26.292","11.940","0.465","8.319","6.704","86.994","146.872"
"911","GTLM","Nick Tandy","15","4:58.771","29:02.246","Green","Pit","2.987","19.935","24.105","12.155","0.455","7.969","6.188","224.977","150.100"
"5","P","Joao Barbosa","19","1:24.618","29:05.485","Green","Pit","2.761","18.004","22.788","10.895","0.409","8.030","8.223","13.508","166.982"
"55","P","Jonathan Bomarito","15","1:23.960","29:07.317","Green","Track","9.543","22.684","22.571","10.811","0.415","7.650","3.890","6.396","164.567"
"22","GTD","Cooper MacNeil","18","1:21.016","29:08.008","Green","Track","3.293","21.429","24.316","11.856","0.445","8.260","4.344","7.073","153.473"
"9","GTD","Lawson Aschenbach","12","1:29.309","29:15.559","Green","Track","9.587","24.415","24.305","11.965","0.447","7.601","4.329","6.660","152.786"
"88","PC","Richard Bradley","21","1:16.508","29:18.281","Green","Track","2.816","19.317","23.373","11.167","0.447","8.324","4.567","6.497","152.786"
"63","GTD","Christina Nielsen","17","1:21.979","29:19.430","Green","Track","3.157","21.212","25.414","11.884","0.446","8.429","4.548","6.889","153.129"
"912","GTLM","Earl Bamber","19","1:16.713","29:29.016","Green","Track","2.982","19.720","23.586","11.850","0.446","7.450","4.041","6.638","153.129"
"10","P","Ricky Taylor","18","1:21.243","29:29.177","Green","Pit","2.758","18.382","22.302","10.788","0.408","6.921","6.288","13.396","167.391"
"33","GTD","Jeroen Bleekemolen","14","6:32.712","29:35.171","Green","Pit","3.016","21.624","24.636","11.660","0.435","8.697","6.213","316.431","157.001"
"52","PC","Robert Alon","20","1:37.266","29:36.470","Green","Track","12.365","25.999","24.026","12.097","0.589","10.517","4.956","6.717","115.952"
"25","GTLM","Bill Auberlen","15","4:11.500","29:43.823","Green","Track","167.846","27.169","25.425","11.697","0.439","7.927","4.268","6.729","155.571"
"31","P","Eric Curran","19","3:21.574","29:44.726","Green","Track","124.820","23.885","23.591","10.865","0.410","7.514","4.186","6.303","166.574"
"23","GTD","Mario Farnbacher","16","3:02.839","29:52.885","Green","Track","104.711","22.908","24.226","11.889","0.447","7.800","4.161","6.697","152.786"
"27","GTD","Cedric Sbirrazzuoli","18","1:24.523","29:54.325","Green","Track","3.117","21.125","26.095","14.398","0.463","8.237","4.348","6.740","147.506"
"60","P","Oswaldo Negri","13","3:59.844","29:54.609","Green","Pit","2.725","17.661","21.905","10.765","0.408","7.680","7.888","170.812","167.391"
"100","GTLM","Lucas Luhr","17","1:18.546","29:55.977","Green","Track","2.976","20.119","25.218","11.621","0.436","7.375","4.171","6.630","156.641"
"97","GTD","Michael Marsal","19","1:22.394","29:57.836","Green","Track","3.322","21.483","25.291","12.216","0.452","8.357","4.504","6.769","151.096"
"44","GTD","John Potter","21","1:30.065","29:59.111","Green","Pit","3.181","21.287","24.656","11.797","0.441","8.811","6.582","13.310","154.865"
"48","GTD","Bryan Sellers","18","1:18.296","30:01.363","Green","Track","3.092","20.538","23.850","11.648","0.434","7.750","4.338","6.646","157.363"
"85","PC","Stephen Simpson","19","1:13.504","30:01.534","Green","Track","2.886","18.758","22.738","11.141","0.426","7.233","3.965","6.357","160.318"
"6","GTD","Andrew Davis","16","1:17.888","30:02.806","Green","Track","3.047","20.305","23.806","11.781","0.438","7.733","4.230","6.548","155.926"
"62","GTLM","Giancarlo Fisichella","20","1:16.414","30:05.275","Green","Track","2.956","19.852","23.532","11.651","0.438","7.482","4.076","6.427","155.926"
"70","P","Tom Long","18","1:11.656","30:06.301","Green","Track","2.744","18.185","22.321","10.666","0.408","7.135","4.057","6.140","167.391"
"3","GTLM","Antonio Garcia","18","1:30.707","30:16.534","Green","Pit","3.035","19.886","25.749","12.787","0.477","7.983","7.118","13.672","143.177"
"55","P","Jonathan Bomarito","16","1:10.524","30:17.841","Green","Track","2.749","18.066","21.953","10.792","0.414","6.835","3.732","5.983","164.965"
"8","PC","Renger van der Zande","16","1:22.196","30:20.103","Green","Pit","2.787","18.220","23.296","11.172","0.424","7.085","5.669","13.543","161.074"
"22","GTD","Cooper MacNeil","19","1:21.453","30:29.461","Green","Track","3.316","21.836","24.463","11.836","0.445","8.394","4.405","6.758","153.473"
"16","GTD","Corey Lewis","18","1:32.263","30:30.195","Green","Track","9.699","26.431","24.540","11.657","0.433","8.296","4.482","6.725","157.726"
"20","PC","Johnny Mowlem","18","3:48.617","30:30.764","Green","Pit","2.855","18.889","22.678","11.099","0.419","7.733","7.575","157.369","162.996"
"88","PC","Richard Bradley","22","1:13.293","30:31.574","Green","Track","2.791","18.757","22.915","11.064","0.421","6.929","4.040","6.376","162.222"
"9","GTD","Lawson Aschenbach","13","1:19.042","30:34.601","Green","Track","3.103","20.611","24.462","11.869","0.444","7.618","4.284","6.651","153.819"
"911","GTLM","Nick Tandy","16","1:33.803","30:36.049","Green","Track","9.697","25.915","24.943","13.010","0.490","8.448","4.456","6.844","139.378"
"96","GTD","Bret Curtis","16","3:06.424","30:39.737","Green","Pit","3.200","21.414","24.602","11.873","0.440","8.313","7.406","109.176","155.217"
"63","GTD","Christina Nielsen","18","1:20.440","30:39.870","Green","Track","3.148","21.039","24.601","11.903","0.448","8.131","4.399","6.771","152.445"
"912","GTLM","Earl Bamber","20","1:16.607","30:45.623","Green","Track","3.006","19.783","23.530","11.868","0.447","7.425","3.975","6.573","152.786"
"90","P","Ryan Dalziel","14","8:09.133","30:49.339","Green","Track","411.554","22.221","23.377","11.895","0.523","8.951","4.280","6.332","130.584"
"52","PC","Robert Alon","21","1:14.278","30:50.748","Green","Track","2.831","19.187","22.877","11.172","0.426","7.287","4.228","6.270","160.318"
"38","PC","Kyle Marcelli","16","2:55.696","30:55.930","Green","Pit","2.830","19.047","23.689","11.122","0.425","7.616","6.994","103.973","160.695"
"31","P","Eric Curran","20","1:14.455","30:59.181","Green","Track","2.852","19.672","23.021","10.917","0.412","7.351","4.022","6.208","165.766"
"25","GTLM","Bill Auberlen","16","1:18.296","31:02.119","Green","Track","3.071","21.211","23.773","11.606","0.438","7.493","4.114","6.590","155.926"
"33","GTD","Jeroen Bleekemolen","15","1:30.836","31:06.007","Green","Track","9.715","25.494","24.490","11.708","0.440","7.923","4.408","6.658","155.217"
"23","GTD","Mario Farnbacher","17","1:18.644","31:11.529","Green","Track","3.137","20.448","23.957","11.855","0.447","7.901","4.200","6.699","152.786"
"100","GTLM","Lucas Luhr","18","1:19.181","31:15.158","Green","Track","2.922","19.949","24.332","11.636","0.438","8.047","5.318","6.539","155.926"
"27","GTD","Cedric Sbirrazzuoli","19","1:21.688","31:16.013","Green","Track","3.153","21.144","25.609","11.686","0.434","8.259","4.647","6.756","157.363"
"97","GTD","Michael Marsal","20","1:21.337","31:19.173","Green","Track","3.195","21.253","24.861","11.774","0.443","8.346","4.559","6.906","154.166"
"6","GTD","Andrew Davis","17","1:17.980","31:20.786","Green","Track","3.054","20.467","23.718","11.758","0.439","7.687","4.341","6.516","155.571"
"70","P","Tom Long","19","1:14.503","31:20.804","Green","Track","2.757","19.137","23.452","10.700","0.408","7.403","4.366","6.280","167.391"
"73","GTD","Patrick Lindsey","15","3:02.754","31:23.181","Green","Pit","3.131","21.016","24.094","11.879","0.445","7.885","6.277","108.027","153.473"
"67","GTLM","Ryan Briscoe","17","4:51.627","31:26.234","Green","Track","211.458","25.389","23.843","11.635","0.438","7.743","4.328","6.793","155.926"
"62","GTLM","Giancarlo Fisichella","21","1:21.608","31:26.883","Green","Track","2.971","19.704","23.708","11.655","0.438","7.614","7.384","8.134","155.926"
"60","P","Oswaldo Negri","14","1:40.954","31:35.563","Green","Track","9.809","31.198","28.061","11.372","0.457","8.646","4.597","6.814","149.443"
"4","GTLM","Oliver Gavin","18","3:32.426","31:37.952","Green","Track","133.444","24.652","23.734","11.678","0.440","7.666","4.224","6.588","155.217"
"48","GTD","Bryan Sellers","19","1:37.573","31:38.936","Green","Track","3.473","22.341","29.250","19.019","0.671","9.864","6.137","6.818","101.782"
"88","PC","Richard Bradley","23","1:14.682","31:46.256","Green","Track","2.819","19.532","22.572","11.097","0.423","7.566","4.243","6.430","161.455"
"22","GTD","Cooper MacNeil","20","1:20.795","31:50.256","Green","Track","3.243","21.475","24.393","11.841","0.445","8.231","4.313","6.854","153.473"
"16","GTD","Corey Lewis","19","1:20.598","31:50.793","Green","Track","3.257","21.682","24.462","11.615","0.431","8.067","4.400","6.684","158.458"
"9","GTD","Lawson Aschenbach","14","1:18.458","31:53.059","Green","Track","3.052","20.603","23.993","11.854","0.444","7.568","4.282","6.662","153.819"
"911","GTLM","Nick Tandy","17","1:19.242","31:55.291","Green","Track","3.107","20.943","24.134","12.064","0.452","7.721","4.279","6.542","151.096"
"63","GTD","Christina Nielsen","19","1:20.104","31:59.974","Green","Track","3.152","21.108","24.320","11.904","0.449","8.128","4.327","6.716","152.106"
"20","PC","Matthew McMurry","19","1:30.424","32:01.188","Green","Track","9.704","26.908","24.113","11.227","0.426","7.665","4.071","6.310","160.318"
"90","P","Ryan Dalziel","15","1:12.286","32:01.625","Green","Track","2.780","18.251","22.414","10.909","0.412","7.221","4.033","6.266","165.766"
"912","GTLM","Earl Bamber","21","1:17.855","32:03.478","Green","Track","2.985","19.945","24.217","11.892","0.446","7.597","4.154","6.619","153.129"
"52","PC","Robert Alon","22","1:14.680","32:05.428","Green","Track","2.815","19.192","23.316","11.162","0.426","7.215","4.031","6.523","160.318"
"31","P","Eric Curran","21","1:13.173","32:12.354","Green","Track","2.758","18.843","22.665","10.888","0.414","7.364","4.053","6.188","164.965"
"96","GTD","Bret Curtis","17","1:35.407","32:15.144","Green","Track","9.596","27.479","26.041","12.015","0.450","8.335","4.602","6.889","151.768"
"25","GTLM","Bill Auberlen","17","1:16.102","32:18.221","Green","Track","2.989","19.984","23.197","11.582","0.436","7.329","4.159","6.426","156.641"
"38","PC","Kyle Marcelli","17","1:26.492","32:22.422","Green","Track","9.654","22.764","23.214","12.142","0.488","7.703","4.237","6.290","139.950"
"33","GTD","Jeroen Bleekemolen","16","1:18.836","32:24.843","Green","Track","2.992","20.933","24.005","11.681","0.438","7.759","4.328","6.700","155.926"
"100","GTLM","Lucas Luhr","19","1:15.812","32:30.970","Green","Track","2.932","19.624","23.194","11.596","0.436","7.447","4.121","6.462","156.641"
"70","P","Tom Long","20","1:12.540","32:33.344","Green","Track","2.781","19.142","22.415","10.773","0.412","6.863","3.831","6.323","165.766"
"5","P","Christian Fittipaldi","20","3:30.464","32:35.949","Green","Track","130.978","27.157","23.590","10.979","0.418","7.136","4.049","6.157","163.386"
"23","GTD","Mario Farnbacher","18","1:28.406","32:39.935","Green","Pit","3.163","20.902","24.040","11.879","0.447","8.083","6.235","13.657","152.786"
"97","GTD","Michael Marsal","21","1:21.470","32:40.643","Green","Track","3.270","21.825","24.727","11.737","0.440","8.303","4.424","6.744","155.217"
"6","GTD","Andrew Davis","18","1:21.295","32:42.081","Green","Track","3.118","20.792","24.675","11.771","0.438","9.589","4.419","6.493","155.926"
"67","GTLM","Ryan Briscoe","18","1:16.883","32:43.117","Green","Track","3.040","19.807","23.879","11.660","0.436","7.593","4.088","6.380","156.641"
"54","PC","Colin Braun","16","3:52.364","32:44.519","Green","Pit","2.915","18.577","32.264","11.247","0.428","6.999","5.936","153.998","159.569"
"62","GTLM","Giancarlo Fisichella","22","1:19.274","32:46.157","Green","Track","3.047","20.057","23.697","11.695","0.439","9.037","4.792","6.510","155.571"
"60","P","Oswaldo Negri","15","1:16.136","32:51.699","Green","Track","2.910","20.324","23.639","10.949","0.417","7.544","4.122","6.231","163.778"
"4","GTLM","Oliver Gavin","19","1:16.963","32:54.915","Green","Track","3.028","19.953","23.544","11.723","0.440","7.581","4.092","6.602","155.217"
"73","GTD","Patrick Lindsey","16","1:33.219","32:56.400","Green","Track","9.710","26.365","25.258","12.116","0.449","8.147","4.368","6.806","152.106"
"3","GTLM","Antonio Garcia","19","2:46.579","33:03.113","Green","Track","85.343","25.569","24.649","11.845","0.450","7.887","4.223","6.613","151.768"
"10","P","Ricky Taylor","19","3:36.713","33:05.890","Green","Track","140.906","22.919","22.711","10.838","0.409","7.952","4.445","6.533","166.982"
"66","GTLM","Joey Hand","17","5:50.470","33:06.320","Green","Track","266.935","24.951","24.746","12.622","0.504","9.035","4.966","6.711","135.507"
"16","GTD","Corey Lewis","20","1:20.639","33:11.432","Green","Track","3.307","21.460","24.519","11.596","0.431","8.181","4.436","6.709","158.458"
"911","GTLM","Nick Tandy","18","1:17.631","33:12.922","Green","Track","3.004","20.330","23.730","11.872","0.444","7.594","4.149","6.508","153.819"
"88","PC","Richard Bradley","24","1:30.390","33:16.646","Green","Pit","2.795","19.184","24.832","12.736","0.558","9.140","7.374","13.771","122.393"
"90","P","Ryan Dalziel","16","1:15.912","33:17.537","Green","Track","2.871","19.484","23.081","10.950","0.450","8.415","4.404","6.257","151.768"
"20","PC","Matthew McMurry","20","1:16.945","33:18.133","Green","Track","2.914","20.647","23.861","11.213","0.426","7.498","4.067","6.319","160.318"
"22","GTD","Cooper MacNeil","21","1:29.628","33:19.884","Green","Pit","3.275","21.330","24.431","11.833","0.444","8.438","6.148","13.729","153.819"
"52","PC","Robert Alon","23","1:14.742","33:20.170","Green","Track","2.908","19.224","23.670","11.103","0.423","7.079","4.021","6.314","161.455"
"31","P","Eric Curran","22","1:12.722","33:25.076","Green","Track","2.803","18.552","22.636","10.860","0.410","7.327","3.965","6.169","166.574"
"63","GTD","Christina Nielsen","20","1:33.924","33:33.898","Green","Pit","3.111","21.429","26.138","12.177","0.523","9.709","7.397","13.440","130.584"
"25","GTLM","Bill Auberlen","18","1:15.982","33:34.203","Green","Track","2.947","19.632","23.547","11.503","0.431","7.387","4.043","6.492","158.458"
"44","GTD","John Potter","22","3:37.173","33:36.284","Green","Track","132.553","27.156","24.752","11.918","0.471","8.923","4.367","7.033","145.001"
"85","PC","Stephen Simpson","20","3:36.788","33:38.322","Green","Pit","3.135","19.283","23.438","11.219","0.429","7.565","7.071","144.648","159.197"
"96","GTD","Bret Curtis","18","1:24.071","33:39.215","Green","Track","3.321","21.493","25.719","11.958","0.503","9.518","4.705","6.854","135.776"
"100","GTLM","Lucas Luhr","20","1:15.681","33:46.651","Green","Track","2.914","19.487","23.246","11.596","0.433","7.358","4.130","6.517","157.726"
"5","P","Christian Fittipaldi","21","1:11.818","33:47.767","Green","Track","2.815","18.361","22.356","10.918","0.411","6.785","3.953","6.219","166.169"
"97","GTD","Michael Marsal","22","1:20.063","34:00.706","Green","Track","3.241","20.895","24.422","11.756","0.440","8.177","4.272","6.860","155.217"
"67","GTLM","Ryan Briscoe","19","1:17.688","34:00.805","Green","Track","2.966","19.847","23.895","11.817","0.447","7.758","4.354","6.604","152.786"
"6","GTD","Andrew Davis","19","1:20.738","34:02.819","Green","Track","3.023","20.299","24.205","12.751","0.572","9.132","4.270","6.486","119.398"
"8","PC","Renger van der Zande","17","3:44.571","34:04.674","Green","Track","143.505","26.845","23.677","11.173","0.422","7.849","4.394","6.706","161.838"
"60","P","Oswaldo Negri","16","1:13.562","34:05.261","Green","Track","2.727","18.779","23.161","10.852","0.412","7.257","4.095","6.279","165.766"
"54","PC","Colin Braun","17","1:24.698","34:09.217","Green","Track","9.654","21.425","22.561","12.619","0.537","7.656","4.095","6.151","127.180"
"4","GTLM","Oliver Gavin","20","1:16.192","34:11.107","Green","Track","3.011","19.827","23.220","11.654","0.438","7.448","4.073","6.521","155.926"
"73","GTD","Patrick Lindsey","17","1:19.725","34:16.125","Green","Track","3.220","21.238","24.148","11.839","0.443","7.800","4.307","6.730","154.166"
"10","P","Ricky Taylor","20","1:11.536","34:17.426","Green","Track","2.790","18.343","22.217","10.813","0.408","6.904","3.892","6.169","167.391"
"3","GTLM","Antonio Garcia","20","1:18.183","34:21.296","Green","Track","3.038","20.271","24.614","11.722","0.439","7.471","4.056","6.572","155.571"
"66","GTLM","Joey Hand","18","1:16.750","34:23.070","Green","Track","3.004","20.047","23.652","11.647","0.436","7.454","4.052","6.458","156.641"
"90","P","Ryan Dalziel","17","1:11.157","34:28.694","Green","Track","2.775","18.054","22.214","10.832","0.409","6.834","3.870","6.169","166.982"
"911","GTLM","Nick Tandy","19","1:17.000","34:29.922","Green","Track","3.000","20.039","23.452","11.884","0.446","7.595","4.116","6.468","153.129"
"16","GTD","Corey Lewis","21","1:20.239","34:31.671","Green","Track","3.222","21.047","24.906","11.642","0.430","7.925","4.366","6.701","158.827"
"20","PC","Matthew McMurry","21","1:14.180","34:32.313","Green","Track","2.831","18.921","23.084","11.151","0.423","7.327","3.967","6.476","161.455"
"52","PC","Robert Alon","24","1:13.513","34:33.683","Green","Track","2.812","19.171","22.817","11.116","0.421","6.988","3.964","6.224","162.222"
"31","P","Eric Curran","23","1:12.381","34:37.457","Green","Track","2.747","18.503","22.548","10.845","0.411","7.251","3.880","6.196","166.169"
"9","GTD","Lawson Aschenbach","15","2:52.413","34:45.472","Green","Pit","3.054","20.793","24.508","11.863","0.442","7.966","7.110","96.677","154.515"
"25","GTLM","Bill Auberlen","19","1:15.770","34:49.973","Green","Track","2.930","19.883","23.170","11.520","0.433","7.240","4.112","6.482","157.726"
"23","GTD","Alex Riberas","19","2:15.715","34:55.650","Green","Track","49.111","30.415","24.906","11.926","0.447","7.908","4.214","6.788","152.786"
"44","GTD","John Potter","23","1:20.682","34:56.966","Green","Track","3.170","21.534","24.497","11.799","0.440","8.072","4.330","6.840","155.217"
"96","GTD","Bret Curtis","19","1:20.289","34:59.504","Green","Track","3.167","21.302","24.406","11.860","0.442","7.887","4.531","6.694","154.515"
"5","P","Christian Fittipaldi","22","1:12.059","34:59.826","Green","Track","2.794","18.528","22.414","10.892","0.414","6.809","4.008","6.200","164.965"
"85","PC","Stephen Simpson","21","1:26.887","35:05.209","Green","Track","9.653","23.415","23.262","12.001","0.447","7.769","4.071","6.269","152.786"
"100","GTLM","Lucas Luhr","21","1:29.626","35:16.277","Green","Pit","3.002","21.384","24.959","11.631","0.436","7.704","6.454","14.056","156.641"
"67","GTLM","Ryan Briscoe","20","1:16.614","35:17.419","Green","Track","3.083","20.022","23.417","11.669","0.437","7.524","4.063","6.399","156.283"
"60","P","Oswaldo Negri","17","1:13.980","35:19.241","Green","Track","2.787","19.108","23.231","10.843","0.414","7.161","3.935","6.501","164.965"
"97","GTD","Michael Marsal","23","1:20.748","35:21.454","Green","Track","3.443","21.063","24.435","11.801","0.440","8.291","4.321","6.954","155.217"
"8","PC","Renger van der Zande","18","1:17.319","35:21.993","Green","Track","2.987","20.444","23.233","11.140","0.424","8.014","4.512","6.565","161.074"
"54","PC","Colin Braun","18","1:12.919","35:22.136","Green","Track","2.764","18.526","22.463","11.160","0.424","7.017","4.115","6.450","161.074"
"4","GTLM","Oliver Gavin","21","1:16.192","35:27.299","Green","Track","2.991","19.740","23.316","11.655","0.437","7.421","4.074","6.558","156.283"
"73","GTD","Patrick Lindsey","18","1:19.198","35:35.323","Green","Track","3.043","21.191","23.957","11.810","0.440","7.813","4.270","6.674","155.217"
"3","GTLM","Antonio Garcia","21","1:15.589","35:36.885","Green","Track","2.987","19.625","23.080","11.662","0.437","7.370","3.979","6.449","156.283"
"66","GTLM","Joey Hand","19","1:16.146","35:39.216","Green","Track","2.953","19.646","23.560","11.619","0.436","7.309","4.114","6.509","156.641"
"90","P","Ryan Dalziel","18","1:11.207","35:39.901","Green","Track","2.777","17.910","22.293","10.850","0.407","6.810","3.935","6.225","167.802"
"10","P","Ricky Taylor","21","1:23.689","35:41.115","Green","Pit","2.799","19.473","22.783","10.831","0.409","7.336","6.623","13.435","166.982"
"911","GTLM","Nick Tandy","20","1:16.786","35:46.708","Green","Track","2.974","19.962","23.591","11.863","0.444","7.375","4.035","6.542","153.819"
"20","PC","Matthew McMurry","22","1:16.780","35:49.093","Green","Track","2.889","21.079","23.488","11.161","0.424","7.117","4.208","6.414","161.074"
"52","PC","Robert Alon","25","1:16.251","35:49.934","Green","Track","2.786","19.997","24.467","11.116","0.420","7.162","4.004","6.299","162.608"
"31","P","Eric Curran","24","1:13.166","35:50.623","Green","Track","2.788","18.450","22.980","10.818","0.405","7.378","4.021","6.326","168.631"
"38","PC","Kyle Marcelli","18","3:30.118","35:52.540","Green","Pit","2.839","18.729","22.799","11.101","0.423","7.485","7.322","139.420","161.455"
"48","GTD","Bryan Sellers","20","4:14.977","35:53.913","Green","Pit","3.093","20.913","24.570","11.661","0.434","8.077","6.970","179.259","157.363"
"0","P","Katherine Legge","12","9:19.389","35:57.439","Green","Pit","2.806","19.413","22.924","10.585","0.399","7.797","7.890","487.575","171.167"
"27","GTD","Cedric Sbirrazzuoli","20","4:42.483","35:58.496","Green","Pit","3.168","0.000","0.000","12.200","0.442","9.066","7.238","195.915","154.515"
"25","GTLM","Bill Auberlen","20","1:15.900","36:05.873","Green","Track","2.991","19.615","23.396","11.504","0.432","7.354","4.216","6.392","158.091"
"62","GTLM","Giancarlo Fisichella","23","3:24.017","36:10.174","Green","Pit","2.968","19.844","23.567","11.750","0.440","8.123","7.062","130.263","155.217"
"5","P","Christian Fittipaldi","23","1:16.353","36:16.179","Green","Track","3.032","20.072","23.384","10.911","0.413","7.658","4.309","6.574","165.364"
"9","GTD","Matt Bell","16","1:30.784","36:16.256","Green","Track","9.581","24.198","24.828","11.918","0.444","8.454","4.437","6.924","153.819"
"23","GTD","Alex Riberas","20","1:21.663","36:17.313","Green","Track","3.177","21.172","24.550","11.852","0.445","8.991","4.830","6.646","153.473"
"44","GTD","John Potter","24","1:20.879","36:17.845","Green","Track","3.195","21.418","24.677","11.823","0.440","8.130","4.410","6.786","155.217"
"85","PC","Stephen Simpson","22","1:14.284","36:19.493","Green","Track","2.870","18.831","22.669","11.183","0.425","7.491","4.251","6.564","160.695"
"96","GTD","Bret Curtis","20","1:20.703","36:20.207","Green","Track","3.158","21.527","24.122","11.792","0.441","7.791","4.539","7.333","154.865"
"55","P","Jonathan Bomarito","17","6:04.989","36:22.830","Green","Pit","2.700","18.135","23.275","10.787","0.415","7.087","5.668","296.922","164.567"
"60","P","Oswaldo Negri","18","1:12.737","36:31.978","Green","Track","2.801","18.516","22.683","10.880","0.414","7.171","4.060","6.212","164.965"
"54","PC","Colin Braun","19","1:13.178","36:35.314","Green","Track","2.912","19.083","22.475","11.203","0.427","6.911","4.017","6.150","159.943"
