"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"51","GTD","Raffaele Giammaria","1","14:48.661","15:30.726","Green","Track","567.133","10.033","28.732","17.152","30.233","30.124","0.581","12.668","1.546","2.832","145.908","111.725"
"38","PC","Josh Norman","1","14:23.646","15:38.654","Green","Track","542.858","10.944","28.909","16.899","29.751","29.629","0.555","11.727","1.460","2.709","152.744","118.306"
"67","GTLM","Scott Dixon","2","2:33.160","16:10.038","Green","Track","23.103","11.954","28.682","16.408","28.278","28.259","0.550","11.621","1.504","2.801","154.132","114.845"
"0","P","Katherine Legge","2","2:29.627","16:10.392","Green","Track","23.384","10.800","28.833","16.185","27.364","26.664","0.520","11.777","1.464","2.636","163.024","117.983"
"96","GTD","Ashley Freiberg","1","2:39.801","16:17.362","Green","Track","23.754","11.380","30.935","18.157","29.598","29.732","0.559","11.373","1.510","2.803","151.651","114.389"
"28","GTD","Christopher Bruck","2","2:31.792","16:22.456","Green","Track","24.335","9.735","26.750","16.502","28.688","29.340","0.556","11.479","1.548","2.859","152.469","111.581"
"22","GTD","Cooper MacNeil","2","2:30.465","16:25.740","Green","Track","22.925","10.072","27.552","16.229","28.279","29.055","0.553","11.495","1.509","2.796","153.296","114.465"
"9","GTD","Lawson Aschenbach","1","2:05.245","16:56.880","Green","Track","5.894","6.172","25.911","15.753","27.478","28.363","0.552","10.854","1.488","2.780","153.574","116.080"
"90","P","Ryan Dalziel","1","1:58.189","16:58.384","Green","Track","5.541","5.878","24.329","14.921","26.810","26.149","0.521","10.121","1.362","2.557","162.712","126.819"
"5","P","Christian Fittipaldi","1","1:58.654","16:59.169","Green","Track","5.582","6.263","23.939","14.772","26.749","26.785","0.520","10.111","1.367","2.566","163.024","126.355"
"73","GTD","Jan Heylen","1","2:07.265","17:03.621","Green","Track","5.894","6.235","25.888","15.592","28.101","29.130","0.542","11.644","1.484","2.755","156.407","116.393"
"6","GTD","Andrew Davis","1","2:08.329","17:08.038","Green","Track","6.087","7.036","26.634","15.824","27.616","28.919","0.552","11.314","1.525","2.822","153.574","113.264"
"60","P","John Pew","1","1:59.765","17:09.163","Green","Track","5.529","5.799","24.960","14.921","26.235","26.998","0.518","10.842","1.392","2.571","163.654","124.086"
"10","P","Jordan Taylor","1","2:09.831","17:11.699","Green","Pit","5.662","5.693","24.710","15.104","26.148","27.576","0.521","10.799","3.927","9.691","162.712","43.985"
"25","GTLM","Dirk Werner","1","2:01.252","17:13.055","Green","Track","5.676","5.827","25.098","15.236","26.595","27.553","0.533","10.577","1.454","2.703","159.048","118.795"
"11","GTD","Bill Sweedler","1","2:08.939","17:15.709","Green","Track","6.053","6.552","26.405","16.214","28.048","29.255","0.552","11.471","1.541","2.848","153.574","112.088"
"62","GTLM","Toni Vilander","1","2:01.295","17:15.608","Green","Track","5.781","5.801","24.670","15.175","26.778","27.555","0.544","10.782","1.464","2.745","155.832","117.983"
"4","GTLM","Tommy Milner","1","2:13.639","17:17.891","Green","Pit","5.800","5.883","25.172","15.458","26.999","28.708","0.608","11.750","3.521","9.740","139.429","49.056"
"16","GTD","Corey Lewis","1","2:08.622","17:19.765","Green","Track","6.683","6.420","26.614","16.145","27.840","28.569","0.546","0.000","0.000","2.825","155.261","0.000"
