"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SPS"
"4","GTLM","Tommy Milner","9","1:21.972","17:40.083","Green","Track","0.640","7.109","7.522","11.378","8.204","10.388","12.147","17.313","1.757","5.514","128.906"
"66","GTLM","Dirk Muller","5","2:48.621","18:01.436","Green","Track","85.479","7.126","7.758","12.235","8.663","10.439","12.363","17.207","1.815","5.536","0.965"
"90","P","Marc Goossens","8","5:58.506","18:03.051","Green","Track","0.000","0.000","15.342","13.320","8.278","10.914","11.915","17.182","1.662","5.101","0.000"
"31","P","Dane Cameron","9","1:18.586","18:17.137","Green","Track","0.586","6.604","7.628","11.077","7.692","10.055","11.443","16.822","1.630","5.049","140.785"
"85","PC","Stephen Simpson","10","1:41.690","18:18.529","Green","Pit","0.609","6.830","8.329","12.560","9.075","11.859","13.534","18.955","4.310","15.629","135.468"
"68","GTLM","Daniel Serra","11","1:24.424","18:19.470","Green","Track","0.637","7.165","7.518","11.456","8.173","10.563","12.345","19.128","1.835","5.604","129.513"
"60","P","Oswaldo Negri","8","1:23.036","18:23.533","Green","Track","0.597","6.683","7.274","12.979","8.239","10.252","12.300","17.919","1.668","5.125","138.191"
"8","PC","Renger van der Zande","11","1:21.502","18:24.242","Green","Track","0.606","6.822","7.283","11.761","8.015","10.394","11.844","17.941","1.674","5.162","136.139"
"0","P","Andy Meyrick","7","1:20.607","18:27.360","Green","Track","0.581","6.650","7.504","11.603","7.933","10.408","11.846","17.366","1.682","5.034","141.997"
"67","GTLM","Ryan Briscoe","1","15:46.112","18:32.538","Green","Track","0.000","0.000","14.730","15.701","9.624","12.809","13.543","19.687","1.878","5.633","0.000"
"55","P","Tristan Nunez","6","1:20.406","18:37.939","Green","Track","0.595","6.731","7.620","11.602","7.967","10.091","11.787","17.015","1.812","5.186","138.655"
"912","GTLM","Frederic Makowiecki","9","1:20.179","18:40.561","Green","Track","0.640","7.123","7.328","11.092","7.983","10.186","11.958","16.636","1.744","5.489","128.906"
"5","P","Joao Barbosa","9","1:20.654","18:47.082","Green","Track","0.592","6.635","7.114","12.518","8.274","10.089","11.927","16.831","1.622","5.052","139.358"
"88","PC","Ashley Freiberg","4","7:57.916","18:52.481","Green","Track","0.000","0.000","14.433","13.378","9.200","11.197","12.622","19.097","1.813","5.300","0.000"
"54","PC","Jonathan Bennett","10","1:25.038","18:59.016","Green","Track","0.611","6.879","8.215","12.034","8.365","10.991","12.411","18.393","1.832","5.307","135.025"
"38","PC","James French","7","1:25.239","19:04.501","Green","Track","0.605","6.807","7.864","11.785","8.089","11.275","13.538","18.334","1.723","5.219","136.364"
"911","GTLM","Nick Tandy","10","1:36.915","19:11.030","Green","Pit","0.640","7.149","8.076","12.072","8.461","10.977","12.564","18.111","3.635","15.230","128.906"
"4","GTLM","Tommy Milner","10","1:34.721","19:14.804","Green","Pit","0.641","7.107","7.612","11.391","8.169","11.031","12.938","16.856","3.822","15.154","128.705"
"66","GTLM","Dirk Muller","6","1:22.657","19:24.093","Green","Track","0.644","7.154","7.754","11.674","8.346","10.449","12.210","17.106","1.795","5.525","128.106"
"90","P","Marc Goossens","9","1:21.304","19:24.355","Green","Track","0.592","6.674","7.966","11.383","7.928","10.501","11.774","17.736","1.667","5.083","139.358"
"31","P","Dane Cameron","10","1:17.180","19:34.317","Green","Track","0.586","6.625","7.028","10.867","7.660","9.950","11.395","16.396","1.630","5.043","140.785"
"20","PC","Tomy Drissi","9","5:45.250","19:38.854","Green","Track","0.000","0.000","16.137","14.196","8.892","13.137","14.136","20.273","1.831","5.335","0.000"
"68","GTLM","Daniel Serra","12","1:21.772","19:41.242","Green","Track","0.644","7.183","7.404","11.355","8.129","10.439","12.273","17.013","1.789","5.543","128.106"
"60","P","Oswaldo Negri","9","1:18.472","19:42.005","Green","Track","0.597","6.694","7.250","11.294","7.824","9.961","11.701","16.484","1.627","5.040","138.191"
"8","PC","Renger van der Zande","12","1:19.772","19:44.014","Green","Track","0.604","6.801","7.468","11.374","7.887","10.214","11.772","16.751","1.712","5.189","136.589"
"0","P","Andy Meyrick","8","1:19.986","19:47.346","Green","Track","0.595","6.639","7.425","11.706","7.755","10.292","11.755","17.085","1.685","5.049","138.655"
"67","GTLM","Ryan Briscoe","2","1:26.273","19:58.811","Green","Track","0.652","7.258","8.477","12.493","8.526","11.002","12.430","18.133","1.764","5.538","126.534"
"55","P","Tristan Nunez","7","1:21.214","19:59.153","Green","Track","0.595","6.720","7.312","11.417","7.920","10.097","11.713","18.514","1.780","5.146","138.655"
"912","GTLM","Frederic Makowiecki","10","1:19.766","20:00.327","Green","Track","0.641","7.122","7.171","11.088","7.898","10.167","11.963","16.571","1.706","5.439","128.705"
"5","P","Joao Barbosa","10","1:17.599","20:04.681","Green","Track","0.590","6.632","7.348","11.003","7.730","9.814","11.417","16.364","1.640","5.061","139.831"
"88","PC","Ashley Freiberg","5","1:23.834","20:16.315","Green","Track","0.611","6.839","7.670","11.995","8.074","10.844","12.377","18.381","1.782","5.261","135.025"
"54","PC","Jonathan Bennett","11","1:23.565","20:22.581","Green","Track","0.611","6.844","7.857","12.005","8.098","10.586","12.144","18.266","1.811","5.343","135.025"
"38","PC","James French","8","1:23.607","20:28.108","Green","Track","0.610","6.825","7.791","11.895","8.111","10.905","12.525","18.044","1.704","5.197","135.246"
"90","P","Marc Goossens","10","1:19.391","20:43.746","Green","Track","0.593","6.736","7.716","11.435","7.919","10.082","11.575","16.522","1.696","5.117","139.123"
"66","GTLM","Dirk Muller","7","1:22.892","20:46.985","Green","Track","0.639","7.129","8.132","11.795","8.217","10.430","12.197","17.006","1.805","5.542","129.108"
"62","GTLM","Giancarlo Fisichella","9","4:04.734","20:50.602","Green","Track","0.000","0.000","13.618","12.469","8.482","10.750","12.678","17.341","1.775","5.531","0.000"
"31","P","Dane Cameron","11","1:16.927","20:51.244","Green","Track","0.588","6.598","7.137","10.869","7.636","9.809","11.368","16.265","1.626","5.031","140.306"
"60","P","Oswaldo Negri","10","1:22.783","21:04.788","Green","Track","0.589","6.592","7.317","12.337","8.423","10.596","12.200","17.826","1.728","5.175","140.068"
"68","GTLM","Daniel Serra","13","1:27.639","21:08.881","Green","Track","0.639","7.152","8.218","12.385","9.208","11.688","13.918","17.176","1.731","5.524","129.108"
"20","PC","Tomy Drissi","10","1:32.935","21:11.789","Green","Track","0.612","6.973","9.069","12.906","8.702","12.806","15.509","19.311","1.760","5.287","134.804"
"0","P","Andy Meyrick","9","1:26.190","21:13.536","Green","Track","0.581","6.782","8.828","13.154","8.543","11.314","12.181","18.126","1.658","5.023","141.997"
"8","PC","Renger van der Zande","13","1:35.535","21:19.549","Green","Pit","0.605","6.820","7.393","11.615","8.189","11.052","12.051","17.540","4.438","15.832","136.364"
"55","P","Tristan Nunez","8","1:21.661","21:20.814","Green","Track","0.589","6.760","7.553","11.899","7.986","10.205","11.824","17.913","1.782","5.150","140.068"
"52","PC","Robert Alon","9","6:16.188","21:22.581","Green","Track","0.000","0.000","17.258","15.182","10.072","13.046","14.119","21.815","2.111","5.615","0.000"
"5","P","Joao Barbosa","11","1:19.183","21:23.864","Green","Track","0.588","6.621","7.017","10.748","7.675","9.895","11.653","18.338","1.612","5.036","140.306"
"912","GTLM","Frederic Makowiecki","11","1:37.026","21:37.353","Green","Pit","0.638","7.086","7.564","11.600","8.294","10.746","12.375","18.273","5.175","15.275","129.310"
"88","PC","Ashley Freiberg","6","1:22.242","21:38.557","Green","Track","0.607","6.828","7.469","11.794","7.936","10.406","12.205","17.982","1.744","5.271","135.914"
"54","PC","Jonathan Bennett","12","1:23.255","21:45.836","Green","Track","0.614","6.845","7.836","11.867","8.165","10.752","12.222","17.858","1.797","5.299","134.365"
"38","PC","James French","9","1:22.123","21:50.231","Green","Track","0.606","6.816","7.576","11.549","7.977","10.802","12.166","17.760","1.678","5.193","136.139"
"66","GTLM","Dirk Muller","8","1:24.840","16:37.655","Green","Track","0.645","7.139","7.485","11.399","8.182","10.254","12.111","0.000","0.000","0.000","127.907"
"90","P","Marc Goossens","11","1:19.599","22:03.345","Green","Track","0.593","6.674","7.553","11.300","7.951","10.131","11.631","17.016","1.647","5.103","139.123"
"70","P","Tom Long","9","8:16.267","22:07.211","Green","Track","0.000","0.000","15.910","13.800","8.877","11.840","12.529","17.799","1.839","5.214","0.000"
"62","GTLM","Giancarlo Fisichella","10","1:21.366","22:11.968","Green","Track","0.641","7.187","7.666","11.302","8.116","10.354","12.144","16.698","1.751","5.507","128.705"
"31","P","Dane Cameron","12","1:30.399","22:21.643","Green","Pit","0.586","6.585","7.020","10.865","7.639","9.898","11.390","17.071","4.092","15.253","140.785"
"60","P","Oswaldo Negri","11","1:17.997","22:22.785","Green","Track","0.593","6.695","7.083","11.106","7.859","9.780","11.650","16.438","1.663","5.130","139.123"
"25","GTLM","Dirk Werner","4","5:58.102","22:27.325","Green","Track","0.000","0.000","12.447","12.322","8.595","11.532","12.752","17.775","1.744","5.457","0.000"
"68","GTLM","Daniel Serra","14","1:21.989","22:30.870","Green","Track","0.641","7.179","7.463","11.383","8.088","10.418","12.440","17.015","1.808","5.554","128.705"
"20","PC","Tomy Drissi","11","1:26.873","22:38.662","Green","Track","0.611","6.946","8.711","12.459","8.477","11.097","12.525","18.915","1.816","5.316","135.025"
"5","P","Joao Barbosa","12","1:18.090","22:41.954","Green","Track","0.587","6.592","7.918","10.875","7.655","9.825","11.362","16.579","1.637","5.060","140.545"
"67","GTLM","Ryan Briscoe","3","2:48.575","22:47.386","Green","Track","87.067","7.209","7.747","11.618","8.119","10.459","12.111","17.031","1.724","5.490","0.948"
"0","P","Andy Meyrick","10","1:39.299","22:52.835","Green","Pit","0.587","6.613","7.841","12.367","8.160","11.442","12.307","19.735","4.701","15.546","140.545"
"55","P","Tristan Nunez","9","1:32.932","22:53.746","Green","Pit","0.593","6.715","7.372","11.484","7.986","10.156","11.701","17.194","4.220","15.511","139.123"
"88","PC","Ashley Freiberg","7","1:22.344","23:00.901","Green","Track","0.608","6.831","7.616","11.890","8.080","10.214","12.130","17.989","1.741","5.245","135.691"
"3","GTLM","Antonio Garcia","8","8:47.633","23:05.760","Green","Track","0.000","0.000","15.401","14.417","8.996","11.220","12.520","17.519","1.722","5.502","0.000"
"54","PC","Jonathan Bennett","13","1:22.981","23:08.817","Green","Track","0.610","6.847","7.758","11.786","8.114","10.802","12.229","17.831","1.753","5.251","135.246"
"38","PC","James French","10","1:22.001","23:12.232","Green","Track","0.608","6.813","7.533","11.710","7.998","10.612","12.193","17.592","1.711","5.231","135.691"
"10","P","Jordan Taylor","10","8:30.714","23:21.103","Green","Track","0.000","0.000","13.167","13.037","8.146","10.354","11.901","17.231","1.628","5.099","0.000"
"90","P","Marc Goossens","12","1:22.072","23:25.417","Green","Track","0.595","6.690","7.722","12.100","9.349","10.229","11.625","17.013","1.654","5.095","138.655"
"70","P","Tom Long","10","1:21.889","23:29.100","Green","Track","0.595","6.748","7.849","11.718","8.086","10.670","12.056","17.160","1.828","5.179","138.655"
"62","GTLM","Giancarlo Fisichella","11","1:21.608","23:33.576","Green","Track","0.642","7.188","7.540","11.231","8.019","10.434","12.475","16.839","1.741","5.499","128.505"
"85","PC","Misha Goikhberg","11","5:22.824","23:41.353","Green","Track","0.000","0.000","19.829","17.866","11.874","14.898","15.051","22.149","1.985","5.541","0.000"
"66","GTLM","Dirk Muller","9","2:57.566","23:44.551","Green","Pit","82.115","7.182","7.966","11.889","8.412","10.889","12.481","17.694","3.789","15.149","1.005"
"25","GTLM","Dirk Werner","5","1:22.966","23:50.291","Green","Track","0.637","7.118","7.775","11.548","8.155","10.616","12.353","17.586","1.732","5.446","129.513"
"68","GTLM","Daniel Serra","15","1:22.352","23:53.222","Green","Track","0.641","7.174","7.362","11.353","8.101","10.352","12.278","17.849","1.733","5.509","128.705"
"52","PC","Robert Alon","10","2:30.943","23:53.524","Green","Track","0.629","7.243","64.315","15.141","9.329","11.969","13.625","20.943","1.868","5.881","131.161"
"60","P","Oswaldo Negri","12","1:34.418","23:57.203","Green","Pit","0.595","6.682","7.029","11.728","8.038","10.395","12.084","18.080","4.315","15.472","138.655"
"5","P","Joao Barbosa","13","1:17.583","23:59.537","Green","Track","0.588","6.619","7.007","10.875","8.101","10.018","11.348","16.345","1.625","5.057","140.306"
"20","PC","Tomy Drissi","12","1:24.891","24:03.553","Green","Track","0.612","6.909","8.184","12.290","8.363","11.151","12.265","18.138","1.727","5.252","134.804"
"67","GTLM","Ryan Briscoe","4","1:21.496","24:08.882","Green","Track","0.641","7.182","7.379","11.385","8.329","10.323","12.058","16.988","1.722","5.489","128.705"
"88","PC","Ashley Freiberg","8","1:21.603","24:22.504","Green","Track","0.607","6.825","7.447","11.545","7.952","10.239","12.158","17.738","1.786","5.306","135.914"
"3","GTLM","Antonio Garcia","9","1:21.058","24:26.818","Green","Track","0.643","7.158","7.545","11.233","8.056","10.376","12.133","16.552","1.797","5.565","128.305"
"54","PC","Jonathan Bennett","14","1:23.398","24:32.215","Green","Track","0.608","6.808","7.715","11.818","8.288","10.919","12.166","18.075","1.763","5.238","135.691"
"100","GTLM","John Edwards","5","7:21.030","24:33.146","Green","Track","0.000","0.000","12.653","12.528","8.635","11.619","12.704","17.720","1.748","5.459","0.000"
"38","PC","James French","11","1:21.742","24:33.974","Green","Track","0.607","6.831","7.422","11.511","7.955","10.827","12.235","17.504","1.672","5.178","135.914"
"10","P","Jordan Taylor","11","1:18.055","24:39.158","Green","Track","0.600","6.759","7.194","11.118","7.794","9.944","11.535","16.370","1.636","5.105","137.500"
"90","P","Marc Goossens","13","1:18.532","24:43.949","Green","Track","0.592","6.669","7.405","11.145","7.784","10.206","11.595","16.403","1.650","5.083","139.358"
"70","P","Tom Long","11","1:20.565","24:49.665","Green","Track","0.592","6.705","7.311","11.736","7.880","10.329","12.043","17.083","1.757","5.129","139.358"
"62","GTLM","Giancarlo Fisichella","12","1:20.640","24:54.216","Green","Track","0.640","7.179","7.345","11.109","8.063","10.355","12.126","16.572","1.749","5.502","128.906"
"25","GTLM","Dirk Werner","6","1:22.371","25:12.662","Green","Track","0.636","7.106","7.683","11.355","8.110","10.811","12.214","17.275","1.731","5.450","129.717"
"68","GTLM","Daniel Serra","16","1:21.203","25:14.425","Green","Track","0.639","7.168","7.355","11.309","8.050","10.365","12.298","16.772","1.736","5.511","129.108"
"5","P","Joao Barbosa","14","1:17.897","25:17.434","Green","Track","0.589","6.645","6.974","11.050","8.028","9.996","11.255","16.732","1.594","5.034","140.068"
"4","GTLM","Tommy Milner","11","6:06.386","25:21.190","Green","Track","0.000","0.000","14.628","12.303","8.555","11.133","12.682","17.165","1.718","5.473","0.000"
"52","PC","Robert Alon","11","1:29.986","25:23.510","Green","Track","0.702","7.450","8.317","12.863","8.777","11.908","12.977","19.633","1.906","5.453","117.521"
"20","PC","Tomy Drissi","13","1:23.784","25:27.337","Green","Track","0.610","6.898","8.150","12.012","8.312","10.455","12.098","18.321","1.704","5.224","135.246"
"67","GTLM","Ryan Briscoe","5","1:20.706","25:29.588","Green","Track","0.644","7.200","7.273","11.231","8.210","10.250","12.000","16.726","1.705","5.467","128.106"
"3","GTLM","Antonio Garcia","10","1:21.382","25:48.200","Green","Track","0.649","7.176","7.405","11.152","8.051","10.347","12.022","17.378","1.721","5.481","127.119"
"54","PC","Jonathan Bennett","15","1:22.730","25:54.945","Green","Track","0.607","6.832","7.575","11.703","8.059","10.460","12.024","18.346","1.784","5.340","135.914"
"100","GTLM","John Edwards","6","1:24.276","25:57.422","Green","Track","0.634","7.085","7.614","11.531","8.248","10.558","12.245","19.011","1.819","5.531","130.126"
"88","PC","Ashley Freiberg","9","1:35.060","25:57.564","Green","Pit","0.612","6.861","7.431","11.484","7.921","10.154","12.083","18.438","4.726","15.350","134.804"
"38","PC","James French","12","1:23.731","25:57.705","Green","Track","0.604","6.789","7.633","11.879","8.010","10.752","12.123","19.098","1.674","5.169","136.589"
"10","P","Jordan Taylor","12","1:19.165","25:58.323","Green","Track","0.599","6.784","7.292","11.062","7.743","9.887","11.596","17.511","1.610","5.081","137.730"
"90","P","Marc Goossens","14","1:17.851","26:01.800","Green","Track","0.591","6.683","7.372","11.083","7.786","10.098","11.410","16.081","1.662","5.085","139.594"
"70","P","Tom Long","12","1:20.638","26:10.303","Green","Track","0.592","6.687","7.271","11.505","7.857","10.535","11.972","17.307","1.766","5.146","139.358"
