"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"38","PC","Kyle Marcelli","31","58.224","49:34.582","Green","Track","0.000","0.000","11.661","10.273","13.276","5.123","8.723","2.630","0.000"
"25","GTLM","Dirk Werner","33","1:02.138","49:34.703","Green","Track","0.000","0.000","12.603","11.117","14.302","5.493","9.363","2.806","0.000"
"540","GTD","Timothy Pappas","37","55.464","49:39.239","Green","Track","0.481","0.856","10.438","11.126","14.086","5.837","9.787","2.853","144.231"
"73","GTD","Patrick Lindsey","31","55.696","49:39.811","Green","Track","0.480","0.856","10.555","11.096","14.041","5.739","9.827","3.102","144.531"
"33","GTD","Ben Keating","32","55.232","49:41.706","Green","Track","0.477","0.849","10.426","11.079","14.227","5.682","9.687","2.805","145.440"
"96","GTD","Bret Curtis","34","55.761","49:43.999","Green","Track","0.472","0.841","10.526","11.200","14.468","5.745","9.685","2.824","146.981"
"8","PC","Renger van der Zande","32","3:42.174","49:44.582","Green","Pit","0.437","0.785","9.843","10.114","13.294","5.115","12.806","169.780","158.753"
"3","GTLM","Antonio Garcia","39","1:00.268","49:51.022","Green","Track","0.465","0.831","9.586","10.188","19.559","7.521","9.357","2.761","149.194"
"66","GTLM","Dirk Mueller","21","53.121","49:53.764","Green","Track","0.475","0.850","10.151","10.533","13.681","5.393","9.278","2.760","146.053"
"54","PC","Jonathan Bennett","34","52.180","49:58.263","Green","Track","0.447","0.798","9.660","10.453","13.218","5.856","9.090","2.658","155.201"
"20","PC","Johnny Mowlem","33","52.397","50:04.312","Green","Track","0.452","0.805","9.894","10.729","13.670","5.379","8.834","2.634","153.485"
"88","PC","Mark Kvamme","36","55.792","50:06.943","Green","Track","0.469","0.834","10.270","10.921","14.881","5.910","9.735","2.772","147.921"
"44","GTD","John Potter","35","54.802","50:07.966","Green","Track","0.482","0.855","10.403","10.833","14.059","5.719","9.636","2.815","143.932"
"85","PC","Misha Goikhberg","40","53.233","50:10.293","Green","Track","0.450","0.800","9.895","10.517","13.880","5.378","9.589","2.724","154.167"
"22","GTD","Cooper MacNeil","33","55.075","50:10.470","Green","Track","0.477","0.851","10.269","10.946","14.125","5.667","9.878","2.862","145.440"
"97","GTD","Markus Palttala","37","54.803","50:11.691","Green","Track","0.467","0.831","10.380","10.966","14.022","5.662","9.683","2.792","148.555"
"62","GTLM","Giancarlo Fisichella","36","52.235","50:11.814","Green","Track","0.480","0.853","9.600","10.657","13.434","5.257","9.221","2.733","144.531"
"63","GTD","Christina Nielsen","38","55.222","50:15.221","Green","Track","0.484","0.859","10.368","11.238","14.117","5.695","9.650","2.811","143.337"
"912","GTLM","Earl Bamber","32","53.676","50:18.481","Green","Track","0.476","0.847","9.698","10.483","14.604","5.614","9.210","2.744","145.746"
"52","PC","Robert Alon","39","2:42.375","50:19.753","Green","Track","0.000","0.000","14.748","11.290","14.598","6.491","9.802","2.739","0.000"
"48","GTD","Bryan Sellers","32","56.957","50:21.829","Green","Track","0.525","0.923","10.317","12.082","14.051","6.636","9.618","2.805","132.143"
"16","GTD","Corey Lewis","32","54.838","50:24.609","Green","Track","0.474","0.843","10.313","11.068","14.002","5.656","9.643","2.839","146.361"
"38","PC","Kyle Marcelli","32","50.106","50:24.688","Green","Track","0.448","0.800","9.359","10.119","13.095","5.091","8.600","2.594","154.855"
"25","GTLM","Dirk Werner","34","52.946","50:27.649","Green","Track","0.474","0.849","10.001","10.490","13.797","5.356","9.215","2.764","146.361"
"540","GTD","Timothy Pappas","38","55.606","50:34.845","Green","Track","0.481","0.857","10.428","11.218","14.238","5.846","9.706","2.832","144.231"
"73","GTD","Patrick Lindsey","32","56.282","50:36.093","Green","Track","0.519","0.918","10.592","11.049","14.447","6.282","9.677","2.798","133.671"
"33","GTD","Ben Keating","33","55.024","50:36.730","Green","Track","0.472","0.840","10.359","11.164","14.054","5.664","9.676","2.795","146.981"
"4","GTLM","Tommy Milner","38","2:34.186","50:40.431","Green","Track","0.000","0.000","12.060","10.782","14.439","5.542","9.584","2.842","0.000"
"27","GTD","Cedric Sbirrazzuoli","33","1:38.368","50:41.655","Green","Pit","0.471","0.837","10.357","11.353","14.097","6.015","13.113","42.125","147.293"
"3","GTLM","Antonio Garcia","40","51.816","50:42.838","Green","Track","0.469","0.838","9.654","10.143","13.671","5.241","9.044","2.756","147.921"
"8","PC","Alex Popow","33","1:00.502","50:45.084","Green","Track","0.000","0.000","12.804","10.579","14.001","5.294","8.675","2.617","0.000"
"66","GTLM","Dirk Mueller","22","52.602","50:46.366","Green","Track","0.469","0.833","9.858","10.497","13.643","5.418","9.152","2.732","147.921"
"54","PC","Jonathan Bennett","35","51.372","50:49.635","Green","Track","0.451","0.805","9.752","10.576","13.233","5.145","8.780","2.630","153.825"
"20","PC","Johnny Mowlem","34","52.946","50:57.258","Green","Track","0.448","0.800","9.861","10.186","14.844","5.290","8.871","2.646","154.855"
"911","GTLM","Patrick Pilet","30","7:34.081","50:58.655","Green","Pit","0.466","0.832","9.882","10.627","13.982","5.726","11.384","401.182","148.873"
"44","GTD","John Potter","36","54.464","51:02.430","Green","Track","0.475","0.846","10.428","10.795","13.985","5.645","9.485","2.805","146.053"
"85","PC","Misha Goikhberg","41","52.152","51:02.445","Green","Track","0.460","0.819","9.919","10.628","13.448","5.199","9.005","2.674","150.815"
"62","GTLM","Giancarlo Fisichella","37","54.054","51:05.868","Green","Track","0.464","0.830","9.795","11.379","13.863","5.435","9.522","2.766","149.515"
"22","GTD","Cooper MacNeil","34","55.384","51:05.854","Green","Track","0.480","0.857","10.317","11.365","14.172","5.679","9.686","2.828","144.531"
"88","PC","Mark Kvamme","37","1:01.226","51:08.169","Green","Track","0.465","0.827","12.999","13.181","15.240","5.801","9.938","2.775","149.194"
"97","GTD","Markus Palttala","38","56.794","51:08.485","Green","Track","0.468","0.834","10.443","11.457","15.280","5.735","9.784","2.793","148.237"
"63","GTD","Christina Nielsen","39","54.733","51:09.954","Green","Track","0.474","0.845","10.306","11.014","14.025","5.639","9.618","2.812","146.361"
"912","GTLM","Earl Bamber","33","52.097","51:10.578","Green","Track","0.465","0.832","9.581","10.272","13.556","5.404","9.230","2.757","149.194"
"52","PC","Robert Alon","40","52.862","51:12.615","Green","Track","0.467","0.880","10.216","10.671","13.873","5.299","8.819","2.637","148.555"
"38","PC","Kyle Marcelli","33","50.680","51:15.368","Green","Track","0.441","0.789","9.383","10.019","13.084","5.133","9.146","2.685","157.313"
"48","GTD","Bryan Sellers","33","53.537","51:15.366","Green","Track","0.472","0.840","9.966","10.716","13.794","5.430","9.533","2.786","146.981"
"25","GTLM","Dirk Werner","35","52.481","51:20.130","Green","Track","0.468","0.834","9.719","10.452","13.671","5.327","9.241","2.769","148.237"
"540","GTD","Timothy Pappas","39","55.473","51:30.318","Green","Track","0.478","0.853","10.411","11.254","14.151","5.668","9.809","2.849","145.136"
"73","GTD","Patrick Lindsey","33","54.594","51:30.687","Green","Track","0.473","0.842","10.251","10.808","13.996","5.615","9.756","2.853","146.670"
"33","GTD","Ben Keating","34","54.957","51:31.687","Green","Track","0.469","0.836","10.351","11.097","14.147","5.662","9.592","2.803","147.921"
"4","GTLM","Tommy Milner","39","53.523","51:33.954","Green","Track","0.479","0.877","10.221","10.559","13.870","5.402","9.314","2.801","144.833"
"3","GTLM","Antonio Garcia","41","51.779","51:34.617","Green","Track","0.467","0.834","9.638","10.271","13.611","5.255","8.984","2.719","148.555"
"8","PC","Alex Popow","34","51.108","51:36.192","Green","Track","0.445","0.794","9.779","10.382","13.490","5.085","8.540","2.593","155.899"
"66","GTLM","Dirk Mueller","23","52.062","51:38.428","Green","Track","0.463","0.825","9.781","10.434","13.506","5.289","9.044","2.720","149.838"
"54","PC","Jonathan Bennett","36","51.716","51:41.351","Green","Track","0.447","0.798","9.913","10.476","13.409","5.220","8.828","2.625","155.201"
"27","GTD","Cedric Sbirrazzuoli","34","1:06.209","51:47.864","Green","Track","0.000","0.000","13.642","11.727","14.567","5.822","10.812","2.995","0.000"
"20","PC","Johnny Mowlem","35","51.065","51:48.323","Green","Track","0.449","0.803","9.692","10.125","13.328","5.180","8.852","2.636","154.510"
"85","PC","Misha Goikhberg","42","51.286","51:53.731","Green","Track","0.453","0.812","9.792","10.479","13.372","5.132","8.637","2.609","153.146"
"44","GTD","John Potter","37","55.108","51:57.538","Green","Track","0.477","0.866","10.644","10.950","14.202","5.665","9.500","2.804","145.440"
"62","GTLM","Giancarlo Fisichella","38","53.251","51:59.119","Green","Track","0.467","0.836","10.172","11.102","13.525","5.330","9.108","2.711","148.555"
"911","GTLM","Patrick Pilet","31","1:01.992","52:00.647","Green","Track","0.000","0.000","12.070","11.631","14.047","5.591","9.343","2.791","0.000"
"22","GTD","Cooper MacNeil","35","56.022","52:01.876","Green","Track","0.482","0.852","10.591","11.576","14.189","5.781","9.720","2.831","143.932"
"88","PC","Mark Kvamme","38","55.024","52:03.193","Green","Track","0.464","0.831","10.603","10.891","14.211","5.600","9.678","2.746","149.515"
"912","GTLM","Earl Bamber","34","54.393","52:04.971","Green","Track","0.466","0.834","9.918","11.049","14.155","5.348","9.773","2.850","148.873"
"52","PC","Robert Alon","41","52.811","52:05.426","Green","Track","0.449","0.800","9.727","10.478","13.694","5.995","9.037","2.631","154.510"
"63","GTD","Christina Nielsen","40","57.508","52:07.462","Green","Track","0.474","0.842","10.272","11.135","14.964","6.685","10.270","2.866","146.361"
"48","GTD","Bryan Sellers","34","54.925","52:10.291","Green","Track","0.473","0.855","10.361","11.010","14.321","5.535","9.579","2.791","146.670"
"25","GTLM","Dirk Werner","36","52.008","52:12.138","Green","Track","0.468","0.835","9.624","10.197","13.790","5.316","9.046","2.732","148.237"
"540","GTD","Timothy Pappas","40","55.255","52:25.573","Green","Track","0.482","0.857","10.331","11.152","14.068","5.803","9.726","2.836","143.932"
"33","GTD","Ben Keating","35","55.086","52:26.773","Green","Track","0.472","0.841","10.314","11.166","14.064","5.656","9.766","2.807","146.981"
"4","GTLM","Tommy Milner","40","53.004","52:26.958","Green","Track","0.473","0.849","9.853","10.440","13.928","5.366","9.312","2.783","146.670"
"8","PC","Alex Popow","35","51.196","52:27.388","Green","Track","0.441","0.790","9.619","10.401","13.481","5.156","8.700","2.608","157.313"
"73","GTD","Patrick Lindsey","34","56.895","52:27.582","Green","Track","0.481","0.854","10.437","11.076","13.959","5.783","10.037","4.268","144.231"
"7","PC","Jose Gutierrez","35","4:47.805","52:27.658","Green","Pit","0.447","0.824","10.167","10.488","13.450","5.370","12.681","234.378","155.201"
"66","GTLM","Dirk Mueller","24","52.040","52:30.468","Green","Track","0.463","0.826","9.886","10.383","13.513","5.269","8.979","2.721","149.838"
"54","PC","Jonathan Bennett","37","51.040","52:32.391","Green","Track","0.447","0.798","9.580","10.489","13.210","5.158","8.750","2.608","155.201"
"96","GTD","Bret Curtis","35","2:50.862","52:34.861","Green","Pit","0.474","0.844","10.586","11.249","14.519","5.796","13.130","114.264","146.361"
"20","PC","Johnny Mowlem","36","51.841","52:40.164","Green","Track","0.448","0.802","10.323","10.564","13.220","5.108","8.746","2.630","154.855"
"27","GTD","Cedric Sbirrazzuoli","35","55.669","52:43.533","Green","Track","0.497","0.882","10.499","11.783","13.904","5.623","9.677","2.804","139.588"
"85","PC","Misha Goikhberg","43","51.159","52:44.890","Green","Track","0.445","0.795","9.577","10.399","13.373","5.144","8.777","2.649","155.899"
"3","GTLM","Antonio Garcia","42","1:11.730","52:46.347","Green","Pit","0.463","0.828","10.804","15.107","16.282","5.371","11.082","11.793","149.838"
"62","GTLM","Giancarlo Fisichella","39","52.387","52:51.506","Green","Track","0.462","0.824","9.730","10.485","13.589","5.501","9.079","2.717","150.162"
"44","GTD","John Potter","38","55.077","52:52.615","Green","Track","0.474","0.844","10.405","10.808","14.072","5.981","9.672","2.821","146.361"
"911","GTLM","Patrick Pilet","32","52.981","52:53.628","Green","Track","0.474","0.845","9.791","10.546","13.799","5.541","9.208","2.777","146.361"
"22","GTD","Cooper MacNeil","36","54.855","52:56.731","Green","Track","0.477","0.849","10.348","10.958","13.957","5.720","9.711","2.835","145.440"
"6","GTD","Robin Liddell","31","11:09.351","52:56.920","Green","Pit","0.477","0.848","10.129","10.940","14.066","5.632","12.333","614.926","145.440"
"88","PC","Mark Kvamme","39","54.571","52:57.764","Green","Track","0.462","0.823","10.363","10.751","14.310","5.547","9.555","2.760","150.162"
"912","GTLM","Earl Bamber","35","52.944","52:57.915","Green","Track","0.481","0.856","9.662","10.361","13.788","5.519","9.509","2.768","144.231"
"52","PC","Robert Alon","42","52.828","52:58.254","Green","Track","0.450","0.843","9.844","10.458","13.849","5.396","9.217","2.771","154.167"
"63","GTD","Christina Nielsen","41","54.281","53:01.743","Green","Track","0.482","0.857","10.258","10.957","13.838","5.537","9.541","2.811","143.932"
"48","GTD","Bryan Sellers","35","53.394","53:03.685","Green","Track","0.470","0.838","10.016","10.626","13.748","5.457","9.468","2.771","147.606"
"25","GTLM","Dirk Werner","37","51.648","53:03.786","Green","Track","0.464","0.828","9.564","10.227","13.466","5.316","9.049","2.734","149.515"
"97","GTD","Markus Palttala","39","1:59.138","53:07.623","Green","Pit","0.471","0.842","10.994","11.294","14.237","5.721","12.304","63.275","147.293"
"67","GTLM","Richard Westbrook","30","5:40.976","53:11.789","Green","Track","0.000","0.000","14.325","11.832","14.904","5.788","9.656","2.819","0.000"
"27","GTD","Cedric Sbirrazzuoli","36","55.076","53:38.609","Green","Track","0.472","0.839","10.018","10.936","13.909","6.225","9.869","2.808","146.981"
"62","GTLM","Giancarlo Fisichella","40","51.832","53:43.338","Green","Track","0.461","0.824","9.654","10.402","13.401","5.262","9.108","2.720","150.488"
"9","GTD","Lawson Aschenbach","30","5:16.580","53:46.027","Green","Pit","0.473","0.846","10.108","10.727","14.412","5.786","13.877","260.351","146.670"
"911","GTLM","Patrick Pilet","33","53.969","53:47.597","Green","Track","0.472","0.841","9.809","10.701","14.094","5.777","9.478","2.797","146.981"
"44","GTD","John Potter","39","55.751","53:48.366","Green","Track","0.476","0.000","0.000","0.000","0.000","0.000","0.000","0.000","145.746"
"912","GTLM","Earl Bamber","36","52.632","53:50.547","Green","Track","0.469","0.835","9.767","10.658","13.869","5.275","9.041","2.718","147.921"
"22","GTD","Cooper MacNeil","37","57.853","53:54.584","Green","Track","0.476","0.850","10.406","11.018","15.354","6.752","10.144","2.853","145.746"
"88","PC","Mark Kvamme","40","57.340","53:55.104","Green","Track","0.462","0.847","10.908","10.845","14.490","6.640","10.326","2.822","150.162"
"52","PC","Robert Alon","43","56.894","53:55.148","Green","Track","0.486","0.883","10.681","10.797","14.329","6.869","10.071","2.778","142.747"
"25","GTLM","Dirk Werner","38","52.503","53:56.289","Green","Track","0.463","0.826","9.909","10.268","13.475","5.507","9.326","2.729","149.838"
"63","GTD","Christina Nielsen","42","56.077","53:57.820","Green","Track","0.474","0.846","10.218","10.904","13.885","6.020","10.868","2.862","146.361"
"48","GTD","Bryan Sellers","36","54.618","53:58.303","Green","Track","0.465","0.859","10.620","10.737","14.022","5.496","9.647","2.772","149.194"
"6","GTD","Robin Liddell","32","1:05.641","54:02.561","Green","Track","0.000","0.000","13.344","10.988","16.464","5.692","9.777","2.880","0.000"
"67","GTLM","Richard Westbrook","31","55.325","54:07.114","Green","Track","0.474","0.876","10.485","10.925","14.459","5.650","9.635","2.821","146.361"
"97","GTD","Markus Palttala","40","1:02.262","54:09.885","Green","Track","0.000","0.000","12.419","11.166","14.149","5.658","9.557","2.785","0.000"
"8","PC","Alex Popow","37","50.805","54:11.704","Green","Track","0.452","0.805","9.577","10.254","13.422","5.185","8.522","2.588","153.485"
"4","GTLM","Tommy Milner","42","52.812","54:13.777","Green","Track","0.475","0.856","10.126","10.439","13.751","5.278","9.127","2.760","146.053"
"54","PC","Jonathan Bennett","39","52.295","54:17.034","Green","Track","0.450","0.812","10.013","10.622","13.314","5.161","9.224","2.699","154.167"
"540","GTD","Timothy Pappas","42","56.203","54:17.079","Green","Track","0.478","0.849","10.834","11.297","14.250","5.809","9.847","2.839","145.136"
"33","GTD","Ben Keating","37","55.416","54:19.665","Green","Track","0.471","0.838","10.271","11.374","14.289","5.651","9.706","2.816","147.293"
"7","PC","Jose Gutierrez","37","52.347","54:20.414","Green","Track","0.449","0.803","9.756","10.349","13.502","5.508","9.276","2.704","154.510"
"73","GTD","Patrick Lindsey","36","54.799","54:20.989","Green","Track","0.470","0.837","10.250","11.039","13.918","5.573","9.876","2.836","147.606"
"20","PC","Johnny Mowlem","38","50.631","54:21.363","Green","Track","0.443","0.792","9.651","10.153","13.233","5.089","8.667","2.603","156.603"
"85","PC","Misha Goikhberg","45","51.951","54:29.202","Green","Track","0.448","0.799","9.590","10.474","13.362","5.884","8.779","2.615","154.855"
"96","GTD","Bret Curtis","37","54.832","54:30.599","Green","Track","0.466","0.832","9.919","10.809","13.976","6.363","9.691","2.776","148.873"
"27","GTD","Cedric Sbirrazzuoli","37","53.978","54:32.587","Green","Track","0.471","0.839","9.920","10.899","14.008","5.566","9.501","2.774","147.293"
"38","PC","Kyle Marcelli","35","59.939","54:33.165","Green","Track","0.000","0.000","12.227","11.589","13.341","5.087","8.562","2.596","0.000"
"16","GTD","Corey Lewis","33","4:09.887","54:34.496","Green","Pit","0.474","0.845","10.528","11.182","13.975","5.717","11.702","195.464","146.361"
"62","GTLM","Giancarlo Fisichella","41","52.156","54:35.494","Green","Track","0.461","0.825","9.709","10.407","13.529","5.335","9.148","2.742","150.488"
"911","GTLM","Patrick Pilet","34","52.510","54:40.107","Green","Track","0.473","0.845","9.785","10.382","13.661","5.378","9.202","2.784","146.670"
"44","GTD","John Potter","40","54.558","54:42.924","Green","Track","0.476","0.847","10.375","10.787","14.104","5.642","9.525","2.802","145.746"
"912","GTLM","Earl Bamber","37","52.472","54:43.019","Green","Track","0.462","0.824","9.559","10.192","13.642","5.587","9.455","2.751","150.162"
"9","GTD","Lawson Aschenbach","31","1:01.708","54:47.735","Green","Track","0.000","0.000","12.302","10.830","14.384","5.518","9.380","2.810","0.000"
"52","PC","Robert Alon","44","53.296","54:48.444","Green","Track","0.465","0.832","10.194","10.782","14.441","5.241","8.714","2.627","149.194"
"25","GTLM","Dirk Werner","39","53.144","54:49.433","Green","Track","0.462","0.824","9.966","10.713","13.949","5.409","9.090","2.731","150.162"
"22","GTD","Cooper MacNeil","38","56.341","54:50.925","Green","Track","0.479","0.854","10.428","10.884","15.036","6.062","9.776","2.822","144.833"
"88","PC","Mark Kvamme","41","56.287","54:51.391","Green","Track","0.471","0.842","10.959","11.650","13.869","5.844","9.886","2.766","147.293"
"48","GTD","Bryan Sellers","37","55.303","54:53.606","Green","Track","0.465","0.829","10.346","10.704","14.080","6.450","9.640","2.789","149.194"
"6","GTD","Robin Liddell","33","54.543","54:57.104","Green","Track","0.485","0.866","10.153","10.896","14.081","5.554","9.648","2.860","143.041"
"67","GTLM","Richard Westbrook","32","53.131","55:00.245","Green","Track","0.475","0.850","10.018","10.545","13.783","5.443","9.259","2.758","146.053"
"23","GTD","Mario Farnbacher","16","26:09.268","55:02.266","Green","Pit","0.000","0.000","15.439","12.067","14.838","6.006","13.347","1581.780","0.000"
"8","PC","Alex Popow","38","52.372","55:04.076","Green","Track","0.442","0.789","9.566","10.378","13.502","5.713","9.299","2.683","156.957"
"97","GTD","Markus Palttala","41","54.809","55:04.694","Green","Track","0.469","0.838","10.133","10.920","13.988","5.711","9.963","2.787","147.921"
"4","GTLM","Tommy Milner","43","52.486","55:06.263","Green","Track","0.468","0.839","9.837","10.313","13.835","5.278","9.153","2.763","148.237"
"63","GTD","Christina Nielsen","43","1:08.508","55:06.328","Green","Pit","0.480","0.854","11.137","11.384","14.496","6.200","11.176","12.781","144.531"
"54","PC","Jonathan Bennett","40","51.901","55:08.935","Green","Track","0.458","0.818","9.822","10.590","13.518","5.303","8.775","2.617","151.474"
"3","GTLM","Antonio Garcia","43","2:24.574","55:10.921","Green","Track","0.000","0.000","16.585","11.433","15.514","5.404","9.101","2.752","0.000"
"7","PC","Jose Gutierrez","38","53.003","55:13.417","Green","Track","0.458","0.816","9.850","10.751","13.599","5.402","9.415","2.712","151.474"
"540","GTD","Timothy Pappas","43","56.336","55:13.415","Green","Track","0.481","0.859","10.764","11.252","14.556","5.824","9.776","2.824","144.231"
"20","PC","Johnny Mowlem","39","52.684","55:14.047","Green","Track","0.442","0.794","10.659","10.380","13.417","5.495","8.882","2.615","156.957"
"33","GTD","Ben Keating","38","55.996","55:15.661","Green","Track","0.474","0.843","10.290","11.454","14.194","6.044","9.864","2.833","146.361"
"73","GTD","Patrick Lindsey","37","57.027","55:18.016","Green","Track","0.477","0.849","11.254","11.760","14.206","6.259","9.434","2.788","145.440"
"85","PC","Misha Goikhberg","46","51.022","55:20.224","Green","Track","0.447","0.798","9.617","10.466","13.299","5.124","8.648","2.623","155.201"
"38","PC","Kyle Marcelli","36","50.868","55:24.033","Green","Track","0.443","0.792","9.645","10.614","13.186","5.055","8.545","2.588","156.603"
"96","GTD","Bret Curtis","38","53.457","55:24.056","Green","Track","0.469","0.836","9.957","10.730","13.920","5.469","9.297","2.779","147.921"
"27","GTD","Cedric Sbirrazzuoli","38","54.749","55:27.336","Green","Track","0.469","0.834","9.993","11.147","14.257","5.672","9.594","2.783","147.921"
"62","GTLM","Giancarlo Fisichella","42","52.483","55:27.977","Green","Track","0.466","0.831","9.898","10.468","13.594","5.347","9.154","2.725","148.873"
"911","GTLM","Patrick Pilet","35","52.670","55:32.777","Green","Track","0.473","0.844","9.783","10.371","13.809","5.408","9.206","2.776","146.670"
"912","GTLM","Earl Bamber","38","52.708","55:35.727","Green","Track","0.467","0.833","9.844","10.529","13.944","5.285","9.080","2.726","148.555"
"16","GTD","Corey Lewis","34","1:03.166","55:37.662","Green","Track","0.000","0.000","12.519","10.998","14.821","5.718","9.741","2.832","0.000"
"44","GTD","John Potter","41","55.379","55:38.303","Green","Track","0.473","0.861","10.764","10.888","14.192","5.734","9.643","2.824","146.670"
"52","PC","Robert Alon","45","53.139","55:41.583","Green","Track","0.447","0.798","9.840","10.573","14.103","5.633","9.079","2.666","155.201"
"9","GTD","Lawson Aschenbach","32","53.921","55:41.656","Green","Track","0.477","0.850","10.057","10.716","14.194","5.460","9.369","2.798","145.440"
"22","GTD","Cooper MacNeil","39","54.939","55:45.864","Green","Track","0.475","0.849","10.353","10.806","14.258","5.675","9.686","2.837","146.053"
"88","PC","Mark Kvamme","42","54.919","55:46.310","Green","Track","0.464","0.827","10.599","10.873","13.947","5.697","9.747","2.765","149.515"
"48","GTD","Bryan Sellers","38","53.846","55:47.452","Green","Track","0.470","0.837","9.961","10.778","13.912","5.453","9.617","2.818","147.606"
"6","GTD","Robin Liddell","34","54.196","55:51.300","Green","Track","0.483","0.861","10.181","10.771","13.898","5.487","9.659","2.856","143.634"
"67","GTLM","Richard Westbrook","33","51.970","55:52.215","Green","Track","0.467","0.833","9.675","10.406","13.502","5.327","9.038","2.722","148.555"
"8","PC","Alex Popow","39","50.150","55:54.226","Green","Track","0.454","0.810","9.585","10.127","13.121","4.962","8.509","2.582","152.808"
"4","GTLM","Tommy Milner","44","52.962","55:59.225","Green","Track","0.469","0.838","9.761","10.291","14.147","5.514","9.193","2.749","147.921"
"97","GTD","Markus Palttala","42","55.291","55:59.985","Green","Track","0.469","0.836","10.269","10.862","14.508","5.983","9.573","2.791","147.921"
"54","PC","Jonathan Bennett","41","51.193","56:00.128","Green","Track","0.445","0.795","9.700","10.438","13.321","5.175","8.723","2.596","155.899"
"3","GTLM","Antonio Garcia","44","52.014","56:02.935","Green","Track","0.467","0.837","9.751","10.226","13.725","5.250","9.023","2.735","148.555"
"20","PC","Johnny Mowlem","40","53.021","56:07.068","Green","Track","0.445","0.793","10.402","11.124","13.613","5.169","8.837","2.638","155.899"
"23","GTD","Mario Farnbacher","17","1:06.866","56:09.132","Green","Track","0.000","0.000","14.727","12.000","15.135","5.844","9.780","2.863","0.000"
"540","GTD","Timothy Pappas","44","57.335","56:10.750","Green","Track","0.481","0.852","10.701","11.848","14.773","5.786","10.012","2.882","144.231"
"33","GTD","Ben Keating","39","55.414","56:11.075","Green","Track","0.474","0.843","10.287","11.170","14.293","5.713","9.816","2.818","146.361"
"73","GTD","Patrick Lindsey","38","54.373","56:12.389","Green","Track","0.470","0.839","10.233","10.863","13.968","5.532","9.680","2.788","147.606"
"85","PC","Misha Goikhberg","47","52.481","56:12.705","Green","Track","0.447","0.796","9.593","10.418","13.361","5.252","9.873","2.741","155.201"
"38","PC","Kyle Marcelli","37","49.758","56:13.791","Green","Track","0.443","0.792","9.341","10.036","13.017","5.017","8.529","2.583","156.603"
"96","GTD","Bret Curtis","39","53.947","56:18.003","Green","Track","0.470","0.836","10.120","10.830","14.089","5.517","9.321","2.764","147.606"
"27","GTD","Cedric Sbirrazzuoli","39","53.907","56:21.243","Green","Track","0.469","0.834","10.086","10.921","13.734","5.539","9.560","2.764","147.921"
"62","GTLM","Giancarlo Fisichella","43","53.384","56:21.361","Green","Track","0.461","0.825","9.738","10.946","13.768","5.465","9.427","2.754","150.488"
"911","GTLM","Patrick Pilet","36","52.867","56:25.644","Green","Track","0.472","0.842","9.753","10.472","13.864","5.495","9.196","2.773","146.981"
"912","GTLM","Earl Bamber","39","51.833","56:27.560","Green","Track","0.463","0.827","9.557","10.324","13.700","5.263","8.984","2.715","149.838"
"16","GTD","Corey Lewis","35","54.696","56:32.358","Green","Track","0.476","0.848","10.332","11.021","14.027","5.656","9.551","2.785","145.746"
"52","PC","Robert Alon","46","51.407","56:32.990","Green","Track","0.454","0.810","9.736","10.189","13.031","5.301","9.199","2.687","152.808"
"44","GTD","John Potter","42","54.806","56:33.109","Green","Track","0.476","0.848","10.275","10.925","14.124","5.710","9.626","2.822","145.746"
"25","GTLM","Dirk Werner","40","1:46.605","56:36.038","Green","Pit","0.463","0.827","9.667","10.213","14.303","5.396","11.167","54.569","149.838"
"22","GTD","Cooper MacNeil","40","54.738","56:40.602","Green","Track","0.477","0.854","10.375","10.873","14.024","5.639","9.665","2.831","145.440"
"88","PC","Mark Kvamme","43","54.802","56:41.112","Green","Track","0.465","0.838","10.661","10.938","13.938","5.580","9.630","2.752","149.194"
"48","GTD","Bryan Sellers","39","56.242","56:43.694","Green","Track","0.473","0.844","10.120","12.030","14.847","5.610","9.522","2.796","146.670"
"8","PC","Alex Popow","40","50.954","56:45.180","Green","Track","0.442","0.789","9.425","10.302","13.290","5.373","8.714","2.619","156.957"
"6","GTD","Robin Liddell","35","55.624","56:46.924","Green","Track","0.482","0.859","10.228","10.828","14.164","5.970","10.236","2.857","143.932"
"67","GTLM","Richard Westbrook","34","57.391","56:49.606","Green","Track","0.461","0.824","9.647","12.066","16.520","5.946","9.186","2.741","150.488"
"4","GTLM","Tommy Milner","45","51.970","56:51.195","Green","Track","0.468","0.836","9.763","10.193","13.633","5.248","9.074","2.755","148.237"
"54","PC","Jonathan Bennett","42","51.606","56:51.734","Green","Track","0.442","0.789","9.911","10.439","13.333","5.285","8.790","2.617","156.957"
"97","GTD","Markus Palttala","43","54.808","56:54.793","Green","Track","0.469","0.836","10.532","11.085","13.910","5.557","9.607","2.812","147.921"
"3","GTLM","Antonio Garcia","45","51.851","56:54.786","Green","Track","0.466","0.833","9.614","10.135","13.662","5.298","9.093","2.750","148.873"
"66","GTLM","Dirk Mueller","26","3:21.575","56:57.052","Green","Track","0.000","0.000","12.206","10.428","13.738","6.140","9.154","2.723","0.000"
"20","PC","Johnny Mowlem","41","50.620","56:57.688","Green","Track","0.449","0.803","9.595","10.151","13.241","5.090","8.681","2.610","154.510"
