"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","SP5","SPI"
"4","GTLM","Tommy Milner","6","2:29.895","39:48.303","Green","Pit","5.679","5.512","24.305","14.957","44.040","28.442","0.618","12.640","4.086","9.616","137.173","42.273"
"3","GTLM","Antonio Garcia","7","2:24.876","39:55.704","Green","Pit","5.655","5.580","27.934","17.880","29.954","29.923","0.669","13.458","4.226","9.597","126.716","40.873"
"25","GTLM","Bill Auberlen","4","2:13.544","40:00.458","Green","Pit","5.572","5.477","24.390","15.452","28.109","28.637","0.624","12.061","3.643","9.579","135.854","47.413"
"62","GTLM","Toni Vilander","7","2:12.868","40:13.864","Green","Pit","5.694","5.466","24.319","14.972","26.554","27.606","0.552","12.022","5.133","10.550","153.574","33.650"
"911","GTLM","Patrick Pilet","7","2:21.208","40:50.161","Green","Pit","5.659","5.548","24.315","15.145","30.851","32.357","0.714","13.076","3.876","9.667","118.729","44.563"
"912","GTLM","Frederic Makowiecki","7","2:14.754","41:02.983","Green","Pit","5.687","5.667","24.255","15.083","27.011","29.001","0.737","14.021","3.594","9.698","115.024","48.060"
"66","GTLM","Dirk Mueller","3","9:13.162","43:33.291","Green","Pit","5.675","5.519","24.297","17.221","30.691","33.758","0.742","13.160","4.070","418.029","114.249","42.439"
"67","GTLM","Richard Westbrook","4","7:38.081","44:26.928","Green","Pit","5.699","5.495","26.370","16.232","27.857","28.128","0.572","11.527","3.674","332.527","148.204","47.013"
"52","PC","Tom Kimber-Smith","1","32:32.240","52:22.428","Green","Track","1829.908","9.760","26.247","16.099","27.511","27.488","0.526","10.663","1.409","2.629","161.165","122.589"
"85","PC","Misha Goikhberg","1","32:21.821","52:23.396","Green","Track","1813.497","10.554","28.082","16.390","28.751","28.384","0.622","11.496","1.418","2.627","136.291","121.810"
"20","PC","Johnny Mowlem","1","9:56.908","52:29.986","Green","Track","474.636","9.891","26.699","15.584","27.149","27.516","0.536","10.837","1.419","2.641","158.158","121.725"
"8","PC","Alex Popow","1","26:31.393","52:37.885","Green","Track","1464.252","10.177","28.561","15.936","28.506","28.226","0.548","11.138","1.411","2.638","154.695","122.415"
"88","PC","Sean Johnston","1","10:32.720","53:10.879","Green","Track","502.484","12.368","29.319","16.601","28.494","27.860","0.537","11.010","1.410","2.637","157.864","122.502"
"38","PC","James French","1","2:38.025","53:31.901","Green","Track","23.200","10.930","28.067","16.488","30.060","29.323","0.722","14.298","1.821","3.116","117.414","94.853"
"54","PC","Colin Braun","1","1:57.375","54:15.880","Green","Track","5.487","5.353","23.846","14.680","26.281","26.807","0.531","10.374","1.400","2.616","159.647","123.377"
"52","PC","Tom Kimber-Smith","2","1:58.119","54:20.547","Green","Track","5.537","5.459","24.017","14.836","26.318","27.132","0.530","10.304","1.385","2.601","159.949","124.713"
"85","PC","Misha Goikhberg","2","2:01.066","54:24.462","Green","Track","5.629","5.852","24.918","15.435","26.895","27.310","0.527","10.488","1.402","2.610","160.859","123.201"
"20","PC","Johnny Mowlem","2","2:00.876","54:30.862","Green","Track","5.594","5.698","24.422","15.094","27.741","27.381","0.531","10.412","1.394","2.609","159.647","123.908"
"8","PC","Alex Popow","2","1:58.722","54:36.607","Green","Track","5.554","5.695","24.678","15.010","26.072","26.868","0.530","0.000","0.000","2.612","159.949","0.000"
"88","PC","Sean Johnston","2","1:59.326","55:10.205","Green","Track","5.576","5.487","24.349","15.041","26.574","27.036","0.532","10.710","1.402","2.619","159.347","123.201"
"54","PC","Colin Braun","2","1:55.717","56:11.597","Green","Track","5.492","5.357","23.713","14.627","25.560","26.321","0.528","10.144","1.385","2.590","160.554","124.713"
"52","PC","Tom Kimber-Smith","3","1:56.195","56:16.742","Green","Track","5.491","5.444","23.951","14.602","25.710","26.407","0.530","10.085","1.384","2.591","159.949","124.803"
"85","PC","Misha Goikhberg","3","1:58.685","56:23.147","Green","Track","5.549","5.467","24.364","14.998","26.295","27.096","0.529","10.386","1.397","2.604","160.251","123.642"
