"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP4","SP5"
"63","GTD","Christina Nielsen","12","2:11.117","1:06:41.879","Green","Track","1.473","20.785","25.964","9.506","9.865","0.462","4.665","0.417","23.634","25.728","8.618","145.243","160.917"
"60","P","Oswaldo Negri Jr.","14","2:31.350","1:06:48.362","Green","Track","1.347","22.441","31.079","15.632","17.159","0.613","5.892","0.630","24.344","24.320","7.893","109.465","106.512"
"48","GTD","Madison Snow","13","2:10.307","1:06:50.042","Green","Track","1.473","20.526","24.956","9.722","9.986","0.465","4.649","0.417","23.485","25.865","8.763","144.306","160.917"
"27","GTD","Paola Ruberti","13","2:11.973","1:06:54.263","Green","Track","1.483","20.632","25.358","9.483","9.951","0.465","4.661","0.417","23.882","26.683","8.958","144.306","160.917"
"44","GTD","John Potter","13","2:11.574","1:06:57.711","Green","Track","1.492","21.028","25.076","9.674","9.986","0.466","4.702","0.421","24.053","25.871","8.805","143.996","159.388"
"16","GTD","Corey Lewis","14","2:11.545","1:06:58.141","Green","Track","1.479","21.372","25.271","9.608","9.872","0.460","4.621","0.416","23.675","26.053","8.718","145.875","161.304"
"25","GTLM","Dirk Werner","12","5:36.552","1:06:58.325","Green","Pit","5.968","23.449","25.067","9.556","11.792","0.799","10.647","1.258","28.387","25.731","193.898","83.983","53.340"
"85","PC","Misha Goikhberg","14","2:06.608","1:06:58.851","Green","Track","1.402","20.140","24.395","9.727","9.320","0.441","4.481","0.407","23.358","24.745","8.192","152.159","164.870"
"67","GTLM","Ryan Briscoe","10","2:19.531","1:07:06.803","Green","Track","5.953","26.560","25.148","9.256","9.723","0.456","4.648","0.453","23.450","25.283","8.601","147.154","148.129"
"007","GTD","Ben Barker","14","2:11.046","1:07:06.764","Green","Track","1.491","21.100","25.145","9.687","9.832","0.461","4.714","0.424","23.802","25.645","8.745","145.558","158.260"
"90","P","Ryan Dalziel","13","2:11.312","1:07:07.115","Green","Track","6.024","23.114","24.015","9.213","9.247","0.434","4.410","0.399","22.787","23.590","8.079","154.614","168.176"
"9","GTD","Matt Bell","14","2:11.155","1:07:12.314","Green","Track","1.489","20.671","25.584","9.842","9.995","0.460","4.679","0.418","23.539","25.650","8.828","145.875","160.532"
"912","GTLM","Earl Bamber","14","2:06.845","1:07:12.508","Green","Track","1.473","20.108","24.345","9.372","9.791","0.464","4.692","0.421","22.857","24.753","8.569","144.617","159.388"
"20","PC","Matthew McMurry","15","2:03.429","1:07:14.372","Green","Track","1.401","19.602","23.356","9.193","9.257","0.438","4.473","0.406","22.344","24.714","8.245","153.202","165.277"
"31","P","Eric Curran","15","2:03.181","1:07:19.662","Green","Track","1.364","19.842","23.216","9.360","9.151","0.431","4.383","0.450","22.987","23.937","8.060","155.690","149.116"
"23","GTD","Alex Riberas","12","4:32.338","1:07:26.861","Green","Pit","1.504","21.007","25.454","9.743","9.983","0.469","4.731","0.430","24.918","25.243","148.856","143.075","156.052"
"62","GTLM","Giancarlo Fisichella","15","2:06.399","1:07:38.002","Green","Track","1.462","20.215","24.283","9.230","9.736","0.454","4.621","0.413","22.840","24.593","8.552","147.802","162.475"
"73","GTD","Jorg Bergmeister","13","2:10.163","1:07:48.434","Green","Track","1.480","20.561","25.181","9.440","9.846","0.461","4.693","0.423","23.549","25.795","8.734","145.558","158.634"
"8","PC","Renger van der Zande","15","2:20.931","1:08:03.970","Green","Pit","1.406","19.428","22.895","9.333","9.368","0.440","4.501","0.420","23.823","23.949","25.368","152.505","159.767"
"52","PC","Robert Alon","17","2:03.271","1:08:05.169","Green","Track","1.394","19.614","23.393","9.309","9.210","0.439","4.480","0.408","23.091","23.823","8.110","152.853","164.466"
"70","P","Joel Miller","15","3:45.978","1:08:06.388","Green","Pit","1.347","19.563","23.584","9.334","8.992","0.421","4.330","0.395","23.137","22.721","112.154","159.388","169.879"
"66","GTLM","Joey Hand","14","2:16.267","1:08:21.255","Green","Track","5.951","25.009","24.058","9.594","9.758","0.457","4.674","0.475","23.248","24.494","8.549","146.832","141.268"
"97","GTD","Michael Marsal","16","2:11.698","1:08:23.574","Green","Track","1.467","20.899","25.352","9.626","9.872","0.462","4.652","0.422","24.446","25.665","8.835","145.243","159.010"
"4","GTLM","Tommy Milner","17","2:06.238","1:08:23.964","Green","Track","1.471","20.034","23.770","9.299","9.848","0.461","4.632","0.422","23.227","24.484","8.590","145.558","159.010"
"96","GTD","Bret Curtis","13","2:11.445","1:08:26.080","Green","Track","1.456","20.874","25.215","9.721","9.887","0.460","4.638","0.414","24.470","25.562","8.748","145.875","162.083"
"100","GTLM","Lucas Luhr","16","2:08.767","1:08:30.141","Green","Track","1.471","20.093","24.537","9.786","10.001","0.465","4.699","0.421","23.441","24.956","8.897","144.306","159.388"
"911","GTLM","Nick Tandy","15","2:07.479","1:08:30.915","Green","Track","1.459","20.055","24.104","9.317","9.745","0.456","4.633","0.415","23.210","25.531","8.554","147.154","161.692"
"3","GTLM","Jan Magnussen","16","2:22.558","1:08:31.545","Green","Pit","1.469","20.047","23.944","9.369","9.825","0.461","4.655","0.417","23.027","24.302","25.042","145.558","160.917"
"5","P","Christian Fittipaldi","14","2:03.450","1:08:31.930","Green","Track","1.356","19.922","23.553","9.262","9.094","0.430","4.331","0.396","22.615","24.350","8.141","156.052","169.450"
"26","PC","Don Yount","15","2:13.456","1:08:32.630","Green","Track","1.403","21.196","25.186","10.036","9.551","0.444","4.523","0.446","25.904","26.398","8.369","151.131","150.454"
"6","GTD","Robin Liddell","13","2:10.122","1:08:43.840","Green","Track","1.493","20.703","24.986","9.565","9.996","0.464","4.691","0.419","23.457","25.623","8.725","144.617","160.149"
"33","GTD","Ben Keating","14","2:11.807","1:08:47.500","Green","Track","1.427","21.179","25.732","9.641","9.679","0.447","4.541","0.407","24.042","26.143","8.569","150.117","164.870"
"60","P","Oswaldo Negri Jr.","15","2:00.101","1:08:48.463","Green","Track","1.347","18.996","22.500","9.162","9.009","0.424","4.297","0.405","23.003","23.052","7.906","158.260","165.685"
"63","GTD","Christina Nielsen","13","2:11.898","1:08:53.777","Green","Track","1.464","20.726","25.337","9.502","9.842","0.459","4.647","0.415","24.464","26.235","8.807","146.192","161.692"
"88","PC","Mark Kvamme","15","2:16.369","1:08:54.307","Green","Track","1.405","22.169","25.933","10.006","9.456","0.444","4.522","0.448","25.932","27.694","8.360","151.131","149.782"
"48","GTD","Madison Snow","14","2:09.630","1:08:59.672","Green","Track","1.475","20.503","24.782","9.629","9.931","0.463","4.652","0.417","23.528","25.526","8.724","144.929","160.917"
"85","PC","Misha Goikhberg","15","2:07.805","1:09:06.656","Green","Track","1.397","20.907","25.042","9.725","9.332","0.442","4.485","0.406","23.392","24.406","8.271","151.815","165.277"
"90","P","Ryan Dalziel","14","2:02.171","1:09:09.286","Green","Track","1.370","19.911","22.487","9.118","9.240","0.434","4.398","0.395","22.728","24.032","8.058","154.614","169.879"
"44","GTD","John Potter","14","2:11.905","1:09:09.616","Green","Track","1.495","20.982","24.891","9.704","10.115","0.468","4.718","0.429","24.344","25.856","8.903","143.381","156.416"
"67","GTLM","Ryan Briscoe","11","2:06.956","1:09:13.759","Green","Track","1.466","21.375","23.981","9.144","9.701","0.456","4.642","0.420","22.881","24.328","8.562","147.154","159.767"
"007","GTD","Ben Barker","15","2:12.140","1:09:18.904","Green","Track","1.496","21.826","25.202","9.570","9.820","0.461","4.706","0.425","23.918","26.007","8.709","145.558","157.888"
"20","PC","Matthew McMurry","16","2:05.198","1:09:19.570","Green","Track","1.394","19.737","24.773","9.494","9.277","0.436","4.477","0.412","22.787","24.316","8.095","153.904","162.870"
"912","GTLM","Earl Bamber","15","2:08.901","1:09:21.409","Green","Track","1.470","21.092","24.701","9.473","9.785","0.467","4.668","0.432","23.194","25.034","8.585","143.688","155.329"
"31","P","Eric Curran","16","2:02.881","1:09:22.543","Green","Track","1.362","19.712","22.949","9.524","9.137","0.425","4.352","0.420","23.069","23.883","8.048","157.888","159.767"
"80","GTD","Dan Knox","12","3:06.650","1:09:35.047","Green","Pit","1.459","21.994","26.084","9.864","9.826","0.459","4.653","0.416","24.488","26.953","60.454","146.192","161.304"
"0","P","Katherine Legge","13","5:57.377","1:09:43.104","Green","Pit","6.180","23.666","25.704","9.133","9.010","0.428","4.378","0.395","22.343","25.396","230.744","156.781","169.879"
"23","GTD","Alex Riberas","13","2:22.028","1:09:48.889","Green","Track","6.062","24.604","25.323","9.862","10.536","0.558","5.327","0.492","24.605","25.864","8.795","120.255","136.387"
"9","GTD","Matt Bell","15","2:38.406","1:09:50.720","Green","Pit","1.488","21.046","27.876","11.311","10.552","0.474","4.842","0.495","26.097","27.264","26.961","141.566","135.560"
"73","GTD","Jorg Bergmeister","14","2:09.946","1:09:58.380","Green","Track","1.489","20.529","25.073","9.402","9.826","0.463","4.695","0.423","23.649","25.595","8.802","144.929","158.634"
"10","P","Ricky Taylor","15","4:13.694","1:09:58.491","Green","Pit","1.350","18.792","22.705","9.091","8.983","0.422","4.301","0.390","23.515","23.484","140.661","159.010","172.057"
"16","GTD","Corey Lewis","15","3:08.381","1:10:06.522","Green","Pit","1.469","21.221","25.209","10.216","9.812","0.460","4.605","0.441","24.480","35.968","54.500","145.875","152.159"
"52","PC","Robert Alon","18","2:02.815","1:10:07.984","Green","Track","1.396","19.374","23.159","9.263","9.194","0.439","4.488","0.406","23.025","23.907","8.164","152.853","165.277"
"70","P","Joel Miller","16","2:08.420","1:10:14.808","Green","Track","6.095","22.396","22.566","9.043","8.994","0.427","4.366","0.395","22.758","23.365","8.015","157.148","169.879"
"66","GTLM","Joey Hand","15","2:06.218","1:10:27.473","Green","Track","1.472","20.244","23.753","9.236","9.789","0.461","4.672","0.443","23.082","24.493","8.573","145.558","151.472"
"4","GTLM","Tommy Milner","18","2:06.002","1:10:29.966","Green","Track","1.475","20.018","23.735","9.272","9.838","0.464","4.682","0.420","22.943","24.542","8.613","144.617","159.767"
"5","P","Christian Fittipaldi","15","2:03.344","1:10:35.274","Green","Track","1.362","19.645","23.718","9.372","9.103","0.425","4.318","0.396","23.084","23.850","8.071","157.888","169.450"
"97","GTD","Michael Marsal","17","2:11.949","1:10:35.523","Green","Track","1.476","21.620","25.278","9.607","9.948","0.462","4.654","0.416","23.733","25.883","8.872","145.243","161.304"
"100","GTLM","Lucas Luhr","17","2:07.815","1:10:37.956","Green","Track","1.489","20.107","24.007","9.642","9.862","0.463","4.690","0.422","23.179","25.136","8.818","144.929","159.010"
"911","GTLM","Nick Tandy","16","2:10.299","1:10:41.214","Green","Track","1.470","20.173","23.913","9.591","9.729","0.456","4.630","0.418","23.305","27.963","8.651","147.154","160.532"
"96","GTD","Bret Curtis","14","2:16.012","1:10:42.092","Green","Track","1.468","20.670","25.111","10.225","10.055","0.462","4.664","0.417","23.955","30.323","8.662","145.243","160.917"
"26","PC","Don Yount","16","2:11.258","1:10:43.888","Green","Track","1.416","20.991","24.967","9.848","9.427","0.440","4.523","0.424","24.567","26.300","8.355","152.505","158.260"
"60","P","Oswaldo Negri Jr.","16","1:59.389","1:10:47.852","Green","Track","1.354","19.022","22.442","9.215","9.006","0.424","4.350","0.392","22.386","22.857","7.941","158.260","171.179"
"6","GTD","Robin Liddell","14","2:10.374","1:10:54.214","Green","Track","1.490","20.874","24.732","9.980","9.910","0.463","4.692","0.420","23.475","25.493","8.845","144.929","159.767"
"33","GTD","Ben Keating","15","2:12.400","1:10:59.900","Green","Track","1.440","21.996","25.519","9.536","9.647","0.449","4.552","0.409","24.076","26.106","8.670","149.448","164.064"
"63","GTD","Christina Nielsen","14","2:10.386","1:11:04.163","Green","Track","1.480","20.968","25.315","9.440","9.824","0.461","4.671","0.417","23.665","25.430","8.715","145.558","160.917"
"48","GTD","Madison Snow","15","2:10.323","1:11:09.995","Green","Track","1.478","20.463","24.770","9.447","9.928","0.464","4.646","0.414","23.424","26.338","8.951","144.617","162.083"
"88","PC","Mark Kvamme","16","2:15.995","1:11:10.302","Green","Track","1.409","21.945","26.625","10.053","9.385","0.440","4.573","0.476","24.503","27.791","8.795","152.505","140.971"
"85","PC","Misha Goikhberg","16","2:06.567","1:11:13.223","Green","Track","1.417","19.968","23.875","9.604","9.354","0.444","4.516","0.410","23.545","25.131","8.303","151.131","163.664"
"67","GTLM","Ryan Briscoe","12","2:05.002","1:11:18.761","Green","Track","1.470","20.072","23.506","9.113","9.668","0.453","4.625","0.418","22.781","24.291","8.605","148.129","160.532"
"44","GTD","John Potter","15","2:11.767","1:11:21.383","Green","Track","1.506","21.072","25.032","9.670","10.016","0.467","4.715","0.425","24.329","25.644","8.891","143.688","157.888"
"20","PC","Matthew McMurry","17","2:03.462","1:11:23.032","Green","Track","1.395","19.931","23.339","9.144","9.303","0.440","4.503","0.406","22.695","24.074","8.232","152.505","165.277"
"27","GTD","Paolo Ruberti","14","4:29.261","1:11:23.524","Green","Pit","1.494","21.067","25.852","9.598","9.983","0.462","4.676","0.419","23.688","27.252","144.770","145.243","160.149"
"31","P","Eric Curran","17","2:02.977","1:11:25.520","Green","Track","1.366","19.594","23.637","9.344","9.143","0.430","4.362","0.404","22.895","23.748","8.054","156.052","166.095"
"912","GTLM","Earl Bamber","16","2:07.163","1:11:28.572","Green","Track","1.476","20.100","24.118","9.691","9.889","0.463","4.690","0.422","22.882","24.803","8.629","144.929","159.010"
"007","GTD","Ben Barker","16","2:12.261","1:11:31.165","Green","Track","1.494","21.550","24.964","10.151","9.752","0.465","4.751","0.457","23.989","25.886","8.802","144.306","146.832"
"25","GTLM","Dirk Werner","13","4:33.069","1:11:31.394","Green","Pit","5.959","27.397","24.828","9.477","9.825","0.462","4.694","0.422","23.858","29.636","136.511","145.243","159.010"
"38","PC","James French","13","5:27.967","1:11:39.504","Green","Pit","1.393","19.587","23.238","9.412","9.321","0.441","4.478","0.432","23.073","24.908","211.684","152.159","155.329"
"80","GTD","Mike Skeen","13","2:19.551","1:11:54.598","Green","Track","5.935","25.165","25.451","9.556","9.784","0.459","4.653","0.415","23.843","25.648","8.642","146.192","161.692"
"0","P","Katherine Legge","14","2:12.001","1:11:55.105","Green","Track","6.160","23.075","24.653","9.165","9.018","0.426","4.348","0.391","22.746","24.140","7.879","157.517","171.617"
"23","GTD","Alex Riberas","14","2:11.443","1:12:00.332","Green","Track","1.502","20.669","24.974","9.668","9.956","0.466","4.688","0.418","24.833","25.394","8.875","143.996","160.532"
"8","PC","Alex Popow","16","3:59.447","1:12:03.417","Green","Track","107.590","24.841","25.556","9.848","9.412","0.447","4.575","0.436","23.306","25.182","8.254","150.117","153.904"
"62","GTLM","Giancarlo Fisichella","16","4:27.073","1:12:05.075","Green","Pit","1.461","20.075","24.804","9.314","9.675","0.454","4.623","0.442","23.913","24.503","147.809","147.802","151.815"
"10","P","Ricky Taylor","16","2:09.799","1:12:08.290","Green","Track","6.063","22.845","23.428","9.269","9.074","0.426","4.364","0.393","22.584","23.399","7.954","157.517","170.744"
"52","PC","Robert Alon","19","2:03.150","1:12:11.134","Green","Track","1.400","19.417","23.442","9.383","9.194","0.441","4.485","0.412","23.004","23.767","8.205","152.159","162.870"
"90","P","Ryan Dalziel","15","3:10.608","1:12:19.894","Green","Pit","1.380","19.147","22.676","9.278","9.140","0.430","4.396","0.393","22.904","23.144","77.720","156.052","170.744"
"16","GTD","Corey Lewis","16","2:20.629","1:12:27.151","Green","Track","6.181","25.504","25.506","9.489","10.028","0.470","4.684","0.418","23.910","25.691","8.748","142.771","160.532"
"66","GTLM","Joey Hand","16","2:05.416","1:12:32.889","Green","Track","1.473","20.066","23.709","9.171","9.738","0.458","4.655","0.420","22.798","24.402","8.526","146.512","159.767"
"5","P","Christian Fittipaldi","16","2:02.242","1:12:37.516","Green","Track","1.364","19.563","23.251","9.385","9.052","0.428","4.343","0.390","22.715","23.689","8.062","156.781","172.057"
"100","GTLM","Lucas Luhr","18","2:08.032","1:12:45.988","Green","Track","1.485","20.174","24.363","9.427","9.731","0.458","4.659","0.418","23.743","24.856","8.718","146.512","160.532"
"911","GTLM","Nick Tandy","17","2:06.519","1:12:47.733","Green","Track","1.475","20.074","24.129","9.179","9.688","0.459","4.667","0.417","22.714","24.959","8.758","146.192","160.917"
"97","GTD","Michael Marsal","18","2:12.759","1:12:48.282","Green","Track","1.478","20.867","25.174","9.665","9.918","0.464","4.676","0.419","24.211","27.036","8.851","144.617","160.149"
"4","GTLM","Tommy Milner","19","2:21.338","1:12:51.304","Green","Pit","1.479","20.136","23.686","9.276","9.869","0.463","4.682","0.423","22.908","23.425","24.991","144.929","158.634"
"26","PC","Don Yount","17","2:10.429","1:12:54.317","Green","Track","1.411","21.180","24.970","9.842","9.445","0.440","4.522","0.414","24.143","25.622","8.440","152.505","162.083"
"70","P","Joel Miller","17","2:46.920","1:13:01.728","Green","Pit","1.363","19.036","22.597","9.130","8.999","0.425","4.356","0.393","22.700","22.249","55.672","157.888","170.744"
"6","GTD","Robin Liddell","15","2:10.367","1:13:04.581","Green","Track","1.492","20.800","24.843","9.746","9.993","0.464","4.701","0.419","23.504","25.589","8.816","144.617","160.149"
"60","P","Oswaldo Negri Jr.","17","2:20.920","1:13:08.772","Green","Track","1.355","21.207","29.753","10.092","12.328","0.472","4.942","0.514","25.359","26.961","7.937","142.166","130.549"
"33","GTD","Ben Keating","16","2:11.263","1:13:11.163","Green","Track","1.443","21.153","25.477","9.614","9.674","0.450","4.558","0.409","24.062","25.801","8.622","149.116","164.064"
"63","GTD","Christina Nielsen","15","2:10.232","1:13:14.395","Green","Track","1.474","20.607","25.245","9.449","9.861","0.462","4.677","0.417","23.934","25.406","8.700","145.243","160.917"
"48","GTD","Madison Snow","16","2:10.054","1:13:20.049","Green","Track","1.486","20.824","25.016","9.609","9.915","0.464","4.654","0.414","23.353","25.607","8.712","144.617","162.083"
"85","PC","Misha Goikhberg","17","2:08.814","1:13:22.037","Green","Track","1.410","20.104","26.677","9.761","9.414","0.448","4.535","0.408","23.052","24.773","8.232","149.782","164.466"
"67","GTLM","Ryan Briscoe","13","2:05.811","1:13:24.572","Green","Track","1.469","19.864","23.895","9.350","9.797","0.458","4.652","0.420","22.888","24.460","8.558","146.512","159.767"
"73","GTD","Jorg Bergmeister","15","3:28.849","1:13:27.229","Green","Pit","1.493","20.402","25.293","9.751","9.914","0.463","4.706","0.422","23.618","25.469","87.318","144.929","159.010"
"20","PC","Matthew McMurry","18","2:05.522","1:13:28.554","Green","Track","1.406","19.780","25.210","9.250","9.304","0.442","4.522","0.407","22.745","24.327","8.129","151.815","164.870"
"31","P","Eric Curran","18","2:05.251","1:13:30.771","Green","Track","1.366","19.574","23.756","9.437","9.125","0.431","4.366","0.396","23.038","25.694","8.068","155.690","169.450"
"88","PC","Mark Kvamme","17","2:20.667","1:13:30.969","Green","Track","1.520","22.532","29.152","11.739","9.420","0.443","4.544","0.468","24.738","27.597","8.514","151.472","143.381"
"44","GTD","John Potter","16","2:13.571","1:13:34.954","Green","Track","1.501","21.130","26.130","10.083","9.998","0.466","4.721","0.429","24.448","25.865","8.800","143.996","156.416"
"912","GTLM","Earl Bamber","17","2:06.648","1:13:35.220","Green","Track","1.483","19.990","24.074","9.332","9.808","0.465","4.718","0.422","22.852","24.937","8.567","144.306","159.010"
"007","GTD","Ben Barker","17","2:10.455","1:13:41.620","Green","Track","1.499","20.809","24.729","9.689","9.839","0.463","4.736","0.425","23.870","25.652","8.744","144.929","157.888"
"27","GTD","Paolo Ruberti","15","2:20.796","1:13:44.320","Green","Track","6.106","25.461","25.191","9.542","9.914","0.464","4.686","0.420","24.049","26.093","8.870","144.617","159.767"
"0","P","Katherine Legge","15","2:03.746","1:13:58.851","Green","Track","1.338","20.624","23.502","9.527","8.967","0.424","4.320","0.416","22.644","24.099","7.885","158.260","161.304"
"38","PC","Nicholas Boulle","14","2:23.502","1:14:03.006","Green","Track","6.188","25.974","27.234","10.332","9.402","0.451","4.655","0.554","24.224","26.133","8.355","148.786","121.123"
"80","GTD","Mike Skeen","14","2:11.445","1:14:06.043","Green","Track","1.466","21.389","25.269","9.566","9.808","0.459","4.652","0.415","23.800","25.991","8.630","146.192","161.692"
"10","P","Ricky Taylor","17","2:01.855","1:14:10.145","Green","Track","1.366","18.862","22.794","9.185","9.093","0.427","4.357","0.398","23.470","23.951","7.952","157.148","168.599"
"23","GTD","Alex Riberas","15","2:10.264","1:14:10.596","Green","Track","1.500","20.517","24.837","9.565","9.913","0.469","4.741","0.426","23.873","25.631","8.792","143.075","157.517"
"8","PC","Alex Popow","17","2:08.295","1:14:11.712","Green","Track","1.408","20.481","24.588","9.511","9.502","0.453","4.624","0.419","23.531","25.450","8.328","148.129","160.149"
"52","PC","Robert Alon","20","2:02.547","1:14:13.681","Green","Track","1.401","19.295","22.882","9.192","9.191","0.440","4.501","0.408","23.058","23.965","8.214","152.505","164.466"
"62","GTLM","Giancarlo Fisichella","17","2:15.655","1:14:20.730","Green","Track","5.978","24.020","24.569","9.417","9.766","0.460","4.670","0.420","23.125","24.731","8.499","145.875","159.767"
"16","GTD","Corey Lewis","17","2:10.478","1:14:37.629","Green","Track","1.479","20.924","24.965","9.505","9.960","0.465","4.663","0.416","23.397","25.930","8.774","144.306","161.304"
"66","GTLM","Joey Hand","17","2:05.794","1:14:38.683","Green","Track","1.467","20.043","23.566","9.289","9.813","0.461","4.668","0.419","22.931","24.553","8.584","145.558","160.149"
"5","P","Christian Fittipaldi","17","2:02.656","1:14:40.172","Green","Track","1.371","19.393","23.282","9.212","9.126","0.428","4.368","0.392","23.181","23.780","8.123","156.781","171.179"
"90","P","Marc Goossens","16","2:25.375","1:14:45.269","Green","Track","6.022","24.066","24.915","18.556","10.093","0.445","4.632","0.518","23.794","24.288","8.046","150.792","129.541"
"100","GTLM","Lucas Luhr","19","2:07.475","1:14:53.463","Green","Track","1.476","19.965","24.158","9.741","9.857","0.464","4.715","0.422","23.047","24.920","8.710","144.617","159.010"
"911","GTLM","Nick Tandy","18","2:06.441","1:14:54.174","Green","Track","1.479","20.010","24.032","9.274","9.781","0.459","4.670","0.416","22.915","24.725","8.680","146.192","161.304"
"97","GTD","Michael Marsal","19","2:11.709","1:14:59.991","Finish","Track","1.473","21.240","25.557","9.519","9.914","0.463","4.675","0.421","23.687","25.935","8.825","144.929","159.388"
"26","PC","Don Yount","18","2:08.500","1:15:02.817","Finish","Track","1.412","20.861","24.543","9.517","9.364","0.444","4.535","0.414","23.816","25.166","8.428","151.131","162.083"
"60","P","Oswaldo Negri Jr.","18","2:01.454","1:15:10.226","Finish","Track","1.353","19.152","23.659","9.232","8.957","0.426","4.360","0.407","22.515","23.369","8.024","157.517","164.870"
"6","GTD","Robin Liddell","16","2:10.329","1:15:14.910","Finish","Track","1.492","20.811","24.684","9.758","9.954","0.464","4.705","0.421","23.601","25.564","8.875","144.617","159.388"
"3","GTLM","Jan Magnussen","17","6:43.489","1:15:15.034","Finish","Track","273.639","23.767","24.890","9.403","9.879","0.465","4.695","0.420","22.945","24.755","8.631","144.306","159.767"
"70","P","Tom Long","18","2:13.527","1:15:15.255","Finish","Track","6.088","23.998","24.064","9.588","9.038","0.423","4.338","0.424","23.302","24.182","8.082","158.634","158.260"
"33","GTD","Ben Keating","17","2:11.276","1:15:22.439","Finish","Track","1.440","21.100","25.589","9.574","9.666","0.450","4.568","0.409","24.108","25.766","8.606","149.116","164.064"
"63","GTD","Christina Nielsen","16","2:09.593","1:15:23.988","Finish","Track","1.471","20.683","25.022","9.507","9.889","0.462","4.677","0.416","23.461","25.274","8.731","145.243","161.304"
"85","PC","Misha Goikhberg","18","2:05.479","1:15:27.516","Finish","Track","1.403","19.763","24.160","9.425","9.401","0.446","4.534","0.406","23.183","24.552","8.206","150.454","165.277"
"67","GTLM","Ryan Briscoe","14","2:05.295","1:15:29.867","Finish","Track","1.462","19.941","23.621","9.114","9.688","0.455","4.630","0.416","22.846","24.504","8.618","147.478","161.304"
"20","PC","Matthew McMurry","19","2:02.580","1:15:31.134","Finish","Track","1.400","19.294","23.055","9.225","9.332","0.443","4.527","0.408","22.478","24.252","8.166","151.472","164.466"
"48","GTD","Madison Snow","17","2:11.229","1:15:31.278","Finish","Track","1.474","20.601","25.145","10.073","9.925","0.465","4.659","0.414","23.500","25.966","9.007","144.306","162.083"
"31","P","Eric Curran","19","2:01.980","1:15:32.751","Finish","Track","1.365","19.601","22.793","9.224","9.084","0.427","4.368","0.408","22.973","23.715","8.022","157.148","164.466"
"912","GTLM","Earl Bamber","18","2:09.059","1:15:44.279","Finish","Track","1.474","20.809","24.985","9.538","9.872","0.467","4.714","0.422","23.038","25.125","8.615","143.688","159.010"
"88","PC","Mark Kvamme","18","2:14.423","1:15:45.392","Finish","Track","1.416","22.079","26.014","10.156","9.480","0.447","4.559","0.449","24.290","27.054","8.479","150.117","149.448"
"73","GTD","Jorg Bergmeister","16","2:18.906","1:15:46.135","Finish","Track","6.053","23.928","25.093","9.926","9.927","0.463","4.757","0.450","23.707","25.935","8.667","144.929","149.116"
"4","GTLM","Tommy Milner","20","2:55.841","1:15:47.145","Finish","Track","46.338","23.625","23.889","9.391","9.852","0.465","4.694","0.426","23.350","25.189","8.622","144.306","157.517"
"44","GTD","John Potter","17","2:13.219","1:15:48.173","Finish","Track","1.495","21.883","25.323","9.707","10.055","0.466","4.711","0.425","23.950","26.390","8.814","143.996","157.888"
"007","GTD","Ben Barker","18","2:10.826","1:15:52.446","Finish","Track","1.492","20.687","25.003","9.621","9.838","0.462","4.738","0.426","24.000","25.698","8.861","145.243","157.517"
"27","GTD","Paolo Ruberti","16","2:11.688","1:15:56.008","Finish","Track","1.493","20.824","25.207","9.493","9.986","0.463","4.687","0.419","24.563","25.663","8.890","144.929","160.149"
"0","P","Katherine Legge","16","2:01.646","1:16:00.497","Finish","Track","1.347","19.415","23.547","9.018","8.991","0.425","4.354","0.393","22.500","23.613","8.043","157.888","170.744"
"10","P","Ricky Taylor","18","2:00.809","1:16:10.954","Finish","Track","1.363","19.003","22.527","9.539","9.195","0.428","4.371","0.393","22.423","23.577","7.990","156.781","170.744"
"38","PC","Nicholas Boulle","15","2:09.796","1:16:12.802","Finish","Track","1.416","20.737","24.902","9.561","9.444","0.446","4.545","0.461","23.997","25.922","8.365","150.454","145.558"
"80","GTD","Mike Skeen","15","2:10.344","1:16:16.387","Finish","Track","1.463","20.594","24.871","9.812","9.834","0.459","4.656","0.417","23.816","25.744","8.678","146.192","160.917"
"8","PC","Alex Popow","18","2:05.836","1:16:17.548","Finish","Track","1.422","19.986","24.740","9.578","9.471","0.450","4.613","0.415","22.883","24.092","8.186","149.116","161.692"
"23","GTD","Alex Riberas","16","2:11.767","1:16:22.363","Finish","Track","1.496","20.554","25.139","10.313","10.033","0.470","4.737","0.432","24.104","25.649","8.840","142.771","155.329"
"62","GTLM","Giancarlo Fisichella","18","2:07.471","1:16:28.201","Finish","Track","1.461","20.065","24.895","9.472","9.754","0.457","4.650","0.416","22.876","24.894","8.531","146.832","161.304"
"5","P","Christian Fittipaldi","18","2:03.131","1:16:43.303","Finish","Track","1.362","19.256","24.325","9.310","9.139","0.431","4.382","0.394","22.782","23.595","8.155","155.690","170.310"
"66","GTLM","Joey Hand","18","2:08.107","1:16:46.790","Finish","Track","1.467","20.190","25.307","9.524","9.772","0.459","4.652","0.417","23.214","24.495","8.610","146.192","160.917"
"90","P","Marc Goossens","17","2:03.935","1:16:49.204","Finish","Track","1.378","19.806","23.577","9.313","9.198","0.434","4.413","0.439","23.239","24.061","8.077","154.614","152.853"
"911","GTLM","Nick Tandy","19","2:07.141","1:17:01.315","Finish","Track","1.474","19.991","24.185","9.304","9.796","0.461","4.671","0.419","23.330","24.941","8.569","145.558","160.149"
